"HIOKI E.E. CORPORATION","IM3570","Ver. 3.11"

"DATE","22-09-12"
"TIME","17:38:57"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.1000","s"
"DCBIAS","OFF"

"V","0.500","V"
"RANGE","AUTO"
"SPEED","MED"
"AVG","4"
"POINT DELAY","0.0100","s"
"No.","FREQUENCY(Hz)","Z[Ħ]","X[Ħ]"
"1","10.000E+03","1.289876E+03","-1.286673E+03"
"2","10.581E+03","1.255718E+03","-1.253116E+03"
"3","11.162E+03","1.162342E+03","-1.160070E+03"
"4","11.743E+03","1.106959E+03","-1.105041E+03"
"5","12.325E+03","1.074119E+03","-1.061851E+03"
"6","12.906E+03","1.027226E+03","-1.024348E+03"
"7","13.487E+03","1.023701E+03","-1.020320E+03"
"8","14.068E+03","949.2122E+00","-947.4148E+00"
"9","14.649E+03","907.6435E+00","-904.4444E+00"
"10","15.230E+03","894.3186E+00","-892.5814E+00"
"11","15.812E+03","848.4473E+00","-846.5750E+00"
"12","16.393E+03","811.9917E+00","-810.2520E+00"
"13","16.974E+03","786.8999E+00","-779.1944E+00"
"14","17.555E+03","789.3182E+00","-787.7289E+00"
"15","18.136E+03","756.0494E+00","-754.6034E+00"
"16","18.717E+03","721.1359E+00","-719.9500E+00"
"17","19.299E+03","690.6517E+00","-688.8530E+00"
"18","19.880E+03","676.7621E+00","-674.8287E+00"
"19","20.461E+03","668.1114E+00","-665.0867E+00"
"20","21.042E+03","655.2025E+00","-653.8512E+00"
"21","21.623E+03","628.2792E+00","-625.9819E+00"
"22","22.204E+03","614.4366E+00","-613.1453E+00"
"23","22.786E+03","600.3186E+00","-596.6686E+00"
"24","23.367E+03","600.3791E+00","-598.9171E+00"
"25","23.948E+03","580.9811E+00","-579.8932E+00"
"26","24.529E+03","562.8339E+00","-561.9393E+00"
"27","25.110E+03","543.2556E+00","-542.3224E+00"
"28","25.691E+03","532.4243E+00","-531.1473E+00"
"29","26.273E+03","520.9316E+00","-519.5053E+00"
"30","26.854E+03","511.3519E+00","-509.7743E+00"
"31","27.435E+03","502.1247E+00","-500.8876E+00"
"32","28.016E+03","491.9111E+00","-490.3140E+00"
"33","28.597E+03","485.7684E+00","-484.6145E+00"
"34","29.178E+03","474.2396E+00","-473.2031E+00"
"35","29.760E+03","464.8752E+00","-463.7152E+00"
"36","30.341E+03","453.0611E+00","-452.0565E+00"
"37","30.922E+03","448.1491E+00","-446.7872E+00"
"38","31.503E+03","442.0910E+00","-440.7114E+00"
"39","32.084E+03","434.7088E+00","-433.7411E+00"
"40","32.665E+03","423.0447E+00","-422.1810E+00"
