"HIOKI E.E. CORPORATION","IM3570","Ver. 3.11"

"DATE","22-09-12"
"TIME","17:38:40"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.1000","s"
"DCBIAS","OFF"

"V","0.500","V"
"RANGE","AUTO"
"SPEED","MED"
"AVG","4"
"POINT DELAY","0.0100","s"
"No.","FREQUENCY(Hz)","Z[Ħ]","X[Ħ]"
"1","10.000E+03","1.287707E+03","-1.284464E+03"
"2","10.581E+03","1.254917E+03","-1.252288E+03"
"3","11.162E+03","1.160970E+03","-1.158674E+03"
"4","11.743E+03","1.105648E+03","-1.103724E+03"
"5","12.325E+03","1.075203E+03","-1.062919E+03"
"6","12.906E+03","1.026264E+03","-1.023394E+03"
"7","13.487E+03","1.022286E+03","-1.018966E+03"
"8","14.068E+03","947.9554E+00","-946.1605E+00"
"9","14.649E+03","905.9319E+00","-902.6515E+00"
"10","15.230E+03","893.1540E+00","-891.4216E+00"
"11","15.812E+03","847.5273E+00","-845.6539E+00"
"12","16.393E+03","811.0373E+00","-809.2934E+00"
"13","16.974E+03","787.8112E+00","-780.0420E+00"
"14","17.555E+03","788.3592E+00","-786.7725E+00"
"15","18.136E+03","755.2936E+00","-753.8570E+00"
"16","18.717E+03","720.3581E+00","-719.1683E+00"
"17","19.299E+03","689.8178E+00","-688.0004E+00"
"18","19.880E+03","676.0549E+00","-674.1079E+00"
"19","20.461E+03","667.7174E+00","-664.7029E+00"
"20","21.042E+03","654.4032E+00","-653.0545E+00"
"21","21.623E+03","627.8867E+00","-625.5679E+00"
"22","22.204E+03","613.7160E+00","-612.4197E+00"
"23","22.786E+03","600.3975E+00","-596.7307E+00"
"24","23.367E+03","599.7425E+00","-598.2826E+00"
"25","23.948E+03","580.4140E+00","-579.3255E+00"
"26","24.529E+03","562.2866E+00","-561.3898E+00"
"27","25.110E+03","542.7234E+00","-541.7846E+00"
"28","25.691E+03","531.9713E+00","-530.6940E+00"
"29","26.273E+03","520.5062E+00","-519.0767E+00"
"30","26.854E+03","510.9441E+00","-509.3627E+00"
"31","27.435E+03","501.6064E+00","-500.3678E+00"
"32","28.016E+03","491.5212E+00","-489.9075E+00"
"33","28.597E+03","485.4274E+00","-484.2664E+00"
"34","29.178E+03","473.7278E+00","-472.6953E+00"
"35","29.760E+03","464.5411E+00","-463.3791E+00"
