"HIOKI E.E. CORPORATION","IM3570","Ver. 3.11"

"DATE","22-09-05"
"TIME","17:36:04"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.1000","s"
"DCBIAS","OFF"

"V","0.500","V"
"RANGE","AUTO"
"SPEED","MED"
"AVG","4"
"POINT DELAY","0.0100","s"
"No.","FREQUENCY(Hz)","Z[Ħ]","X[Ħ]"
"1","10.000E+03","1.292079E+03","-1.288720E+03"
"2","10.281E+03","1.255500E+03","-1.252495E+03"
"3","10.561E+03","1.222388E+03","-1.219425E+03"
"4","10.842E+03","1.192004E+03","-1.189063E+03"
"5","11.122E+03","1.162102E+03","-1.159268E+03"
"6","11.403E+03","1.134231E+03","-1.131534E+03"
"7","11.683E+03","1.105491E+03","-1.102860E+03"
"8","11.964E+03","1.077381E+03","-1.074723E+03"
"9","12.244E+03","1.051190E+03","-1.048338E+03"
"10","12.525E+03","1.028601E+03","-1.025532E+03"
"11","12.806E+03","1.005400E+03","-1.002196E+03"
"12","13.086E+03","984.0886E+00","-980.3680E+00"
"13","13.367E+03","968.7599E+00","-964.4599E+00"
"14","13.647E+03","959.5417E+00","-954.9356E+00"
"15","13.928E+03","946.0426E+00","-941.9143E+00"
"16","14.208E+03","932.1483E+00","-928.4819E+00"
"17","14.489E+03","913.6639E+00","-910.0613E+00"
"18","14.770E+03","902.1275E+00","-898.6062E+00"
"19","15.050E+03","889.0526E+00","-886.1790E+00"
"20","15.331E+03","868.8405E+00","-866.4762E+00"
"21","15.611E+03","847.7390E+00","-845.4116E+00"
"22","15.892E+03","830.9502E+00","-828.3042E+00"
"23","16.172E+03","817.3252E+00","-814.6567E+00"
"24","16.453E+03","805.7934E+00","-802.4498E+00"
"25","16.733E+03","796.9993E+00","-793.7489E+00"
"26","17.014E+03","791.4199E+00","-788.2492E+00"
"27","17.295E+03","779.8212E+00","-776.7930E+00"
"28","17.575E+03","774.5522E+00","-772.3210E+00"
"29","17.856E+03","758.2440E+00","-756.4182E+00"
"30","18.136E+03","743.9245E+00","-742.2353E+00"
"31","18.417E+03","730.4148E+00","-728.8267E+00"
"32","18.697E+03","717.1307E+00","-715.5727E+00"
"33","18.978E+03","704.4741E+00","-702.8545E+00"
"34","19.259E+03","695.0164E+00","-693.3181E+00"
"35","19.539E+03","684.2546E+00","-682.5525E+00"
"36","19.820E+03","674.6386E+00","-672.8876E+00"
"37","20.100E+03","665.4153E+00","-663.6403E+00"
"38","20.381E+03","656.3884E+00","-654.5773E+00"
"39","20.661E+03","648.0307E+00","-646.1772E+00"
"40","20.942E+03","639.7483E+00","-637.8649E+00"
"41","21.222E+03","632.5206E+00","-630.5642E+00"
"42","21.503E+03","625.1195E+00","-623.2148E+00"
"43","21.784E+03","618.3382E+00","-616.3264E+00"
"44","22.064E+03","613.2933E+00","-611.4314E+00"
"45","22.345E+03","604.3903E+00","-602.6895E+00"
"46","22.625E+03","596.3605E+00","-594.5564E+00"
"47","22.906E+03","591.7817E+00","-589.9418E+00"
"48","23.186E+03","585.9402E+00","-584.3200E+00"
