"HIOKI E.E. CORPORATION","IM3570","Ver. 3.11"

"DATE","22-09-12"
"TIME","17:13:03"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.1000","s"
"DCBIAS","OFF"

"V","0.500","V"
"RANGE","AUTO"
"SPEED","MED"
"AVG","4"
"POINT DELAY","0.0100","s"
"No.","FREQUENCY(Hz)","Z[Ħ]","X[Ħ]"
"1","10.000E+03","1.269591E+03","-1.266914E+03"
"2","10.581E+03","1.213940E+03","-1.210698E+03"
"3","11.162E+03","1.170043E+03","-1.168049E+03"
"4","11.743E+03","1.104666E+03","-1.102908E+03"
"5","12.325E+03","1.047793E+03","-1.046108E+03"
"6","12.906E+03","1.005081E+03","-1.003034E+03"
"7","13.487E+03","961.3112E+00","-959.7763E+00"
"8","14.068E+03","919.7038E+00","-918.1399E+00"
"9","14.649E+03","880.2113E+00","-878.4846E+00"
"10","15.230E+03","849.7811E+00","-848.0638E+00"
"11","15.812E+03","824.1772E+00","-822.4276E+00"
"12","16.393E+03","787.7851E+00","-786.0435E+00"
"13","16.974E+03","766.0774E+00","-764.3544E+00"
"14","17.555E+03","736.7767E+00","-735.3423E+00"
"15","18.136E+03","706.9086E+00","-704.1629E+00"
"16","18.717E+03","706.1838E+00","-704.2467E+00"
"17","19.299E+03","675.6074E+00","-673.6226E+00"
"18","19.880E+03","664.1435E+00","-660.7304E+00"
"19","20.461E+03","659.3078E+00","-657.4164E+00"
"20","21.042E+03","637.5295E+00","-635.8825E+00"
"21","21.623E+03","619.7958E+00","-618.4740E+00"
"22","22.204E+03","601.7283E+00","-600.5739E+00"
"23","22.786E+03","584.9984E+00","-583.8951E+00"
"24","23.367E+03","568.6216E+00","-567.5605E+00"
"25","23.948E+03","556.9362E+00","-555.8383E+00"
"26","24.529E+03","541.0943E+00","-540.0571E+00"
"27","25.110E+03","531.8760E+00","-530.8281E+00"
"28","25.691E+03","517.9157E+00","-517.0026E+00"
"29","26.273E+03","505.8173E+00","-504.8855E+00"
"30","26.854E+03","494.0777E+00","-493.1980E+00"
"31","27.435E+03","482.9935E+00","-482.0596E+00"
"32","28.016E+03","473.4207E+00","-472.5189E+00"
"33","28.597E+03","462.6442E+00","-461.7287E+00"
"34","29.178E+03","454.1154E+00","-453.1351E+00"
"35","29.760E+03","445.2088E+00","-444.2764E+00"
"36","30.341E+03","436.3822E+00","-435.4438E+00"
"37","30.922E+03","427.4857E+00","-426.5345E+00"
"38","31.503E+03","419.8027E+00","-418.7846E+00"
"39","32.084E+03","413.6300E+00","-412.6122E+00"
"40","32.665E+03","405.7912E+00","-404.8923E+00"
"41","33.246E+03","397.0158E+00","-396.1405E+00"
"42","33.828E+03","389.2438E+00","-388.3183E+00"
"43","34.409E+03","380.5739E+00","-379.5956E+00"
"44","34.990E+03","372.8727E+00","-371.6240E+00"
"45","35.571E+03","367.0331E+00","-365.3912E+00"
"46","36.152E+03","368.1036E+00","-365.9431E+00"
"47","36.733E+03","368.2652E+00","-366.3845E+00"
"48","37.315E+03","364.2529E+00","-363.0330E+00"
"49","37.896E+03","356.2865E+00","-355.1861E+00"
"50","38.477E+03","349.7951E+00","-348.7200E+00"
"51","39.058E+03","345.0415E+00","-344.0564E+00"
"52","39.639E+03","337.6869E+00","-336.7113E+00"
"53","40.220E+03","334.1943E+00","-333.1085E+00"
"54","40.802E+03","329.2216E+00","-328.1560E+00"
"55","41.383E+03","324.9645E+00","-323.9531E+00"
"56","41.964E+03","320.5351E+00","-319.5668E+00"
"57","42.545E+03","316.3181E+00","-315.3785E+00"
"58","43.126E+03","310.7628E+00","-309.8572E+00"
"59","43.707E+03","306.4514E+00","-305.3829E+00"
"60","44.289E+03","304.5059E+00","-303.4996E+00"
"61","44.870E+03","300.5855E+00","-299.6597E+00"
"62","45.451E+03","296.4756E+00","-295.6111E+00"
