"HIOKI E.E. CORPORATION","IM3570","Ver. 3.11"

"DATE","22-09-12"
"TIME","17:40:40"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.1000","s"
"DCBIAS","OFF"

"V","0.500","V"
"RANGE","AUTO"
"SPEED","MED"
"AVG","4"
"POINT DELAY","0.0100","s"
"No.","FREQUENCY(Hz)","Z[Ħ]","X[Ħ]"
"1","10.000E+03","1.268510E+03","-1.265936E+03"
"2","10.581E+03","1.226142E+03","-1.223227E+03"
"3","11.162E+03","1.167087E+03","-1.165190E+03"
"4","11.743E+03","1.102511E+03","-1.100570E+03"
"5","12.325E+03","1.055446E+03","-1.053711E+03"
"6","12.906E+03","1.002922E+03","-1.001114E+03"
"7","13.487E+03","958.8022E+00","-957.0984E+00"
"8","14.068E+03","919.2375E+00","-917.6639E+00"
"9","14.649E+03","880.6476E+00","-878.7564E+00"
"10","15.230E+03","854.4962E+00","-852.8444E+00"
"11","15.812E+03","824.2421E+00","-822.6459E+00"
"12","16.393E+03","790.5555E+00","-788.8330E+00"
"13","16.974E+03","764.8729E+00","-763.1044E+00"
"14","17.555E+03","740.8057E+00","-739.1609E+00"
"15","18.136E+03","710.2880E+00","-707.7243E+00"
"16","18.717E+03","706.5473E+00","-704.6769E+00"
"17","19.299E+03","678.4881E+00","-676.7142E+00"
"18","19.880E+03","664.6292E+00","-660.6608E+00"
"19","20.461E+03","657.0531E+00","-655.1169E+00"
"20","21.042E+03","637.8494E+00","-636.3583E+00"
"21","21.623E+03","621.0422E+00","-619.8221E+00"
"22","22.204E+03","601.7590E+00","-600.6762E+00"
"23","22.786E+03","585.2328E+00","-584.1687E+00"
"24","23.367E+03","569.3311E+00","-568.2375E+00"
"25","23.948E+03","555.1580E+00","-554.0790E+00"
"26","24.529E+03","544.5517E+00","-543.4031E+00"
"27","25.110E+03","531.6364E+00","-530.5960E+00"
"28","25.691E+03","519.8020E+00","-518.9227E+00"
"29","26.273E+03","506.5899E+00","-505.7360E+00"
"30","26.854E+03","494.8060E+00","-493.9544E+00"
"31","27.435E+03","483.9931E+00","-483.1098E+00"
"32","28.016E+03","473.0737E+00","-472.1896E+00"
"33","28.597E+03","463.1924E+00","-462.2751E+00"
"34","29.178E+03","455.4574E+00","-454.5232E+00"
"35","29.760E+03","445.2873E+00","-444.4334E+00"
"36","30.341E+03","435.4680E+00","-434.5350E+00"
"37","30.922E+03","429.2099E+00","-428.1813E+00"
"38","31.503E+03","421.3196E+00","-420.3576E+00"
"39","32.084E+03","414.0452E+00","-413.0915E+00"
"40","32.665E+03","406.1237E+00","-405.2534E+00"
"41","33.246E+03","397.4544E+00","-396.6076E+00"
"42","33.828E+03","389.2105E+00","-388.3219E+00"
"43","34.409E+03","380.1969E+00","-379.2016E+00"
"44","34.990E+03","374.2191E+00","-372.9299E+00"
"45","35.571E+03","368.6434E+00","-367.0803E+00"
"46","36.152E+03","367.1781E+00","-365.2587E+00"
"47","36.733E+03","369.1764E+00","-367.1056E+00"
"48","37.315E+03","365.7090E+00","-364.4729E+00"
"49","37.896E+03","358.6493E+00","-357.6169E+00"
"50","38.477E+03","350.7878E+00","-349.9296E+00"
"51","39.058E+03","343.0179E+00","-342.1742E+00"
"52","39.639E+03","335.7954E+00","-334.8240E+00"
"53","40.220E+03","331.8637E+00","-330.5241E+00"
"54","40.802E+03","332.6108E+00","-331.3619E+00"
"55","41.383E+03","327.7465E+00","-326.8480E+00"
"56","41.964E+03","320.7782E+00","-319.9368E+00"
"57","42.545E+03","315.8300E+00","-314.9285E+00"
"58","43.126E+03","310.9085E+00","-309.9755E+00"
"59","43.707E+03","307.2113E+00","-306.2265E+00"
"60","44.289E+03","303.9865E+00","-303.0024E+00"
"61","44.870E+03","300.7244E+00","-299.8328E+00"
"62","45.451E+03","295.7254E+00","-294.8421E+00"
"63","46.032E+03","293.0528E+00","-292.1295E+00"
"64","46.613E+03","289.2162E+00","-288.4378E+00"
"65","47.194E+03","284.6576E+00","-283.9117E+00"
"66","47.776E+03","280.5005E+00","-279.7211E+00"
"67","48.357E+03","276.8194E+00","-276.0878E+00"
"68","48.938E+03","272.5272E+00","-271.7663E+00"
"69","49.519E+03","269.2378E+00","-268.4629E+00"
"70","50.100E+03","265.4642E+00","-264.6705E+00"
"71","50.681E+03","262.2053E+00","-261.4211E+00"
"72","51.263E+03","258.0416E+00","-257.2447E+00"
"73","51.844E+03","254.0638E+00","-253.1718E+00"
"74","52.425E+03","251.1024E+00","-250.0335E+00"
"75","53.006E+03","250.9324E+00","-249.7370E+00"
"76","53.587E+03","248.6733E+00","-247.6392E+00"
"77","54.168E+03","245.7473E+00","-244.7797E+00"
"78","54.749E+03","241.9317E+00","-240.9718E+00"
"79","55.331E+03","238.6232E+00","-237.6427E+00"
"80","55.912E+03","235.1901E+00","-234.1341E+00"
"81","56.493E+03","232.3792E+00","-231.2547E+00"
"82","57.074E+03","229.3012E+00","-228.0253E+00"
