"HIOKI E.E. CORPORATION","IM3570","Ver. 3.11"

"DATE","22-09-12"
"TIME","17:12:47"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.1000","s"
"DCBIAS","OFF"

"V","0.500","V"
"RANGE","AUTO"
"SPEED","MED"
"AVG","4"
"POINT DELAY","0.0100","s"
"No.","FREQUENCY(Hz)","Z[Ħ]","X[Ħ]"
"1","10.000E+03","1.268723E+03","-1.266031E+03"
"2","10.581E+03","1.210285E+03","-1.206878E+03"
"3","11.162E+03","1.169060E+03","-1.167059E+03"
"4","11.743E+03","1.103839E+03","-1.102071E+03"
"5","12.325E+03","1.047010E+03","-1.045313E+03"
"6","12.906E+03","1.004900E+03","-1.002845E+03"
"7","13.487E+03","960.6274E+00","-959.0872E+00"
"8","14.068E+03","919.0997E+00","-917.5249E+00"
"9","14.649E+03","879.7682E+00","-878.0286E+00"
"10","15.230E+03","849.2588E+00","-847.5650E+00"
"11","15.812E+03","823.5747E+00","-821.8097E+00"
"12","16.393E+03","787.0031E+00","-785.2477E+00"
"13","16.974E+03","765.5138E+00","-763.7574E+00"
"14","17.555E+03","736.3812E+00","-734.9377E+00"
"15","18.136E+03","706.6502E+00","-703.8540E+00"
"16","18.717E+03","706.0388E+00","-704.1256E+00"
"17","19.299E+03","675.5874E+00","-673.6581E+00"
"18","19.880E+03","664.0576E+00","-660.5918E+00"
"19","20.461E+03","658.8418E+00","-656.9748E+00"
"20","21.042E+03","636.8004E+00","-635.1650E+00"
"21","21.623E+03","619.1790E+00","-617.8540E+00"
"22","22.204E+03","600.8217E+00","-599.6705E+00"
"23","22.786E+03","584.2173E+00","-583.0766E+00"
"24","23.367E+03","568.6166E+00","-567.5222E+00"
"25","23.948E+03","556.6344E+00","-555.5416E+00"
"26","24.529E+03","540.7201E+00","-539.6758E+00"
"27","25.110E+03","531.5868E+00","-530.5344E+00"
"28","25.691E+03","517.5985E+00","-516.6773E+00"
"29","26.273E+03","505.6694E+00","-504.7262E+00"
"30","26.854E+03","493.9131E+00","-493.0313E+00"
"31","27.435E+03","482.8582E+00","-481.9272E+00"
"32","28.016E+03","473.1210E+00","-472.2256E+00"
"33","28.597E+03","462.2780E+00","-461.3645E+00"
"34","29.178E+03","453.8217E+00","-452.8399E+00"
"35","29.760E+03","444.9046E+00","-443.9711E+00"
"36","30.341E+03","436.1119E+00","-435.1714E+00"
"37","30.922E+03","427.2404E+00","-426.2891E+00"
"38","31.503E+03","419.5267E+00","-418.5098E+00"
"39","32.084E+03","413.3320E+00","-412.3133E+00"
"40","32.665E+03","405.4858E+00","-404.5854E+00"
"41","33.246E+03","396.7167E+00","-395.8394E+00"
"42","33.828E+03","388.9363E+00","-388.0073E+00"
"43","34.409E+03","380.2618E+00","-379.2772E+00"
"44","34.990E+03","372.6357E+00","-371.3728E+00"
"45","35.571E+03","366.8695E+00","-365.2176E+00"
"46","36.152E+03","367.9969E+00","-365.8385E+00"
"47","36.733E+03","368.0371E+00","-366.1591E+00"
"48","37.315E+03","363.9521E+00","-362.7308E+00"
"49","37.896E+03","356.0120E+00","-354.9037E+00"
"50","38.477E+03","349.6147E+00","-348.5262E+00"
"51","39.058E+03","344.9195E+00","-343.9329E+00"
"52","39.639E+03","337.5198E+00","-336.5427E+00"
"53","40.220E+03","333.9924E+00","-332.9102E+00"
"54","40.802E+03","329.0151E+00","-327.9476E+00"
"55","41.383E+03","324.7609E+00","-323.7484E+00"
"56","41.964E+03","320.3164E+00","-319.3476E+00"
"57","42.545E+03","316.0961E+00","-315.1576E+00"
"58","43.126E+03","310.4890E+00","-309.5801E+00"
"59","43.707E+03","306.3143E+00","-305.2354E+00"
"60","44.289E+03","304.3449E+00","-303.3389E+00"
"61","44.870E+03","300.4121E+00","-299.4847E+00"
"62","45.451E+03","296.2981E+00","-295.4337E+00"
"63","46.032E+03","291.9824E+00","-291.1567E+00"
"64","46.613E+03","288.1999E+00","-287.3689E+00"
"65","47.194E+03","284.4122E+00","-283.6336E+00"
"66","47.776E+03","279.9442E+00","-279.1995E+00"
"67","48.357E+03","275.7284E+00","-274.9624E+00"
"68","48.938E+03","272.1683E+00","-271.3692E+00"
"69","49.519E+03","268.5109E+00","-267.7041E+00"
"70","50.100E+03","265.1748E+00","-264.3488E+00"
"71","50.681E+03","261.5801E+00","-260.7394E+00"
"72","51.263E+03","258.1512E+00","-257.2969E+00"
"73","51.844E+03","254.7090E+00","-253.7703E+00"
"74","52.425E+03","251.9748E+00","-250.9914E+00"
"75","53.006E+03","249.3256E+00","-248.2643E+00"
"76","53.587E+03","247.3641E+00","-246.2954E+00"
