"HIOKI E.E. CORPORATION","IM3570","Ver. 3.11"

"DATE","22-09-05"
"TIME","17:57:33"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.1000","s"
"DCBIAS","OFF"

"V","0.500","V"
"RANGE","AUTO"
"SPEED","MED"
"AVG","4"
"POINT DELAY","0.0100","s"
"No.","FREQUENCY(Hz)","Z[Ħ]","X[Ħ]"
"1","10.000E+03","1.411907E+03","-1.409368E+03"
"2","10.281E+03","1.369983E+03","-1.367376E+03"
"3","10.561E+03","1.333341E+03","-1.330507E+03"
"4","10.842E+03","1.303416E+03","-1.300731E+03"
"5","11.122E+03","1.265787E+03","-1.263256E+03"
"6","11.403E+03","1.233819E+03","-1.230656E+03"
"7","11.683E+03","1.213952E+03","-1.211037E+03"
"8","11.964E+03","1.179905E+03","-1.177246E+03"
"9","12.244E+03","1.157068E+03","-1.153907E+03"
"10","12.525E+03","1.128819E+03","-1.126190E+03"
"11","12.806E+03","1.098798E+03","-1.095775E+03"
"12","13.086E+03","1.081650E+03","-1.078242E+03"
"13","13.367E+03","1.070915E+03","-1.067817E+03"
"14","13.647E+03","1.042378E+03","-1.039711E+03"
"15","13.928E+03","1.017770E+03","-1.014980E+03"
"16","14.208E+03","997.3462E+00","-994.1382E+00"
"17","14.489E+03","982.0364E+00","-978.6368E+00"
"18","14.770E+03","968.2799E+00","-964.7438E+00"
"19","15.050E+03","951.0497E+00","-947.9017E+00"
"20","15.331E+03","930.2723E+00","-927.2629E+00"
"21","15.611E+03","909.9994E+00","-906.4171E+00"
"22","15.892E+03","902.5507E+00","-897.8739E+00"
"23","16.172E+03","900.1156E+00","-896.0258E+00"
"24","16.453E+03","886.1836E+00","-882.6884E+00"
"25","16.733E+03","872.8578E+00","-869.8235E+00"
"26","17.014E+03","856.4919E+00","-853.6885E+00"
"27","17.295E+03","840.6593E+00","-838.2040E+00"
"28","17.575E+03","821.7122E+00","-819.1579E+00"
"29","17.856E+03","810.0064E+00","-806.7891E+00"
"30","18.136E+03","804.1321E+00","-800.7400E+00"
"31","18.417E+03","800.7587E+00","-797.7677E+00"
"32","18.697E+03","785.5694E+00","-783.3080E+00"
"33","18.978E+03","772.0161E+00","-769.7796E+00"
"34","19.259E+03","760.6666E+00","-758.5520E+00"
"35","19.539E+03","747.9444E+00","-745.9748E+00"
"36","19.820E+03","734.6939E+00","-732.6924E+00"
"37","20.100E+03","724.1139E+00","-721.9179E+00"
"38","20.381E+03","716.5295E+00","-714.2012E+00"
"39","20.661E+03","709.1726E+00","-707.0924E+00"
"40","20.942E+03","698.1131E+00","-696.1739E+00"
"41","21.222E+03","686.9187E+00","-684.9476E+00"
"42","21.503E+03","679.0365E+00","-676.8790E+00"
"43","21.784E+03","672.3973E+00","-670.3289E+00"
