"HIOKI E.E. CORPORATION","IM3570","Ver. 3.11"

"DATE","20-09-09"
"TIME","12:21:42"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.0000","s"
"DCBIAS","OFF"

"V","1.000","V"
"RANGE","AUTO"
"SPEED","MED"
"AVG","OFF"
"POINT DELAY","0.0000","s"
"No.","FREQUENCY(Hz)","Z[Ħ]","OFF"
"1","10.000E+03","2.409572E+03",""
"2","12.481E+03","2.220108E+03",""
"3","14.962E+03","1.669521E+03",""
"4","17.444E+03","1.407189E+03",""
"5","19.925E+03","1.323892E+03",""
"6","22.406E+03","1.026634E+03",""
"7","24.887E+03","1.063618E+03",""
"8","27.368E+03","937.9596E+00",""
"9","29.850E+03","848.3969E+00",""
"10","32.331E+03","811.8612E+00",""
"11","34.812E+03","749.1642E+00",""
"12","37.293E+03","694.0920E+00",""
"13","39.774E+03","652.3763E+00",""
"14","42.256E+03","617.4813E+00",""
"15","44.737E+03","578.1979E+00",""
"16","47.218E+03","544.4824E+00",""
"17","49.699E+03","513.8902E+00",""
"18","52.180E+03","484.0165E+00",""
"19","54.662E+03","455.6114E+00",""
"20","57.143E+03","471.6797E+00",""
"21","59.624E+03","436.2095E+00",""
"22","62.105E+03","399.4598E+00",""
"23","64.586E+03","435.6880E+00",""
"24","67.068E+03","400.4278E+00",""
"25","69.549E+03","384.6472E+00",""
"26","72.030E+03","363.7439E+00",""
"27","74.511E+03","348.6623E+00",""
"28","76.992E+03","340.3670E+00",""
"29","79.474E+03","336.5014E+00",""
"30","81.955E+03","322.3631E+00",""
"31","84.436E+03","308.4826E+00",""
"32","86.917E+03","295.2832E+00",""
"33","89.398E+03","284.7542E+00",""
"34","91.880E+03","283.2583E+00",""
"35","94.361E+03","270.6790E+00",""
"36","96.842E+03","261.0613E+00",""
"37","99.323E+03","254.1116E+00",""
"38","101.80E+03","234.7993E+00",""
"39","104.29E+03","292.6203E+00",""
"40","106.77E+03","255.8074E+00",""
"41","109.25E+03","241.8725E+00",""
"42","111.73E+03","237.5349E+00",""
"43","114.21E+03","230.2795E+00",""
"44","116.69E+03","222.3063E+00",""
"45","119.17E+03","216.8385E+00",""
"46","121.65E+03","217.5624E+00",""
"47","124.14E+03","208.7734E+00",""
"48","126.62E+03","198.5913E+00",""
"49","129.10E+03","194.2778E+00",""
"50","131.58E+03","187.4216E+00",""
"51","134.06E+03","181.8445E+00",""
"52","136.54E+03","174.3535E+00",""
"53","139.02E+03","166.9862E+00",""
"54","141.50E+03","160.0753E+00",""
"55","143.98E+03","153.1571E+00",""
"56","146.47E+03","148.2076E+00",""
"57","148.95E+03","133.6664E+00",""
"58","151.43E+03","128.8352E+00",""
"59","153.91E+03","122.2768E+00",""
"60","156.39E+03","106.7969E+00",""
"61","158.87E+03","105.7803E+00",""
"62","161.35E+03","88.90050E+00",""
"63","163.83E+03","204.0886E+00",""
"64","166.32E+03","149.3555E+00",""
"65","168.80E+03","110.7487E+00",""
"66","171.28E+03","122.0749E+00",""
"67","173.76E+03","122.3704E+00",""
"68","176.24E+03","128.0819E+00",""
"69","178.72E+03","237.7042E+00",""
"70","181.20E+03","175.0555E+00",""
"71","183.68E+03","449.5803E+00",""
"72","186.17E+03","374.9907E+00",""
"73","188.65E+03","331.0460E+00",""
"74","191.13E+03","288.2216E+00",""
"75","193.61E+03","253.3916E+00",""
"76","196.09E+03","250.8113E+00",""
"77","198.57E+03","219.7543E+00",""
"78","201.05E+03","185.1268E+00",""
"79","203.53E+03","212.3162E+00",""
"80","206.02E+03","198.8519E+00",""
"81","208.50E+03","223.8122E+00",""
"82","210.98E+03","230.8585E+00",""
"83","213.46E+03","207.4572E+00",""
"84","215.94E+03","202.0581E+00",""
"85","218.42E+03","189.1268E+00",""
"86","220.90E+03","179.5869E+00",""
"87","223.38E+03","174.8158E+00",""
"88","225.86E+03","174.3252E+00",""
"89","228.35E+03","167.9101E+00",""
"90","230.83E+03","169.9425E+00",""
"91","233.31E+03","171.1749E+00",""
"92","235.79E+03","164.6061E+00",""
"93","238.27E+03","160.1335E+00",""
"94","240.75E+03","154.5878E+00",""
"95","243.23E+03","149.7420E+00",""
"96","245.71E+03","148.9115E+00",""
"97","248.20E+03","148.5557E+00",""
"98","250.68E+03","145.4075E+00",""
"99","253.16E+03","149.3237E+00",""
"100","255.64E+03","144.9465E+00",""
"101","258.12E+03","144.5897E+00",""
"102","260.60E+03","141.1345E+00",""
"103","263.08E+03","137.6326E+00",""
"104","265.56E+03","137.8601E+00",""
"105","268.05E+03","139.1857E+00",""
"106","270.53E+03","133.0594E+00",""
"107","273.01E+03","126.4492E+00",""
"108","275.49E+03","128.6070E+00",""
"109","277.97E+03","128.1917E+00",""
"110","280.45E+03","132.5545E+00",""
"111","282.93E+03","130.2757E+00",""
"112","285.41E+03","129.5192E+00",""
"113","287.89E+03","128.4048E+00",""
"114","290.38E+03","127.2175E+00",""
"115","292.86E+03","125.9288E+00",""
"116","295.34E+03","122.8513E+00",""
"117","297.82E+03","118.6535E+00",""
"118","300.30E+03","118.0207E+00",""
