% Module: Sweep, ID: c0p1t6p1cfm0
% Devices: DEV4765
% Time: 2021/02/12 15:48:37
% Impedance 1 Sample Abs(Z), /dev4765/imps/0/sample.AbsZ
% Impedance 1 Sample Imag(Z), /dev4765/imps/0/sample.ImagZ
% Impedance 1 Sample Phase(Z), /dev4765/imps/0/sample.PhaseZ
% Impedance 1 Sample Real(Z), /dev4765/imps/0/sample.RealZ
% Frequency (Hz); Impedance 1 Sample Abs(Z)  Impedance (Ohm); Impedance 1 Sample Imag(Z)  Impedance (Ohm); Impedance 1 Sample Phase(Z)  Phase(Z) (deg); Impedance 1 Sample Real(Z)  Impedance (Ohm)
1000; 14863.0444545; -14861.2531815; -89.1104529412; 230.747297804
1009.000818256205; 14731.5564778; -14729.7767422; -89.1093739781; 228.983343691
1018.00163651241; 14602.7040094; -14600.9359918; -89.1084029526; 227.227946216
1027.002454768615; 14475.8893785; -14474.1337589; -89.1076514284; 225.44447619
1036.00327302482; 14351.4168389; -14349.6732998; -89.1068787242; 223.699490082
1045.004091281025; 14228.8564007; -14227.1246839; -89.1060867691; 221.985757157
1054.004909537231; 14108.3627397; -14106.6422214; -89.1051849293; 220.327963304
1063.005727793436; 13990.0119181; -13988.3020681; -89.1041981489; 218.720613038
1072.006546049641; 13873.5942519; -13871.8958015; -89.1034512021; 217.081376061
1081.007364305846; 13759.1866681; -13757.4994559; -89.1027148926; 215.468028069
1090.008182562051; 13646.9350596; -13645.2575334; -89.1016219974; 213.97045329
1099.009000818256; 13536.2409638; -13534.5734686; -89.1006571234; 212.462804489
1108.009819074461; 13427.3892105; -13425.7324992; -89.099943707; 210.921453693
1117.010637330666; 13320.3163202; -13318.6698559; -89.0991324794; 209.428094064
1126.011455586872; 13214.7576387; -13213.1216524; -89.0984240931; 207.931815468
1135.012273843077; 13110.8315629; -13109.2047497; -89.0973990926; 206.531075974
1144.013092099282; 13008.6389287; -13007.0216909; -89.0965313257; 205.118261872
1153.013910355487; 12908.1361156; -12906.5283688; -89.095686222; 203.72391814
1162.014728611692; 12809.0940765; -12807.4960074; -89.0949331778; 202.329107526
1171.015546867897; 12711.5167979; -12709.9279384; -89.0940876837; 200.975358197
1180.016365124102; 12615.2920882; -12613.7122168; -89.0932150127; 199.646117604
1189.017183380307; 12520.7467635; -12519.175976; -89.0924183625; 198.323938187
1198.018001636513; 12427.6216594; -12426.0595822; -89.0915535177; 197.036435362
1207.018819892718; 12335.8827189; -12334.329346; -89.0907257542; 195.760136445
1216.019638148923; 12245.4454578; -12243.8997818; -89.0896380584; 194.557409981
1225.020456405128; 12156.4185047; -12154.8821641; -89.0890740123; 193.262595369
1234.021274661333; 12068.4984132; -12066.9697349; -89.0880445931; 192.081646705
1243.022092917538; 11981.9711556; -11980.4504786; -89.0871561082; 190.890263542
1252.022911173743; 11896.6648689; -11895.1522216; -89.0863109832; 189.706666383
1261.023729429948; 11812.5692486; -11811.0641808; -89.0853645021; 188.560769788
1270.024547686153; 11729.5102561; -11728.0136871; -89.0847270548; 187.365402571
1279.025365942358; 11647.7916786; -11646.3031146; -89.0839816638; 186.211555669
1288.026184198563; 11567.0139321; -11565.5325414; -89.0830061808; 185.117081145
1297.027002454769; 11487.4613523; -11485.9879954; -89.0823349681; 183.978488257
1306.027820710974; 11408.9599099; -11407.4940919; -89.081542148; 182.879090314
1315.028638967179; 11331.6223619; -11330.1641958; -89.0808218578; 181.781850346
1324.029457223384; 11255.2858994; -11253.8350573; -89.0800292065; 180.712950933
1333.030275479589; 11180.0805792; -11178.6363554; -89.0790478801; 179.696927805
1342.031093735794; 11105.5910101; -11104.1540399; -89.0782878016; 178.646966762
1351.031911991999; 11032.222491; -11030.7924612; -89.0774639939; 177.625346684
1360.032730248204; 10960.0124433; -10958.5899328; -89.0768665229; 176.576996957
1369.03354850441; 10888.6409396; -10887.2249097; -89.0759580859; 175.599748166
1378.034366760615; 10818.2150024; -10816.8057118; -89.0751638904; 174.613933417
1387.03518501682; 10748.7001402; -10747.2977537; -89.0744535772; 173.625149856
1396.036003273025; 10680.0857608; -10678.6900124; -89.0736854425; 172.659976803
1405.03682152923; 10612.2105458; -10610.8215664; -89.0729838812; 171.692594022
1414.037639785435; 10545.3501359; -10543.967193; -89.0720727059; 170.77855546
1423.03845804164; 10479.3240488; -10477.9479252; -89.0714518158; 169.822829294
1432.039276297845; 10414.0193973; -10412.649201; -89.0705531756; 168.927848528
1441.04009455405; 10349.4110266; -10348.0475583; -89.0699483399; 167.989061036
1450.040912810256; 10285.7415599; -10284.3843782; -89.0692274459; 167.084991783
1459.041731066461; 10222.8842554; -10221.5333778; -89.0685411868; 166.186345405
1468.042549322666; 10160.8371982; -10159.4924062; -89.067808354; 165.307632707
1477.043367578871; 10099.5250607; -10098.1863937; -89.0671148157; 164.432373542
1486.044185835076; 10038.8303823; -10037.4973124; -89.0662570953; 163.594453392
1495.045004091281; 9978.89390486; -9977.56717212; -89.0656858394; 162.717197782
1504.045822347486; 9919.69484603; -9918.3735477; -89.0648232323; 161.901214153
1513.046640603691; 9861.10421167; -9859.78866214; -89.0640917726; 161.070819459
1522.047458859896; 9803.37095161; -9802.0606212; -89.0632037823; 160.279722715
