% Module: Sweep, ID: c0p1t6p1cfm0
% Devices: DEV4765
% Time: 2021/02/22 19:14:11
% Impedance 1 Sample Abs(Z), /dev4765/imps/0/sample.AbsZ
% Impedance 1 Sample Imag(Z), /dev4765/imps/0/sample.ImagZ
% Impedance 1 Sample Phase(Z), /dev4765/imps/0/sample.PhaseZ
% Impedance 1 Sample Real(Z), /dev4765/imps/0/sample.RealZ
% Frequency (Hz); Impedance 1 Sample Abs(Z)  Impedance (Ohm); Impedance 1 Sample Imag(Z)  Impedance (Ohm); Impedance 1 Sample Phase(Z)  Phase(Z) (deg); Impedance 1 Sample Real(Z)  Impedance (Ohm)
1000; 15609.9013398; -15608.4981662; -89.2317619205; 209.295715391
1009.000818256205; 15471.7646123; -15470.3706157; -89.2308672415; 207.685169271
1018.00163651241; 15336.1561253; -15334.7693447; -89.2294758021; 206.237237481
1027.002454768615; 15202.861596; -15201.4844747; -89.2288055828; 204.622540787
1036.00327302482; 15071.9156196; -15070.5485684; -89.228299932; 202.993078767
1045.004091281025; 14942.9547298; -14941.5965525; -89.2274964988; 201.465714108
1054.004909537231; 14816.2847119; -14814.9361067; -89.2269399392; 199.901815842
1063.005727793436; 14692.0198864; -14690.6802135; -89.2262526858; 198.401444728
1072.006546049641; 14569.7432296; -14568.4135423; -89.2259135452; 196.836448676
1081.007364305846; 14449.5750119; -14448.2510461; -89.2243754566; 195.600841125
1090.008182562051; 14331.1188131; -14329.8060655; -89.2244834948; 193.970306446
1099.009000818256; 14214.6967089; -14213.3915611; -89.2235713326; 192.620823159
1108.009819074461; 14100.0835029; -14098.7871956; -89.2230666975; 191.191898996
1117.010637330666; 13987.4279788; -13986.1399571; -89.2224410575; 189.817050535
1126.011455586872; 13876.6915473; -13875.4106603; -89.2215100065; 188.53977069
1135.012273843077; 13767.4098321; -13766.1365976; -89.2207645014; 187.234101101
1144.013092099282; 13660.0197794; -13658.7539183; -89.2199760197; 185.961583149
1153.013910355487; 13554.160641; -13552.9035229; -89.2196448272; 184.598804746
1162.014728611692; 13450.2155809; -13448.9665688; -89.2191649527; 183.295780984
1171.015546867897; 13347.6250815; -13346.3827145; -89.2182575832; 182.109065201
1180.016365124102; 13246.6338456; -13245.3976872; -89.217246815; 180.964852995
1189.017183380307; 13147.1217991; -13145.8934397; -89.2167723399; 179.714262342
1198.018001636513; 13049.1245116; -13047.9023707; -89.2158292488; 178.589457817
1207.018819892718; 12952.5060132; -12951.2915873; -89.2153982126; 177.364577387
1216.019638148923; 12857.4939341; -12856.2855151; -89.2144549786; 176.275181398
1225.020456405128; 12763.7717314; -12762.5706579; -89.2139758363; 175.096984501
1234.021274661333; 12671.5309859; -12670.3352506; -89.2128752667; 174.074981977
1243.022092917538; 12580.653019; -12579.4642835; -89.2123529417; 172.941224447
1252.022911173743; 12490.9812476; -12489.7991964; -89.2117562087; 171.838623584
1261.023729429948; 12402.2307112; -12401.0516983; -89.2099578958; 171.006905648
1270.024547686153; 12315.1172252; -12313.947024; -89.2101372014; 169.767214534
1279.025365942358; 12229.2256902; -12228.0614967; -89.2094053498; 168.739369146
1288.026184198563; 12144.4484374; -12143.2908246; -89.208895999; 167.67756038
1297.027002454769; 12060.8755533; -12059.7235397; -89.2080821448; 166.694975965
1306.027820710974; 11978.3526313; -11977.2065386; -89.2074035836; 165.696262921
1315.028638967179; 11896.9889682; -11895.8490655; -89.2068486105; 164.685985631
1324.029457223384; 11816.5789572; -11815.4452231; -89.2063107773; 163.683809372
1333.030275479589; 11737.4093006; -11736.2799502; -89.2051797069; 162.818832247
1342.031093735794; 11659.2077846; -11658.0847904; -89.2047658333; 161.818248905
1351.031911991999; 11582.1740551; -11581.0565397; -89.2040743731; 160.888859678
1360.032730248204; 11506.1742362; -11505.0621781; -89.2034023597; 159.968082631
1369.03354850441; 11431.2815959; -11430.1755899; -89.2029747436; 159.012171356
1378.034366760615; 11357.4349258; -11356.3331216; -89.2019077553; 158.196427441
1387.03518501682; 11284.1193476; -11283.0233639; -89.2014371915; 157.267889671
1396.036003273025; 11211.9404894; -11210.8496969; -89.200770437; 156.392386907
1405.03682152923; 11140.7364298; -11139.6507548; -89.2001034613; 155.528856124
1414.037639785435; 11070.3626003; -11069.2821212; -89.1994876492; 154.665382439
1423.03845804164; 11000.925353; -10999.8498404; -89.1988128136; 153.824824494
1432.039276297845; 10932.3371064; -10931.2666924; -89.1982107183; 152.980632778
1441.04009455405; 10864.4717668; -10863.4050296; -89.1970926903; 152.242947808
1450.040912810256; 10797.709261; -10796.6481604; -89.1967452166; 151.372886188
1459.041731066461; 10731.4735474; -10730.4174602; -89.1961759005; 150.550950831
1468.042549322666; 10666.1928873; -10665.1407555; -89.1952312906; 149.810966448
1477.043367578871; 10601.6787809; -10600.632317; -89.1949634617; 148.954391876
1486.044185835076; 10538.0027719; -10536.9609608; -89.1943318389; 148.175896762
1495.045004091281; 10474.9932296; -10473.955616; -89.1935417282; 147.434349182
1504.045822347486; 10412.8149826; -10411.7832325; -89.193426204; 146.580190678
1513.046640603691; 10351.6159556; -10350.5869344; -89.1921158699; 145.955412331
1522.047458859896; 10290.732943; -10289.7083783; -89.1914861024; 145.210076124
1531.048277116101; 10230.6258218; -10229.6055215; -89.1908035015; 144.483790259
1540.049095372307; 10171.2102606; -10170.1947315; -89.1903433764; 143.726357582
1549.049913628512; 10112.6457184; -10111.6339831; -89.1895204407; 143.044031502
1558.050731884717; 10054.5874353; -10053.579614; -89.1887576583; 142.356638291
1567.051550140922; 9997.2888641; -9996.28619979; -89.1885201531; 141.586819795
1576.052368397127; 9940.58273687; -9939.58342776; -89.1875716518; 140.948262453
1585.053186653332; 9884.44966829; -9883.45447887; -89.1869491258; 140.2597329
1594.054004909537; 9829.10806683; -9828.11686812; -89.1862997454; 139.585829223
1603.054823165742; 9774.37027447; -9773.38262743; -89.185487718; 138.946996767
1612.055641421947; 9720.33297456; -9719.34881115; -89.1846685465; 138.317792425
1621.056459678153; 9666.69713714; -9665.71816328; -89.1845681568; 137.571503598
1630.057277934358; 9613.64815124; -9612.6721679; -89.1835712432; 136.983792922
1639.058096190563; 9561.29578245; -9560.32318936; -89.1827623263; 136.372805152
1648.058914446768; 9509.50380261; -9508.53448267; -89.1819198675; 135.773906358
1657.059732702973; 9458.06798016; -9457.10242477; -89.1812928409; 135.143016257
1666.060550959178; 9407.35046799; -9406.38851143; -89.1806201999; 134.528760747
1675.061369215383; 9357.16147563; -9356.20205361; -89.1795085795; 133.992562129
1684.062187471588; 9307.46298536; -9306.50681369; -89.1787156085; 133.409692218
1693.063005727794; 9258.29256659; -9257.3397707; -89.1779924909; 132.821736719
1702.063823983999; 9209.57488792; -9208.62483875; -89.1770100854; 132.280714133
1711.064642240204; 9161.51690136; -9160.56953233; -89.176019033; 131.74888999
1720.065460496409; 9113.86172114; -9112.91679507; -89.1749334035; 131.236245566
1729.066278752614; 9066.65957096; -9065.71697006; -89.1738068684; 130.734800088
1738.067097008819; 9019.99187228; -9019.05135435; -89.1725880075; 130.253748438
1747.067915265024; 8973.76821803; -8972.82933787; -89.171182331; 129.806389561
1756.068733521229; 8928.10021503; -8927.16288611; -89.169751986; 129.368657533
1765.069551777434; 8882.66042048; -8881.72386568; -89.167974948; 128.985700459
1774.070370033639; 8837.85904229; -8836.92279097; -89.1660037397; 128.639163014
1783.071188289844; 8793.44902473; -8792.5122397; -89.1636620966; 128.352098921
1792.07200654605; 8749.53104661; -8748.59298676; -89.1609954939; 128.118226368
1801.072824802255; 8706.04210792; -8705.10221419; -89.1580806737; 127.924279943
1810.07364305846; 8663.07966381; -8662.13564208; -89.1541441852; 127.888130593
1819.074461314665; 8620.52012776; -8619.57069352; -89.149631258; 127.938773141
1828.07527957087; 8578.63849076; -8577.6822292; -89.1444985251; 128.085615137
1837.076097827075; 8537.33734774; -8536.3733875; -89.138986411; 128.290196327
1846.07691608328; 8496.69972902; -8495.72890534; -89.1338627521; 128.439265619
1855.077734339485; 8456.73127506; -8455.75640185; -89.1300094734; 128.403757645
1864.078552595691; 8417.22889832; -8416.25446658; -89.1281678203; 128.074491711
1873.079370851896; 8378.21304855; -8377.24557531; -89.129265919; 127.320282439
1882.080189108101; 8339.28226613; -8338.32622699; -89.1324086769; 126.271298133
1891.081007364306; 8300.43770227; -8299.49515582; -89.1365393083; 125.084787374
1900.081825620511; 8261.7243079; -8260.79584677; -89.1410098955; 123.856829544
1909.082643876716; 8223.28580549; -8222.36952936; -89.1446732044; 122.754861151
1918.083462132921; 8184.94706042; -8184.042288; -89.1480711455; 121.697194531
1927.084280389126; 8146.87443169; -8145.97864518; -89.1503338581; 120.809416066
1936.085098645332; 8109.29715851; -8108.40926086; -89.1521258839; 119.99858061
1945.085916901537; 8071.99545694; -8071.11451503; -89.1535043901; 119.252416294
1954.086735157742; 8034.89711534; -8034.02237072; -89.1545421186; 118.558829787
1963.087553413947; 7998.22529306; -7997.35626972; -89.155381821; 117.900513055
1972.088371670152; 7961.92181394; -7961.057475; -89.155743156; 117.315163366
1981.089189926357; 7925.90768613; -7925.04744776; -89.1558367864; 116.771561665
1990.090008182562; 7890.19365416; -7889.33783936; -89.1561066748; 116.208228065
1999.090826438767; 7854.82793078; -7853.97555937; -89.1559122992; 115.713999521
2008.091644694972; 7819.86819676; -7819.02005944; -89.1561312955; 115.169102093
2017.092462951177; 7785.23844177; -7784.3936777; -89.1559400966; 114.685060382
2026.093281207382; 7750.86545708; -7750.02403774; -89.1557469307; 114.204836968
2035.094099463588; 7716.68409755; -7715.84587763; -89.1554893555; 113.735879955
2044.094917719793; 7682.94410921; -7682.10895444; -89.1551859574; 113.279266571
2053.095735975998; 7649.44511009; -7648.6129034; -89.1548336971; 112.832373436
2062.096554232203; 7616.2922659; -7615.46313672; -89.1545638182; 112.379226684
2071.097372488408; 7583.39605822; -7582.56964494; -89.1541208633; 111.952460522
2080.098190744613; 7550.75094628; -7549.9275745; -89.1538556611; 111.505471958
2089.099009000818; 7518.46760584; -7517.64658216; -89.153250955; 111.108070826
2098.099827257023; 7486.39388293; -7485.57606804; -89.1530988393; 110.653958192
2107.100645513228; 7454.63351233; -7453.81805174; -89.1525191705; 110.259929709
2116.101463769433; 7423.16190707; -7422.34901566; -89.1520634573; 109.853475022
2125.102282025638; 7391.93057257; -7391.12051783; -89.151757923; 109.43070403
2134.103100281844; 7360.93441939; -7360.12649701; -89.1510934066; 109.057197463
2143.103918538049; 7330.25589347; -7329.45045659; -89.1506284195; 108.662157087
2152.104736794254; 7299.75783982; -7298.95476676; -89.1501057917; 108.276638307
2161.105555050459; 7269.62024509; -7268.81937522; -89.1495149253; 107.904570401
2170.106373306664; 7239.64407218; -7238.84540238; -89.1489274328; 107.533852412
2179.107191562869; 7209.90509467; -7209.10876804; -89.1484259009; 107.15522925
2188.108009819074; 7180.51231345; -7179.71817973; -89.1478605049; 106.78923676
2197.108828075279; 7151.25561932; -7150.46338488; -89.1471408526; 106.443940531
2206.109646331484; 7122.35092165; -7121.56095033; -89.1466335367; 106.076761165
2215.110464587689; 7093.5788604; -7092.79098424; -89.146039308; 105.721805123
2224.111282843895; 7065.0579289; -7064.27203125; -89.1453923904; 105.376494309
2233.1121011001; 7036.74740741; -7035.96329002; -89.1446454429; 105.045963903
2242.112919356305; 7008.65440366; -7007.87217729; -89.1439669424; 104.709573739
