"HIOKI E.E. CORPORATION","IM3570","Ver. 3.11"

"DATE","22-09-05"
"TIME","10:26:00"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.1000","s"
"DCBIAS","OFF"

"V","0.500","V"
"RANGE","AUTO"
"SPEED","MED"
"AVG","4"
"POINT DELAY","0.0100","s"
"No.","FREQUENCY(Hz)","Z[Ħ]","X[Ħ]"
"1","10.000E+03","1.554284E+03","-1.548157E+03"
"2","10.281E+03","1.448238E+03","-1.445131E+03"
"3","10.561E+03","1.381906E+03","-1.379346E+03"
"4","10.842E+03","1.330166E+03","-1.327752E+03"
"5","11.122E+03","1.287017E+03","-1.284671E+03"
"6","11.403E+03","1.247027E+03","-1.244676E+03"
"7","11.683E+03","1.209717E+03","-1.207119E+03"
"8","11.964E+03","1.186713E+03","-1.183664E+03"
"9","12.244E+03","1.160534E+03","-1.158054E+03"
"10","12.525E+03","1.129143E+03","-1.126889E+03"
"11","12.806E+03","1.099273E+03","-1.097082E+03"
"12","13.086E+03","1.070152E+03","-1.067913E+03"
"13","13.367E+03","1.041164E+03","-1.038571E+03"
"14","13.647E+03","1.032662E+03","-1.029352E+03"
"15","13.928E+03","1.007026E+03","-1.004717E+03"
"16","14.208E+03","969.8348E+00","-967.2573E+00"
"17","14.489E+03","974.6043E+00","-969.8192E+00"
"18","14.770E+03","962.3428E+00","-959.3071E+00"
"19","15.050E+03","934.4682E+00","-931.9198E+00"
"20","15.331E+03","908.7650E+00","-905.6936E+00"
"21","15.611E+03","915.6541E+00","-908.1148E+00"
"22","15.892E+03","922.1751E+00","-917.4264E+00"
"23","16.172E+03","901.9568E+00","-898.8936E+00"
"24","16.453E+03","878.6146E+00","-876.2860E+00"
"25","16.733E+03","858.7540E+00","-856.6916E+00"
"26","17.014E+03","841.0760E+00","-839.1278E+00"
"27","17.295E+03","824.9113E+00","-822.9986E+00"
"28","17.575E+03","810.2511E+00","-808.4004E+00"
"29","17.856E+03","796.1082E+00","-794.2855E+00"
"30","18.136E+03","783.6312E+00","-781.8373E+00"
"31","18.417E+03","770.4694E+00","-768.7651E+00"
"32","18.697E+03","756.9909E+00","-755.2910E+00"
"33","18.978E+03","744.6947E+00","-742.9323E+00"
"34","19.259E+03","734.0103E+00","-732.2120E+00"
"35","19.539E+03","722.7782E+00","-721.0499E+00"
"36","19.820E+03","710.9243E+00","-709.1602E+00"
"37","20.100E+03","699.7070E+00","-697.8612E+00"
"38","20.381E+03","689.4389E+00","-687.4109E+00"
"39","20.661E+03","682.1499E+00","-679.8923E+00"
"40","20.942E+03","676.8138E+00","-674.6214E+00"
"41","21.222E+03","667.9938E+00","-666.0446E+00"
"42","21.503E+03","657.2810E+00","-655.4014E+00"
"43","21.784E+03","646.7262E+00","-644.7642E+00"
"44","22.064E+03","638.1834E+00","-635.8965E+00"
"45","22.345E+03","635.9950E+00","-633.4732E+00"
"46","22.625E+03","631.2457E+00","-629.1244E+00"
"47","22.906E+03","621.9626E+00","-620.0515E+00"
"48","23.186E+03","613.2879E+00","-611.3079E+00"
"49","23.467E+03","608.8436E+00","-606.8676E+00"
"50","23.747E+03","601.3649E+00","-599.6326E+00"
"51","24.028E+03","592.8211E+00","-591.2167E+00"
"52","24.309E+03","584.5634E+00","-582.9967E+00"
"53","24.589E+03","576.7332E+00","-575.1695E+00"
"54","24.870E+03","569.4879E+00","-567.8605E+00"
"55","25.150E+03","563.8418E+00","-562.2887E+00"
"56","25.431E+03","556.3937E+00","-554.8801E+00"
"57","25.711E+03","549.1333E+00","-547.6235E+00"
"58","25.992E+03","542.0764E+00","-540.5297E+00"
"59","26.273E+03","535.5743E+00","-533.9364E+00"
"60","26.553E+03","530.2537E+00","-528.5289E+00"
"61","26.834E+03","525.1292E+00","-523.3758E+00"
"62","27.114E+03","519.5627E+00","-517.7891E+00"
"63","27.395E+03","514.3753E+00","-512.5685E+00"
"64","27.675E+03","509.3742E+00","-507.5255E+00"
"65","27.956E+03","505.0340E+00","-503.1684E+00"
"66","28.236E+03","500.8601E+00","-499.0797E+00"
"67","28.517E+03","495.4887E+00","-493.8282E+00"
"68","28.798E+03","489.4070E+00","-487.8163E+00"
"69","29.078E+03","483.2449E+00","-481.6785E+00"
"70","29.359E+03","477.1829E+00","-475.6105E+00"
"71","29.639E+03","471.2064E+00","-469.6096E+00"
"72","29.920E+03","465.1339E+00","-463.4969E+00"
"73","30.200E+03","458.7742E+00","-457.0680E+00"
"74","30.481E+03","451.6174E+00","-449.6816E+00"
"75","30.762E+03","450.9534E+00","-448.5808E+00"
