"HIOKI E.E. CORPORATION","IM3570","Ver. 3.11"

"DATE","22-09-12"
"TIME","16:34:35"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.1000","s"
"DCBIAS","OFF"

"V","0.500","V"
"RANGE","AUTO"
"SPEED","MED"
"AVG","4"
"POINT DELAY","0.0100","s"
"No.","FREQUENCY(Hz)","Z[Ħ]","X[Ħ]"
"1","10.000E+03","1.278620E+03","-1.275851E+03"
"2","10.581E+03","1.233950E+03","-1.230832E+03"
"3","11.162E+03","1.170099E+03","-1.167663E+03"
"4","11.743E+03","1.110287E+03","-1.108361E+03"
"5","12.325E+03","1.057039E+03","-1.055497E+03"
"6","12.906E+03","1.006606E+03","-1.004969E+03"
"7","13.487E+03","959.6560E+00","-957.9921E+00"
"8","14.068E+03","928.1029E+00","-926.5505E+00"
"9","14.649E+03","882.9482E+00","-880.9587E+00"
"10","15.230E+03","856.9854E+00","-855.5566E+00"
"11","15.812E+03","822.4508E+00","-820.7366E+00"
"12","16.393E+03","796.0138E+00","-794.4844E+00"
"13","16.974E+03","765.6586E+00","-763.7588E+00"
"14","17.555E+03","740.7295E+00","-739.2760E+00"
"15","18.136E+03","713.5469E+00","-710.8193E+00"
"16","18.717E+03","705.7995E+00","-703.7161E+00"
"17","19.299E+03","682.2891E+00","-680.2567E+00"
"18","19.880E+03","660.5681E+00","-657.6895E+00"
"19","20.461E+03","660.4606E+00","-658.4938E+00"
"20","21.042E+03","638.7858E+00","-637.1339E+00"
"21","21.623E+03","624.0386E+00","-622.6328E+00"
"22","22.204E+03","603.9408E+00","-602.8289E+00"
"23","22.786E+03","586.5167E+00","-585.3935E+00"
"24","23.367E+03","572.5912E+00","-571.4894E+00"
"25","23.948E+03","557.9511E+00","-556.8517E+00"
"26","24.529E+03","545.9196E+00","-544.8511E+00"
"27","25.110E+03","534.1887E+00","-533.1437E+00"
"28","25.691E+03","521.4598E+00","-520.5888E+00"
"29","26.273E+03","508.2521E+00","-507.3966E+00"
"30","26.854E+03","496.6949E+00","-495.8527E+00"
"31","27.435E+03","485.4162E+00","-484.5362E+00"
"32","28.016E+03","474.9792E+00","-474.1117E+00"
"33","28.597E+03","464.4487E+00","-463.5497E+00"
"34","29.178E+03","457.2197E+00","-456.2971E+00"
"35","29.760E+03","446.4078E+00","-445.5576E+00"
"36","30.341E+03","437.2561E+00","-436.2528E+00"
"37","30.922E+03","431.6864E+00","-430.7672E+00"
"38","31.503E+03","421.8741E+00","-421.0029E+00"
"39","32.084E+03","414.6505E+00","-413.6788E+00"
"40","32.665E+03","407.6973E+00","-406.7750E+00"
"41","33.246E+03","399.5926E+00","-398.7505E+00"
"42","33.828E+03","391.0227E+00","-390.1626E+00"
"43","34.409E+03","382.3679E+00","-381.4341E+00"
"44","34.990E+03","375.0869E+00","-373.9118E+00"
