"HIOKI E.E. CORPORATION","IM3570","Ver. 3.11"

"DATE","22-09-12"
"TIME","16:34:18"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.1000","s"
"DCBIAS","OFF"

"V","0.500","V"
"RANGE","AUTO"
"SPEED","MED"
"AVG","4"
"POINT DELAY","0.0100","s"
"No.","FREQUENCY(Hz)","Z[Ħ]","X[Ħ]"
"1","10.000E+03","1.276911E+03","-1.274105E+03"
"2","10.581E+03","1.232820E+03","-1.229641E+03"
"3","11.162E+03","1.168756E+03","-1.166306E+03"
"4","11.743E+03","1.108916E+03","-1.106972E+03"
"5","12.325E+03","1.055852E+03","-1.054290E+03"
"6","12.906E+03","1.005627E+03","-1.003978E+03"
"7","13.487E+03","958.5811E+00","-956.8981E+00"
"8","14.068E+03","927.0663E+00","-925.5020E+00"
"9","14.649E+03","882.0191E+00","-880.0095E+00"
"10","15.230E+03","856.0096E+00","-854.5646E+00"
"11","15.812E+03","821.6571E+00","-819.9159E+00"
"12","16.393E+03","795.1867E+00","-793.6421E+00"
"13","16.974E+03","764.9313E+00","-763.0218E+00"
"14","17.555E+03","739.9352E+00","-738.4597E+00"
"15","18.136E+03","712.9718E+00","-710.1955E+00"
"16","18.717E+03","705.0766E+00","-702.9725E+00"
"17","19.299E+03","682.0849E+00","-680.0420E+00"
"18","19.880E+03","659.9244E+00","-657.0483E+00"
"19","20.461E+03","659.8021E+00","-657.8364E+00"
"20","21.042E+03","638.0937E+00","-636.4323E+00"
"21","21.623E+03","623.5073E+00","-622.0934E+00"
"22","22.204E+03","603.3502E+00","-602.2322E+00"
"23","22.786E+03","585.9359E+00","-584.8036E+00"
"24","23.367E+03","572.0740E+00","-570.9632E+00"
"25","23.948E+03","557.4158E+00","-556.3089E+00"
"26","24.529E+03","545.4199E+00","-544.3434E+00"
"27","25.110E+03","533.7092E+00","-532.6584E+00"
"28","25.691E+03","520.9568E+00","-520.0805E+00"
"29","26.273E+03","507.7639E+00","-506.9011E+00"
"30","26.854E+03","496.2333E+00","-495.3842E+00"
"31","27.435E+03","484.9712E+00","-484.0833E+00"
"32","28.016E+03","474.5606E+00","-473.6858E+00"
"33","28.597E+03","464.0567E+00","-463.1504E+00"
"34","29.178E+03","456.8347E+00","-455.9063E+00"
"35","29.760E+03","446.0310E+00","-445.1749E+00"
"36","30.341E+03","436.9014E+00","-435.8925E+00"
"37","30.922E+03","431.2962E+00","-430.3728E+00"
"38","31.503E+03","421.5015E+00","-420.6255E+00"
"39","32.084E+03","414.2799E+00","-413.3034E+00"
"40","32.665E+03","407.3353E+00","-406.4080E+00"
"41","33.246E+03","399.2253E+00","-398.3777E+00"
"42","33.828E+03","390.6704E+00","-389.8034E+00"
"43","34.409E+03","382.0238E+00","-381.0820E+00"
"44","34.990E+03","374.7787E+00","-373.5935E+00"
"45","35.571E+03","369.0307E+00","-367.6075E+00"
"46","36.152E+03","365.0534E+00","-363.1891E+00"
"47","36.733E+03","371.5418E+00","-369.3494E+00"
"48","37.315E+03","366.3426E+00","-365.1768E+00"
"49","37.896E+03","358.4195E+00","-357.3630E+00"
"50","38.477E+03","351.4404E+00","-350.4778E+00"
"51","39.058E+03","344.8126E+00","-343.9293E+00"
"52","39.639E+03","338.0608E+00","-337.0663E+00"
"53","40.220E+03","334.0616E+00","-332.9529E+00"
"54","40.802E+03","331.8811E+00","-330.7550E+00"
"55","41.383E+03","326.4381E+00","-325.5226E+00"
"56","41.964E+03","323.0156E+00","-322.0761E+00"
"57","42.545E+03","317.0340E+00","-316.2433E+00"
"58","43.126E+03","310.6829E+00","-309.8555E+00"
"59","43.707E+03","305.4951E+00","-304.4947E+00"
"60","44.289E+03","305.8806E+00","-304.7109E+00"
"61","44.870E+03","302.5594E+00","-301.5625E+00"
"62","45.451E+03","298.6952E+00","-297.8782E+00"
"63","46.032E+03","293.8334E+00","-293.0649E+00"
"64","46.613E+03","289.4917E+00","-288.7683E+00"
"65","47.194E+03","284.9761E+00","-284.2633E+00"
"66","47.776E+03","281.0348E+00","-280.3227E+00"
"67","48.357E+03","276.8199E+00","-276.0994E+00"
"68","48.938E+03","272.9474E+00","-272.2057E+00"
"69","49.519E+03","269.5842E+00","-268.8014E+00"
"70","50.100E+03","266.2979E+00","-265.5566E+00"
"71","50.681E+03","261.9562E+00","-261.1917E+00"
"72","51.263E+03","258.2862E+00","-257.4356E+00"
"73","51.844E+03","255.4457E+00","-254.5164E+00"
"74","52.425E+03","252.7541E+00","-251.7937E+00"
"75","53.006E+03","250.4085E+00","-249.3489E+00"
"76","53.587E+03","248.1085E+00","-247.0383E+00"
"77","54.168E+03","246.3949E+00","-245.4006E+00"
"78","54.749E+03","242.0859E+00","-241.1145E+00"
"79","55.331E+03","239.4452E+00","-238.4047E+00"
"80","55.912E+03","236.3776E+00","-235.3294E+00"
"81","56.493E+03","233.9144E+00","-232.8387E+00"
"82","57.074E+03","229.1942E+00","-228.0841E+00"
"83","57.655E+03","226.8119E+00","-225.2244E+00"
"84","58.236E+03","226.6815E+00","-225.0365E+00"
"85","58.818E+03","225.2287E+00","-223.4851E+00"
"86","59.399E+03","224.2995E+00","-222.4190E+00"
"87","59.980E+03","223.1502E+00","-221.2619E+00"
"88","60.561E+03","222.0029E+00","-219.9093E+00"
"89","61.142E+03","221.8395E+00","-219.7307E+00"
"90","61.723E+03","223.4014E+00","-221.2270E+00"
"91","62.305E+03","222.6911E+00","-221.0087E+00"
"92","62.886E+03","220.6627E+00","-219.2180E+00"
"93","63.467E+03","217.2303E+00","-216.0299E+00"
"94","64.048E+03","213.5408E+00","-212.3501E+00"
"95","64.629E+03","210.7181E+00","-209.4168E+00"
"96","65.210E+03","209.0153E+00","-207.6622E+00"
"97","65.792E+03","207.9997E+00","-206.5515E+00"
"98","66.373E+03","206.9681E+00","-205.6428E+00"
"99","66.954E+03","204.5736E+00","-203.3456E+00"
"100","67.535E+03","201.6969E+00","-200.4186E+00"
"101","68.116E+03","200.1910E+00","-198.7289E+00"
"102","68.697E+03","199.6096E+00","-198.1337E+00"
"103","69.279E+03","199.2190E+00","-197.7234E+00"
"104","69.860E+03","197.7178E+00","-196.3283E+00"
"105","70.441E+03","197.4091E+00","-195.9854E+00"
"106","71.022E+03","196.5360E+00","-195.3243E+00"
"107","71.603E+03","194.3434E+00","-193.2812E+00"
"108","72.184E+03","192.1141E+00","-191.1417E+00"
"109","72.766E+03","189.7684E+00","-188.8350E+00"
"110","73.347E+03","187.4966E+00","-186.6094E+00"
"111","73.928E+03","184.7831E+00","-183.8746E+00"
"112","74.509E+03","183.0593E+00","-182.0451E+00"
"113","75.090E+03","182.2897E+00","-181.1985E+00"
"114","75.671E+03","181.1909E+00","-180.1872E+00"
"115","76.253E+03","179.0865E+00","-178.0981E+00"
"116","76.834E+03","177.6732E+00","-176.6325E+00"
"117","77.415E+03","176.5519E+00","-175.5041E+00"
"118","77.996E+03","175.2977E+00","-174.2896E+00"
"119","78.577E+03","173.1566E+00","-172.1494E+00"
"120","79.158E+03","172.0477E+00","-170.9150E+00"
"121","79.739E+03","171.6808E+00","-170.5536E+00"
"122","80.321E+03","170.7610E+00","-169.6856E+00"
"123","80.902E+03","169.4761E+00","-168.4740E+00"
"124","81.483E+03","167.8247E+00","-166.8427E+00"
"125","82.064E+03","166.5173E+00","-165.5370E+00"
"126","82.645E+03","164.9254E+00","-163.9851E+00"
"127","83.226E+03","163.1661E+00","-162.1601E+00"
"128","83.808E+03","162.7024E+00","-161.6254E+00"
"129","84.389E+03","162.3345E+00","-161.3044E+00"
"130","84.970E+03","161.1246E+00","-160.2181E+00"
"131","85.551E+03","159.2323E+00","-158.3668E+00"
"132","86.132E+03","157.7006E+00","-156.8496E+00"
