"HIOKI E.E. CORPORATION","IM3570","Ver. 3.11"

"DATE","22-09-09"
"TIME","13:34:28"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.1000","s"
"DCBIAS","OFF"

"V","0.500","V"
"RANGE","AUTO"
"SPEED","MED"
"AVG","4"
"POINT DELAY","0.0100","s"
"No.","FREQUENCY(Hz)","Z[Ħ]","X[Ħ]"
"1","10.000E+03","1.362948E+03","-1.360701E+03"
"2","10.281E+03","1.309425E+03","-1.307391E+03"
"3","10.561E+03","1.254502E+03","-1.251174E+03"
"4","10.842E+03","1.258266E+03","-1.255582E+03"
"5","11.122E+03","1.214721E+03","-1.212462E+03"
"6","11.403E+03","1.179450E+03","-1.177056E+03"
"7","11.683E+03","1.148065E+03","-1.145688E+03"
"8","11.964E+03","1.115375E+03","-1.111856E+03"
"9","12.244E+03","1.118282E+03","-1.114928E+03"
"10","12.525E+03","1.080609E+03","-1.078159E+03"
"11","12.806E+03","1.047318E+03","-1.044760E+03"
"12","13.086E+03","1.017156E+03","-1.011977E+03"
"13","13.367E+03","1.034465E+03","-1.029884E+03"
"14","13.647E+03","1.014918E+03","-1.012312E+03"
"15","13.928E+03","972.8292E+00","-970.1292E+00"
"16","14.208E+03","984.7273E+00","-980.0931E+00"
"17","14.489E+03","958.4709E+00","-956.4331E+00"
"18","14.770E+03","927.0543E+00","-925.2713E+00"
"19","15.050E+03","897.9513E+00","-895.6992E+00"
"20","15.331E+03","901.7011E+00","-897.4084E+00"
"21","15.611E+03","883.6805E+00","-880.9713E+00"
"22","15.892E+03","872.0588E+00","-869.2175E+00"
"23","16.172E+03","859.8592E+00","-857.8587E+00"
"24","16.453E+03","836.0117E+00","-834.1209E+00"
"25","16.733E+03","817.7795E+00","-815.8286E+00"
"26","17.014E+03","799.5784E+00","-796.8322E+00"
"27","17.295E+03","795.0777E+00","-792.5983E+00"
"28","17.575E+03","783.5275E+00","-780.4714E+00"
"29","17.856E+03","778.7953E+00","-776.0418E+00"
"30","18.136E+03","763.7214E+00","-761.2219E+00"
"31","18.417E+03","756.2660E+00","-753.8811E+00"
"32","18.697E+03","743.6071E+00","-741.5610E+00"
"33","18.978E+03","724.2647E+00","-722.3068E+00"
"34","19.259E+03","711.0317E+00","-708.4866E+00"
"35","19.539E+03","702.6397E+00","-699.3755E+00"
"36","19.820E+03","703.5629E+00","-699.3841E+00"
"37","20.100E+03","707.4286E+00","-704.5962E+00"
"38","20.381E+03","690.7728E+00","-688.7083E+00"
"39","20.661E+03","678.6687E+00","-676.7139E+00"
"40","20.942E+03","662.6588E+00","-660.8117E+00"
"41","21.222E+03","648.7313E+00","-646.4342E+00"
"42","21.503E+03","637.5261E+00","-634.2186E+00"
"43","21.784E+03","655.4201E+00","-650.4222E+00"
"44","22.064E+03","654.2874E+00","-651.3304E+00"
"45","22.345E+03","640.5389E+00","-638.1754E+00"
"46","22.625E+03","631.6502E+00","-629.4759E+00"
"47","22.906E+03","622.4387E+00","-620.4098E+00"
"48","23.186E+03","613.6255E+00","-611.8288E+00"
"49","23.467E+03","603.5300E+00","-601.7938E+00"
"50","23.747E+03","593.5380E+00","-591.7184E+00"
"51","24.028E+03","587.1970E+00","-584.8950E+00"
"52","24.309E+03","587.1422E+00","-585.0126E+00"
"53","24.589E+03","578.1269E+00","-576.4476E+00"
"54","24.870E+03","566.6908E+00","-564.9881E+00"
"55","25.150E+03","558.3245E+00","-556.0874E+00"
"56","25.431E+03","561.6365E+00","-558.8138E+00"
"57","25.711E+03","560.5962E+00","-558.5732E+00"
"58","25.992E+03","551.5550E+00","-549.9077E+00"
"59","26.273E+03","543.2958E+00","-541.6536E+00"
"60","26.553E+03","536.3612E+00","-534.8246E+00"
"61","26.834E+03","527.2416E+00","-525.6317E+00"
"62","27.114E+03","521.3722E+00","-519.5327E+00"
"63","27.395E+03","514.2669E+00","-512.2099E+00"
"64","27.675E+03","511.4726E+00","-508.9178E+00"
"65","27.956E+03","509.9616E+00","-507.3622E+00"
"66","28.236E+03","509.9465E+00","-506.8380E+00"
"67","28.517E+03","513.1901E+00","-510.7248E+00"
"68","28.798E+03","506.4741E+00","-504.5201E+00"
"69","29.078E+03","501.2117E+00","-499.2071E+00"
"70","29.359E+03","500.2587E+00","-498.4235E+00"
"71","29.639E+03","494.3690E+00","-492.8432E+00"
"72","29.920E+03","490.2064E+00","-488.7531E+00"
"73","30.200E+03","485.7684E+00","-484.5589E+00"
"74","30.481E+03","479.4557E+00","-478.3965E+00"
"75","30.762E+03","473.0758E+00","-472.1209E+00"
"76","31.042E+03","466.1772E+00","-465.2368E+00"
"77","31.323E+03","460.2127E+00","-459.1886E+00"
"78","31.603E+03","455.5866E+00","-454.3839E+00"
"79","31.884E+03","454.9022E+00","-453.6412E+00"
"80","32.164E+03","450.9708E+00","-449.8460E+00"
"81","32.445E+03","447.1748E+00","-446.0355E+00"
"82","32.725E+03","444.5224E+00","-443.4497E+00"
"83","33.006E+03","440.3455E+00","-439.3791E+00"
"84","33.287E+03","436.0305E+00","-435.0976E+00"
"85","33.567E+03","431.9885E+00","-431.0931E+00"
"86","33.848E+03","427.7060E+00","-426.8345E+00"
"87","34.128E+03","423.3519E+00","-422.4612E+00"
"88","34.409E+03","420.3623E+00","-419.3997E+00"
"89","34.689E+03","418.0932E+00","-417.1762E+00"
"90","34.970E+03","414.6702E+00","-413.8178E+00"
"91","35.251E+03","411.0410E+00","-410.2155E+00"
"92","35.531E+03","407.7078E+00","-406.9156E+00"
"93","35.812E+03","404.1735E+00","-403.4002E+00"
"94","36.092E+03","400.9308E+00","-400.1912E+00"
"95","36.373E+03","397.2281E+00","-396.5189E+00"
"96","36.653E+03","393.5023E+00","-392.8109E+00"
"97","36.934E+03","389.4831E+00","-388.7826E+00"
"98","37.214E+03","386.0789E+00","-385.3172E+00"
"99","37.495E+03","383.5758E+00","-382.7753E+00"
"100","37.776E+03","381.3084E+00","-380.4759E+00"
"101","38.056E+03","379.4363E+00","-378.6321E+00"
"102","38.337E+03","376.7036E+00","-375.9617E+00"
"103","38.617E+03","373.4179E+00","-372.7010E+00"
"104","38.898E+03","370.2876E+00","-369.5819E+00"
"105","39.178E+03","367.1980E+00","-366.4640E+00"
