"HIOKI E.E. CORPORATION","IM3570","Ver. 3.11"

"DATE","22-09-05"
"TIME","17:31:56"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.1000","s"
"DCBIAS","OFF"

"V","0.500","V"
"RANGE","AUTO"
"SPEED","MED"
"AVG","4"
"POINT DELAY","0.0100","s"
"No.","FREQUENCY(Hz)","Z[Ħ]","X[Ħ]"
"1","10.000E+03","1.338631E+03","-1.335461E+03"
"2","10.281E+03","1.292105E+03","-1.289241E+03"
"3","10.561E+03","1.238750E+03","-1.235036E+03"
"4","10.842E+03","1.248915E+03","-1.243914E+03"
"5","11.122E+03","1.211852E+03","-1.208812E+03"
"6","11.403E+03","1.182357E+03","-1.179515E+03"
"7","11.683E+03","1.147868E+03","-1.145588E+03"
"8","11.964E+03","1.113330E+03","-1.110947E+03"
"9","12.244E+03","1.080641E+03","-1.077944E+03"
"10","12.525E+03","1.062722E+03","-1.059535E+03"
"11","12.806E+03","1.037150E+03","-1.034079E+03"
"12","13.086E+03","1.020527E+03","-1.016081E+03"
"13","13.367E+03","1.006886E+03","-1.002526E+03"
"14","13.647E+03","1.001254E+03","-998.0225E+00"
"15","13.928E+03","978.8369E+00","-975.9361E+00"
"16","14.208E+03","948.5676E+00","-945.9997E+00"
"17","14.489E+03","939.3186E+00","-936.0590E+00"
"18","14.770E+03","927.8153E+00","-925.3140E+00"
"19","15.050E+03","903.8555E+00","-901.9077E+00"
"20","15.331E+03","879.8536E+00","-877.9130E+00"
"21","15.611E+03","860.5944E+00","-858.1002E+00"
"22","15.892E+03","854.4444E+00","-852.0501E+00"
"23","16.172E+03","832.8729E+00","-830.9729E+00"
"24","16.453E+03","810.6899E+00","-808.3831E+00"
"25","16.733E+03","792.8673E+00","-790.0033E+00"
"26","17.014E+03","790.2670E+00","-785.0096E+00"
"27","17.295E+03","800.7471E+00","-796.8937E+00"
"28","17.575E+03","787.3508E+00","-784.6165E+00"
"29","17.856E+03","764.2887E+00","-761.9936E+00"
"30","18.136E+03","753.2753E+00","-749.7749E+00"
