"HIOKI E.E. CORPORATION","IM3570","Ver. 3.11"

"DATE","22-09-05"
"TIME","17:31:32"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.1000","s"
"DCBIAS","OFF"

"V","0.500","V"
"RANGE","AUTO"
"SPEED","MED"
"AVG","4"
"POINT DELAY","0.0100","s"
"No.","FREQUENCY(Hz)","Z[Ħ]","X[Ħ]"
"1","10.000E+03","1.337532E+03","-1.334312E+03"
"2","10.281E+03","1.291587E+03","-1.288713E+03"
"3","10.561E+03","1.238551E+03","-1.234866E+03"
"4","10.842E+03","1.248605E+03","-1.243519E+03"
"5","11.122E+03","1.212596E+03","-1.209542E+03"
"6","11.403E+03","1.180768E+03","-1.178048E+03"
"7","11.683E+03","1.146744E+03","-1.144480E+03"
"8","11.964E+03","1.112534E+03","-1.110143E+03"
"9","12.244E+03","1.081014E+03","-1.078349E+03"
"10","12.525E+03","1.061251E+03","-1.058195E+03"
"11","12.806E+03","1.034153E+03","-1.031106E+03"
"12","13.086E+03","1.019386E+03","-1.014783E+03"
"13","13.367E+03","1.006914E+03","-1.002474E+03"
"14","13.647E+03","1.000479E+03","-997.2820E+00"
"15","13.928E+03","978.1328E+00","-975.2518E+00"
"16","14.208E+03","947.5445E+00","-944.9754E+00"
"17","14.489E+03","938.3013E+00","-935.0651E+00"
"18","14.770E+03","926.7145E+00","-924.1488E+00"
"19","15.050E+03","903.3221E+00","-901.3397E+00"
"20","15.331E+03","879.2881E+00","-877.3198E+00"
"21","15.611E+03","860.2485E+00","-857.7029E+00"
"22","15.892E+03","854.5609E+00","-852.1493E+00"
"23","16.172E+03","832.8340E+00","-830.9340E+00"
"24","16.453E+03","811.0856E+00","-808.8232E+00"
"25","16.733E+03","792.1400E+00","-789.3503E+00"
"26","17.014E+03","789.2490E+00","-784.0434E+00"
"27","17.295E+03","799.6553E+00","-795.8298E+00"
"28","17.575E+03","786.3765E+00","-783.6442E+00"
"29","17.856E+03","763.1907E+00","-760.8672E+00"
"30","18.136E+03","753.3808E+00","-749.7941E+00"
"31","18.417E+03","751.6811E+00","-749.3153E+00"
"32","18.697E+03","730.0531E+00","-727.9154E+00"
"33","18.978E+03","718.8954E+00","-716.1792E+00"
"34","19.259E+03","712.2564E+00","-709.5404E+00"
"35","19.539E+03","699.4886E+00","-696.8282E+00"
"36","19.820E+03","693.9879E+00","-690.7836E+00"
"37","20.100E+03","690.1555E+00","-687.0949E+00"
"38","20.381E+03","681.6337E+00","-679.0653E+00"
"39","20.661E+03","671.8989E+00","-669.4795E+00"
"40","20.942E+03","663.3476E+00","-660.8934E+00"
"41","21.222E+03","655.8131E+00","-653.6612E+00"
"42","21.503E+03","645.1120E+00","-643.0514E+00"
"43","21.784E+03","635.7087E+00","-633.7967E+00"
"44","22.064E+03","621.9943E+00","-620.0510E+00"
"45","22.345E+03","612.7207E+00","-610.0845E+00"
"46","22.625E+03","611.2760E+00","-607.9740E+00"
"47","22.906E+03","614.8136E+00","-611.6590E+00"
"48","23.186E+03","610.4360E+00","-608.1102E+00"
"49","23.467E+03","599.9961E+00","-598.1157E+00"
"50","23.747E+03","590.9127E+00","-589.0713E+00"
"51","24.028E+03","583.3441E+00","-581.6152E+00"
"52","24.309E+03","574.0707E+00","-572.3194E+00"
"53","24.589E+03","568.5128E+00","-566.8046E+00"
"54","24.870E+03","560.5970E+00","-558.8887E+00"
"55","25.150E+03","554.5951E+00","-552.9433E+00"
"56","25.431E+03","545.8853E+00","-544.3399E+00"
"57","25.711E+03","537.2876E+00","-535.6394E+00"
"58","25.992E+03","528.8885E+00","-527.1640E+00"
"59","26.273E+03","517.5665E+00","-515.4680E+00"
"60","26.553E+03","513.7416E+00","-510.4296E+00"
"61","26.834E+03","514.0636E+00","-509.8016E+00"
"62","27.114E+03","524.3262E+00","-518.9990E+00"
"63","27.395E+03","533.1129E+00","-529.0906E+00"
"64","27.675E+03","529.4568E+00","-526.6374E+00"
"65","27.956E+03","523.5719E+00","-521.3099E+00"
"66","28.236E+03","518.0039E+00","-516.2024E+00"
"67","28.517E+03","511.0720E+00","-509.5502E+00"
"68","28.798E+03","504.7244E+00","-503.4070E+00"
"69","29.078E+03","498.4150E+00","-497.2675E+00"
"70","29.359E+03","491.6448E+00","-490.6133E+00"
"71","29.639E+03","485.2793E+00","-484.3063E+00"
"72","29.920E+03","479.2030E+00","-478.2806E+00"
"73","30.200E+03","473.2001E+00","-472.2952E+00"
"74","30.481E+03","467.6005E+00","-466.6943E+00"
"75","30.762E+03","462.3832E+00","-461.4584E+00"
"76","31.042E+03","457.3800E+00","-456.4593E+00"
"77","31.323E+03","451.9622E+00","-451.0176E+00"
"78","31.603E+03","446.3218E+00","-445.2697E+00"
"79","31.884E+03","443.9688E+00","-442.6280E+00"
"80","32.164E+03","443.4721E+00","-442.2416E+00"
"81","32.445E+03","439.5176E+00","-438.3688E+00"
"82","32.725E+03","436.6727E+00","-435.5330E+00"
"83","33.006E+03","433.4573E+00","-432.4389E+00"
"84","33.287E+03","429.0745E+00","-428.1202E+00"
"85","33.567E+03","424.9500E+00","-424.0397E+00"
"86","33.848E+03","420.3566E+00","-419.4626E+00"
"87","34.128E+03","416.1837E+00","-415.2435E+00"
"88","34.409E+03","412.5646E+00","-411.5549E+00"
"89","34.689E+03","410.8650E+00","-409.7794E+00"
"90","34.970E+03","408.8133E+00","-407.7490E+00"
"91","35.251E+03","407.1846E+00","-406.2439E+00"
"92","35.531E+03","403.0184E+00","-402.2160E+00"
"93","35.812E+03","398.2945E+00","-397.5146E+00"
"94","36.092E+03","394.6283E+00","-393.7723E+00"
"95","36.373E+03","393.2192E+00","-392.3507E+00"
"96","36.653E+03","390.3459E+00","-389.5754E+00"
"97","36.934E+03","386.7934E+00","-386.0749E+00"
"98","37.214E+03","383.1963E+00","-382.4952E+00"
"99","37.495E+03","379.8828E+00","-379.1800E+00"
"100","37.776E+03","377.2183E+00","-376.5056E+00"
"101","38.056E+03","374.5866E+00","-373.9171E+00"
"102","38.337E+03","371.3489E+00","-370.7189E+00"
"103","38.617E+03","367.9612E+00","-367.3544E+00"
"104","38.898E+03","364.5286E+00","-363.9290E+00"
"105","39.178E+03","361.2288E+00","-360.6220E+00"
"106","39.459E+03","357.9922E+00","-357.3734E+00"
"107","39.739E+03","354.7217E+00","-354.0706E+00"
"108","40.020E+03","351.9921E+00","-351.2615E+00"
"109","40.301E+03","350.6169E+00","-349.8665E+00"
"110","40.581E+03","347.6197E+00","-346.8957E+00"
"111","40.862E+03","344.7975E+00","-343.9816E+00"
"112","41.142E+03","343.9429E+00","-343.0558E+00"
"113","41.423E+03","342.9372E+00","-342.0982E+00"
"114","41.703E+03","340.6759E+00","-339.9052E+00"
"115","41.984E+03","337.9976E+00","-337.2286E+00"
"116","42.265E+03","336.4096E+00","-335.6270E+00"
"117","42.545E+03","334.6469E+00","-333.9228E+00"
"118","42.826E+03","331.9013E+00","-331.2277E+00"
"119","43.106E+03","329.1283E+00","-328.4336E+00"
"120","43.387E+03","327.7366E+00","-327.0104E+00"
"121","43.667E+03","326.1814E+00","-325.5227E+00"
"122","43.948E+03","323.5773E+00","-322.9647E+00"
"123","44.228E+03","321.1230E+00","-320.5251E+00"
"124","44.509E+03","318.8155E+00","-318.2315E+00"
"125","44.790E+03","316.4447E+00","-315.8798E+00"
"126","45.070E+03","313.8679E+00","-313.3089E+00"
"127","45.351E+03","311.5069E+00","-310.9293E+00"
"128","45.631E+03","309.7071E+00","-309.1137E+00"
"129","45.912E+03","307.9060E+00","-307.3361E+00"
"130","46.192E+03","305.5200E+00","-304.9733E+00"
"131","46.473E+03","303.0334E+00","-302.4856E+00"
"132","46.754E+03","300.7156E+00","-300.1518E+00"
"133","47.034E+03","298.5508E+00","-297.9728E+00"
"134","47.315E+03","296.2560E+00","-295.6535E+00"
"135","47.595E+03","294.1940E+00","-293.5366E+00"
"136","47.876E+03","292.7814E+00","-292.0650E+00"
"137","48.156E+03","291.6120E+00","-290.8474E+00"
"138","48.437E+03","291.3435E+00","-290.5648E+00"
"139","48.717E+03","290.2397E+00","-289.5552E+00"
"140","48.998E+03","287.9341E+00","-287.3068E+00"
"141","49.279E+03","285.5133E+00","-284.8949E+00"
"142","49.559E+03","283.3712E+00","-282.7295E+00"
"143","49.840E+03","281.6581E+00","-280.9890E+00"
"144","50.120E+03","280.0623E+00","-279.3735E+00"
"145","50.401E+03","278.6392E+00","-277.9392E+00"
"146","50.681E+03","276.9493E+00","-276.2494E+00"
"147","50.962E+03","275.3497E+00","-274.6238E+00"
"148","51.242E+03","274.0370E+00","-273.2968E+00"
"149","51.523E+03","272.6278E+00","-271.8876E+00"
"150","51.804E+03","271.0067E+00","-270.2623E+00"
"151","52.084E+03","269.4445E+00","-268.6705E+00"
"152","52.365E+03","268.2586E+00","-267.4464E+00"
"153","52.645E+03","267.5134E+00","-266.6702E+00"
"154","52.926E+03","267.1767E+00","-266.3691E+00"
"155","53.206E+03","265.6972E+00","-264.9863E+00"
"156","53.487E+03","263.4036E+00","-262.7252E+00"
"157","53.768E+03","261.4094E+00","-260.7196E+00"
"158","54.048E+03","259.5532E+00","-258.8444E+00"
"159","54.329E+03","257.6994E+00","-256.9500E+00"
"160","54.609E+03","256.1178E+00","-255.2903E+00"
"161","54.890E+03","255.2446E+00","-254.2954E+00"
"162","55.170E+03","255.9372E+00","-254.9041E+00"
