"HIOKI E.E. CORPORATION","IM3570","Ver. 3.11"

"DATE","22-09-05"
"TIME","16:40:18"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.1000","s"
"DCBIAS","OFF"

"V","0.500","V"
"RANGE","AUTO"
"SPEED","MED"
"AVG","4"
"POINT DELAY","0.0100","s"
"No.","FREQUENCY(Hz)","Z[Ħ]","X[Ħ]"
"1","10.000E+03","1.237804E+03","-1.232429E+03"
"2","10.281E+03","1.197501E+03","-1.192977E+03"
"3","10.561E+03","1.161383E+03","-1.156226E+03"
"4","10.842E+03","1.134139E+03","-1.128390E+03"
"5","11.122E+03","1.113379E+03","-1.107779E+03"
"6","11.403E+03","1.091893E+03","-1.087886E+03"
"7","11.683E+03","1.041621E+03","-1.037596E+03"
"8","11.964E+03","996.8106E+00","-988.1260E+00"
"9","12.244E+03","1.068648E+03","-1.052653E+03"
"10","12.525E+03","1.068442E+03","-1.064380E+03"
"11","12.806E+03","1.013072E+03","-1.010829E+03"
"12","13.086E+03","969.6253E+00","-967.3060E+00"
"13","13.367E+03","955.2823E+00","-952.1977E+00"
"14","13.647E+03","932.5637E+00","-930.2437E+00"
"15","13.928E+03","906.9279E+00","-904.5313E+00"
"16","14.208E+03","889.4995E+00","-887.1535E+00"
"17","14.489E+03","864.8832E+00","-862.5115E+00"
"18","14.770E+03","842.2071E+00","-839.1157E+00"
"19","15.050E+03","835.4930E+00","-830.9171E+00"
"20","15.331E+03","838.3999E+00","-833.9621E+00"
"21","15.611E+03","830.4708E+00","-826.7075E+00"
"22","15.892E+03","822.5883E+00","-819.8985E+00"
"23","16.172E+03","804.3511E+00","-802.4293E+00"
"24","16.453E+03","785.6279E+00","-784.0202E+00"
"25","16.733E+03","769.4358E+00","-767.8680E+00"
"26","17.014E+03","755.0814E+00","-753.6198E+00"
"27","17.295E+03","741.0013E+00","-739.5601E+00"
"28","17.575E+03","727.6778E+00","-726.2184E+00"
"29","17.856E+03","716.7911E+00","-715.3374E+00"
"30","18.136E+03","705.2786E+00","-703.8895E+00"
"31","18.417E+03","693.7073E+00","-692.3557E+00"
"32","18.697E+03","682.4421E+00","-681.1077E+00"
"33","18.978E+03","672.3738E+00","-670.9843E+00"
"34","19.259E+03","662.7775E+00","-661.4869E+00"
"35","19.539E+03","652.6218E+00","-651.2897E+00"
"36","19.820E+03","643.9594E+00","-642.6715E+00"
"37","20.100E+03","634.1991E+00","-632.9560E+00"
"38","20.381E+03","624.7855E+00","-623.5468E+00"
"39","20.661E+03","615.8014E+00","-614.5236E+00"
"40","20.942E+03","606.8837E+00","-605.5438E+00"
"41","21.222E+03","601.7135E+00","-600.2027E+00"
"42","21.503E+03","596.1119E+00","-594.8195E+00"
"43","21.784E+03","587.4086E+00","-586.2499E+00"
"44","22.064E+03","578.9905E+00","-577.8692E+00"
"45","22.345E+03","571.0812E+00","-569.9797E+00"
"46","22.625E+03","563.4506E+00","-562.3614E+00"
"47","22.906E+03","556.0997E+00","-555.0128E+00"
"48","23.186E+03","548.8386E+00","-547.7614E+00"
"49","23.467E+03","541.6296E+00","-540.5358E+00"
"50","23.747E+03","534.8866E+00","-533.7725E+00"
"51","24.028E+03","528.0834E+00","-526.9211E+00"
"52","24.309E+03","522.3493E+00","-521.1085E+00"
"53","24.589E+03","517.6701E+00","-516.4031E+00"
"54","24.870E+03","511.7794E+00","-510.5511E+00"
