"HIOKI E.E. CORPORATION","IM3570","Ver. 3.11"

"DATE","22-09-07"
"TIME","15:14:32"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.1000","s"
"DCBIAS","OFF"

"V","0.500","V"
"RANGE","AUTO"
"SPEED","MED"
"AVG","4"
"POINT DELAY","0.0100","s"
"No.","FREQUENCY(Hz)","Z[Ħ]","X[Ħ]"
"1","10.000E+03","1.551040E+03","-1.548815E+03"
"2","10.281E+03","1.482682E+03","-1.480767E+03"
"3","10.561E+03","1.420183E+03","-1.416756E+03"
"4","10.842E+03","1.434199E+03","-1.431534E+03"
"5","11.122E+03","1.378605E+03","-1.376777E+03"
"6","11.403E+03","1.339908E+03","-1.337555E+03"
"7","11.683E+03","1.311791E+03","-1.309767E+03"
"8","11.964E+03","1.272457E+03","-1.270712E+03"
"9","12.244E+03","1.228155E+03","-1.226280E+03"
"10","12.525E+03","1.186845E+03","-1.181742E+03"
"11","12.806E+03","1.221057E+03","-1.218009E+03"
"12","13.086E+03","1.181344E+03","-1.178982E+03"
"13","13.367E+03","1.148001E+03","-1.146045E+03"
"14","13.647E+03","1.108600E+03","-1.106522E+03"
"15","13.928E+03","1.078209E+03","-1.073109E+03"
"16","14.208E+03","1.113726E+03","-1.109355E+03"
"17","14.489E+03","1.079091E+03","-1.076832E+03"
"18","14.770E+03","1.047621E+03","-1.045492E+03"
"19","15.050E+03","1.010698E+03","-1.008116E+03"
"20","15.331E+03","1.027686E+03","-1.021432E+03"
"21","15.611E+03","1.016752E+03","-1.014142E+03"
"22","15.892E+03","989.2151E+00","-987.0504E+00"
"23","16.172E+03","975.6896E+00","-973.6641E+00"
"24","16.453E+03","951.9868E+00","-950.2430E+00"
"25","16.733E+03","932.4135E+00","-930.6106E+00"
"26","17.014E+03","915.2195E+00","-913.0337E+00"
"27","17.295E+03","911.7299E+00","-909.9412E+00"
"28","17.575E+03","886.9773E+00","-885.6514E+00"
"29","17.856E+03","863.5075E+00","-861.9275E+00"
"30","18.136E+03","845.4946E+00","-842.8342E+00"
"31","18.417E+03","861.8914E+00","-858.7716E+00"
"32","18.697E+03","842.2193E+00","-840.5080E+00"
"33","18.978E+03","818.1541E+00","-815.9975E+00"
"34","19.259E+03","824.1356E+00","-821.3912E+00"
"35","19.539E+03","813.1361E+00","-811.5949E+00"
"36","19.820E+03","792.5992E+00","-791.3115E+00"
"37","20.100E+03","775.6080E+00","-774.2023E+00"
"38","20.381E+03","758.2263E+00","-756.5768E+00"
"39","20.661E+03","743.3712E+00","-740.6080E+00"
"40","20.942E+03","754.7132E+00","-749.9038E+00"
"41","21.222E+03","768.4592E+00","-765.6598E+00"
"42","21.503E+03","753.4730E+00","-751.9006E+00"
"43","21.784E+03","736.2289E+00","-735.0748E+00"
"44","22.064E+03","719.6374E+00","-718.4977E+00"
"45","22.345E+03","708.0506E+00","-706.7425E+00"
"46","22.625E+03","696.8158E+00","-695.4316E+00"
"47","22.906E+03","690.0031E+00","-688.1862E+00"
"48","23.186E+03","688.2162E+00","-686.6044E+00"
"49","23.467E+03","676.9089E+00","-675.6180E+00"
"50","23.747E+03","664.3105E+00","-662.8510E+00"
"51","24.028E+03","659.9689E+00","-658.2097E+00"
"52","24.309E+03","654.6686E+00","-653.1101E+00"
"53","24.589E+03","644.2531E+00","-642.7163E+00"
"54","24.870E+03","635.3029E+00","-633.4021E+00"
"55","25.150E+03","638.1192E+00","-635.5347E+00"
"56","25.431E+03","639.1114E+00","-637.4628E+00"
"57","25.711E+03","628.5938E+00","-627.2979E+00"
"58","25.992E+03","620.2414E+00","-619.0994E+00"
"59","26.273E+03","608.8684E+00","-607.7898E+00"
"60","26.553E+03","599.4120E+00","-598.0041E+00"
"61","26.834E+03","599.1680E+00","-597.2647E+00"
"62","27.114E+03","602.2309E+00","-600.7443E+00"
"63","27.395E+03","594.7955E+00","-593.7782E+00"
"64","27.675E+03","585.5901E+00","-584.7363E+00"
"65","27.956E+03","576.7071E+00","-575.8921E+00"
"66","28.236E+03","569.6607E+00","-568.7595E+00"
"67","28.517E+03","564.8214E+00","-563.8935E+00"
"68","28.798E+03","560.0371E+00","-559.1501E+00"
"69","29.078E+03","554.0290E+00","-553.1621E+00"
"70","29.359E+03","549.5634E+00","-548.7023E+00"
"71","29.639E+03","545.1588E+00","-544.3659E+00"
"72","29.920E+03","539.4904E+00","-538.7938E+00"
"73","30.200E+03","533.1940E+00","-532.5404E+00"
"74","30.481E+03","527.5230E+00","-526.8683E+00"
"75","30.762E+03","522.2726E+00","-521.6375E+00"
"76","31.042E+03","516.6744E+00","-516.0483E+00"
"77","31.323E+03","511.3899E+00","-510.7438E+00"
"78","31.603E+03","506.7716E+00","-506.0924E+00"
"79","31.884E+03","503.0474E+00","-502.3731E+00"
"80","32.164E+03","498.4873E+00","-497.8519E+00"
"81","32.445E+03","493.5976E+00","-492.9712E+00"
"82","32.725E+03","489.2120E+00","-488.5837E+00"
"83","33.006E+03","484.6822E+00","-484.0588E+00"
"84","33.287E+03","480.5110E+00","-479.8777E+00"
"85","33.567E+03","476.5127E+00","-475.8924E+00"
"86","33.848E+03","472.1603E+00","-471.5432E+00"
"87","34.128E+03","468.0681E+00","-467.4471E+00"
"88","34.409E+03","464.2875E+00","-463.6545E+00"
"89","34.689E+03","460.3227E+00","-459.7084E+00"
"90","34.970E+03","456.1004E+00","-455.4654E+00"
"91","35.251E+03","452.8749E+00","-452.2106E+00"
"92","35.531E+03","449.6607E+00","-448.9981E+00"
"93","35.812E+03","446.4681E+00","-445.8354E+00"
"94","36.092E+03","442.4605E+00","-441.8538E+00"
"95","36.373E+03","438.3114E+00","-437.7001E+00"
"96","36.653E+03","434.3839E+00","-433.7228E+00"
"97","36.934E+03","431.8992E+00","-431.1549E+00"
"98","37.214E+03","430.6229E+00","-429.9010E+00"
"99","37.495E+03","427.7168E+00","-427.0856E+00"
"100","37.776E+03","423.7316E+00","-423.1417E+00"
"101","38.056E+03","420.2852E+00","-419.6914E+00"
"102","38.337E+03","417.0878E+00","-416.5129E+00"
"103","38.617E+03","413.5079E+00","-412.9445E+00"
"104","38.898E+03","410.1745E+00","-409.5863E+00"
"105","39.178E+03","407.7550E+00","-407.1710E+00"
"106","39.459E+03","404.4320E+00","-403.8838E+00"
"107","39.739E+03","400.7760E+00","-400.2268E+00"
"108","40.020E+03","397.4652E+00","-396.8913E+00"
"109","40.301E+03","394.2575E+00","-393.6488E+00"
"110","40.581E+03","391.9523E+00","-391.2723E+00"
"111","40.862E+03","390.2741E+00","-389.5846E+00"
"112","41.142E+03","388.4754E+00","-387.7966E+00"
"113","41.423E+03","386.2713E+00","-385.6504E+00"
"114","41.703E+03","383.1961E+00","-382.6047E+00"
"115","41.984E+03","380.5418E+00","-379.9543E+00"
"116","42.265E+03","377.8959E+00","-377.3302E+00"
"117","42.545E+03","374.9536E+00","-374.3978E+00"
"118","42.826E+03","372.2977E+00","-371.7330E+00"
"119","43.106E+03","369.7982E+00","-369.2428E+00"
"120","43.387E+03","366.9498E+00","-366.3887E+00"
"121","43.667E+03","364.7545E+00","-364.1738E+00"
"122","43.948E+03","362.5756E+00","-362.0104E+00"
"123","44.228E+03","359.9942E+00","-359.4434E+00"
"124","44.509E+03","357.4239E+00","-356.8746E+00"
"125","44.790E+03","354.7991E+00","-354.2513E+00"
"126","45.070E+03","352.2824E+00","-351.7183E+00"
"127","45.351E+03","349.9153E+00","-349.3516E+00"
"128","45.631E+03","347.0722E+00","-346.4880E+00"
"129","45.912E+03","344.8449E+00","-344.1997E+00"
"130","46.192E+03","343.3343E+00","-342.6480E+00"
"131","46.473E+03","341.9445E+00","-341.2500E+00"
"132","46.754E+03","340.0076E+00","-339.3323E+00"
"133","47.034E+03","337.9695E+00","-337.2702E+00"
"134","47.315E+03","336.3889E+00","-335.6755E+00"
"135","47.595E+03","335.0123E+00","-334.2729E+00"
"136","47.876E+03","334.2368E+00","-333.5279E+00"
"137","48.156E+03","332.5385E+00","-331.9032E+00"
"138","48.437E+03","330.2606E+00","-329.6672E+00"
"139","48.717E+03","328.0932E+00","-327.5258E+00"
"140","48.998E+03","325.8317E+00","-325.2887E+00"
"141","49.279E+03","323.4395E+00","-322.9094E+00"
"142","49.559E+03","321.2285E+00","-320.6916E+00"
"143","49.840E+03","319.3322E+00","-318.7956E+00"
"144","50.120E+03","317.3843E+00","-316.8607E+00"
"145","50.401E+03","315.2212E+00","-314.7136E+00"
"146","50.681E+03","312.8416E+00","-312.3438E+00"
"147","50.962E+03","310.3256E+00","-309.8145E+00"
"148","51.242E+03","308.1733E+00","-307.6232E+00"
"149","51.523E+03","306.4876E+00","-305.9037E+00"
"150","51.804E+03","304.9590E+00","-304.3575E+00"
"151","52.084E+03","303.2652E+00","-302.6626E+00"
"152","52.365E+03","301.3709E+00","-300.7539E+00"
"153","52.645E+03","299.7810E+00","-299.1414E+00"
"154","52.926E+03","298.2506E+00","-297.6108E+00"
"155","53.206E+03","296.2884E+00","-295.6556E+00"
"156","53.487E+03","294.0773E+00","-293.4152E+00"
"157","53.768E+03","292.2917E+00","-291.5737E+00"
"158","54.048E+03","290.8236E+00","-290.0459E+00"
"159","54.329E+03","289.7085E+00","-288.8685E+00"
"160","54.609E+03","288.8254E+00","-287.9409E+00"
"161","54.890E+03","288.0225E+00","-287.1111E+00"
"162","55.170E+03","287.1882E+00","-286.2622E+00"
"163","55.451E+03","286.4410E+00","-285.5085E+00"
"164","55.731E+03","285.7744E+00","-284.8602E+00"
"165","56.012E+03","284.8069E+00","-283.9379E+00"
"166","56.293E+03","283.5860E+00","-282.7604E+00"
"167","56.573E+03","282.0927E+00","-281.3239E+00"
"168","56.854E+03","279.9402E+00","-279.2048E+00"
"169","57.134E+03","277.7700E+00","-277.0058E+00"
"170","57.415E+03","276.3915E+00","-275.5564E+00"
