"HIOKI E.E. CORPORATION","IM3570","Ver. 3.11"

"DATE","22-09-07"
"TIME","15:21:19"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.1000","s"
"DCBIAS","OFF"

"V","0.500","V"
"RANGE","AUTO"
"SPEED","MED"
"AVG","4"
"POINT DELAY","0.0100","s"
"No.","FREQUENCY(Hz)","Z[Ħ]","X[Ħ]"
"1","10.000E+03","1.532894E+03","-1.530710E+03"
"2","10.281E+03","1.467148E+03","-1.465023E+03"
"3","10.561E+03","1.426263E+03","-1.420804E+03"
"4","10.842E+03","1.419903E+03","-1.417635E+03"
"5","11.122E+03","1.366447E+03","-1.364472E+03"
"6","11.403E+03","1.333336E+03","-1.330944E+03"
"7","11.683E+03","1.301800E+03","-1.299894E+03"
"8","11.964E+03","1.260021E+03","-1.258250E+03"
"9","12.244E+03","1.213755E+03","-1.211463E+03"
"10","12.525E+03","1.207352E+03","-1.200928E+03"
"11","12.806E+03","1.210481E+03","-1.207908E+03"
"12","13.086E+03","1.170707E+03","-1.168759E+03"
"13","13.367E+03","1.131838E+03","-1.129996E+03"
"14","13.647E+03","1.089431E+03","-1.086613E+03"
"15","13.928E+03","1.102587E+03","-1.095997E+03"
"16","14.208E+03","1.098927E+03","-1.095777E+03"
"17","14.489E+03","1.064864E+03","-1.062485E+03"
"18","14.770E+03","1.037637E+03","-1.035417E+03"
"19","15.050E+03","997.0267E+00","-993.6425E+00"
"20","15.331E+03","1.038611E+03","-1.032642E+03"
"21","15.611E+03","1.011750E+03","-1.009470E+03"
"22","15.892E+03","982.3767E+00","-980.0578E+00"
"23","16.172E+03","970.2615E+00","-968.2148E+00"
"24","16.453E+03","945.9399E+00","-944.1649E+00"
"25","16.733E+03","925.6724E+00","-923.6520E+00"
"26","17.014E+03","919.6239E+00","-917.2166E+00"
"27","17.295E+03","903.7570E+00","-902.2679E+00"
"28","17.575E+03","878.1713E+00","-876.8325E+00"
"29","17.856E+03","853.1704E+00","-851.3531E+00"
"30","18.136E+03","845.3428E+00","-841.6395E+00"
"31","18.417E+03","858.0396E+00","-855.1598E+00"
"32","18.697E+03","836.2568E+00","-834.0815E+00"
"33","18.978E+03","833.2884E+00","-830.4606E+00"
"34","19.259E+03","821.4133E+00","-819.8240E+00"
"35","19.539E+03","801.8804E+00","-800.6036E+00"
"36","19.820E+03","782.8641E+00","-781.5806E+00"
"37","20.100E+03","766.0905E+00","-764.5117E+00"
"38","20.381E+03","752.1181E+00","-749.9749E+00"
"39","20.661E+03","743.2450E+00","-739.5867E+00"
"40","20.942E+03","767.4981E+00","-762.8903E+00"
"41","21.222E+03","764.1615E+00","-762.1614E+00"
"42","21.503E+03","745.2713E+00","-743.9649E+00"
"43","21.784E+03","728.4386E+00","-727.3309E+00"
"44","22.064E+03","713.6175E+00","-712.4684E+00"
"45","22.345E+03","701.3393E+00","-700.0964E+00"
"46","22.625E+03","688.7984E+00","-687.1786E+00"
"47","22.906E+03","688.6607E+00","-686.7070E+00"
"48","23.186E+03","681.8228E+00","-680.3378E+00"
"49","23.467E+03","668.4490E+00","-666.9908E+00"
"50","23.747E+03","660.2384E+00","-658.1980E+00"
"51","24.028E+03","662.1635E+00","-660.2746E+00"
"52","24.309E+03","652.1819E+00","-650.7508E+00"
"53","24.589E+03","639.2776E+00","-637.7781E+00"
"54","24.870E+03","631.1377E+00","-628.9414E+00"
"55","25.150E+03","637.7801E+00","-635.4454E+00"
"56","25.431E+03","631.5605E+00","-629.8648E+00"
"57","25.711E+03","624.9282E+00","-623.3554E+00"
"58","25.992E+03","616.3623E+00","-615.0819E+00"
"59","26.273E+03","606.7460E+00","-605.3299E+00"
"60","26.553E+03","602.1952E+00","-600.6265E+00"
"61","26.834E+03","601.1910E+00","-599.5053E+00"
"62","27.114E+03","598.4287E+00","-597.2200E+00"
"63","27.395E+03","589.6953E+00","-588.7558E+00"
"64","27.675E+03","580.9018E+00","-580.0361E+00"
"65","27.956E+03","572.7403E+00","-571.8855E+00"
"66","28.236E+03","566.2726E+00","-565.3338E+00"
"67","28.517E+03","561.5116E+00","-560.5391E+00"
"68","28.798E+03","556.7286E+00","-555.8045E+00"
"69","29.078E+03","551.2438E+00","-550.3258E+00"
"70","29.359E+03","546.7046E+00","-545.8314E+00"
"71","29.639E+03","541.9867E+00","-541.1903E+00"
"72","29.920E+03","535.8966E+00","-535.1857E+00"
"73","30.200E+03","529.6380E+00","-528.9492E+00"
"74","30.481E+03","524.0321E+00","-523.3307E+00"
"75","30.762E+03","519.0489E+00","-518.3564E+00"
"76","31.042E+03","513.6850E+00","-513.0016E+00"
"77","31.323E+03","508.3265E+00","-507.6189E+00"
"78","31.603E+03","504.4248E+00","-503.6640E+00"
"79","31.884E+03","500.6929E+00","-499.9853E+00"
"80","32.164E+03","495.5972E+00","-494.9183E+00"
"81","32.445E+03","491.0970E+00","-490.4033E+00"
"82","32.725E+03","486.9294E+00","-486.2538E+00"
"83","33.006E+03","482.3452E+00","-481.6667E+00"
"84","33.287E+03","478.4635E+00","-477.7840E+00"
"85","33.567E+03","474.2196E+00","-473.5614E+00"
"86","33.848E+03","470.0224E+00","-469.3553E+00"
"87","34.128E+03","466.1534E+00","-465.4897E+00"
"88","34.409E+03","462.3296E+00","-461.6794E+00"
"89","34.689E+03","458.0632E+00","-457.4165E+00"
"90","34.970E+03","454.1443E+00","-453.4828E+00"
