"HIOKI E.E. CORPORATION","IM3570","Ver. 3.11"

"DATE","22-09-05"
"TIME","10:32:21"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.1000","s"
"DCBIAS","OFF"

"V","0.500","V"
"RANGE","AUTO"
"SPEED","MED"
"AVG","4"
"POINT DELAY","0.0100","s"
"No.","FREQUENCY(Hz)","Z[Ħ]","X[Ħ]"
"1","10.000E+03","1.265662E+03","-1.262204E+03"
"2","10.281E+03","1.261018E+03","-1.254414E+03"
"3","10.561E+03","1.223729E+03","-1.221390E+03"
"4","10.842E+03","1.185484E+03","-1.183131E+03"
"5","11.122E+03","1.149883E+03","-1.147986E+03"
"6","11.403E+03","1.114978E+03","-1.113213E+03"
"7","11.683E+03","1.083428E+03","-1.081693E+03"
"8","11.964E+03","1.053940E+03","-1.052212E+03"
"9","12.244E+03","1.025914E+03","-1.024180E+03"
"10","12.525E+03","997.5821E+00","-995.7753E+00"
"11","12.806E+03","968.1490E+00","-965.8126E+00"
"12","13.086E+03","965.3832E+00","-962.1989E+00"
"13","13.367E+03","944.1083E+00","-941.9584E+00"
"14","13.647E+03","916.4588E+00","-914.3414E+00"
"15","13.928E+03","895.7759E+00","-892.3569E+00"
"16","14.208E+03","910.5832E+00","-907.8133E+00"
"17","14.489E+03","883.8900E+00","-882.1802E+00"
"18","14.770E+03","860.9705E+00","-859.4387E+00"
"19","15.050E+03","840.4526E+00","-838.9483E+00"
"20","15.331E+03","819.7826E+00","-818.1088E+00"
"21","15.611E+03","814.2585E+00","-811.5017E+00"
"22","15.892E+03","805.1549E+00","-803.5745E+00"
"23","16.172E+03","787.1775E+00","-785.8480E+00"
"24","16.453E+03","771.5475E+00","-770.2814E+00"
"25","16.733E+03","757.2696E+00","-756.0343E+00"
"26","17.014E+03","743.8297E+00","-742.6175E+00"
"27","17.295E+03","730.9891E+00","-729.7981E+00"
"28","17.575E+03","718.6838E+00","-717.5092E+00"
"29","17.856E+03","706.9326E+00","-705.7647E+00"
"30","18.136E+03","695.5185E+00","-694.3735E+00"
"31","18.417E+03","684.4354E+00","-683.2960E+00"
"32","18.697E+03","673.9858E+00","-672.8504E+00"
"33","18.978E+03","663.8524E+00","-662.7354E+00"
"34","19.259E+03","653.8651E+00","-652.7668E+00"
"35","19.539E+03","644.1268E+00","-643.0434E+00"
"36","19.820E+03","634.6211E+00","-633.5501E+00"
"37","20.100E+03","625.3904E+00","-624.3298E+00"
"38","20.381E+03","616.3180E+00","-615.2580E+00"
"39","20.661E+03","607.6463E+00","-606.5875E+00"
"40","20.942E+03","599.1551E+00","-598.0859E+00"
"41","21.222E+03","591.1490E+00","-590.0651E+00"
"42","21.503E+03","584.0764E+00","-582.9878E+00"
"43","21.784E+03","576.1908E+00","-575.1520E+00"
"44","22.064E+03","568.4345E+00","-567.4101E+00"
"45","22.345E+03","560.8368E+00","-559.8205E+00"
"46","22.625E+03","553.2158E+00","-552.1947E+00"
"47","22.906E+03","546.8182E+00","-545.7118E+00"
"48","23.186E+03","540.6291E+00","-539.6045E+00"
"49","23.467E+03","533.6009E+00","-532.5965E+00"
"50","23.747E+03","527.0809E+00","-526.0872E+00"
"51","24.028E+03","520.4384E+00","-519.4645E+00"
"52","24.309E+03","513.9506E+00","-512.9787E+00"
"53","24.589E+03","507.8210E+00","-506.8519E+00"
"54","24.870E+03","501.4502E+00","-500.5114E+00"
"55","25.150E+03","495.0099E+00","-494.0552E+00"
"56","25.431E+03","488.9479E+00","-487.9668E+00"
"57","25.711E+03","483.3641E+00","-482.3404E+00"
"58","25.992E+03","478.7160E+00","-477.6700E+00"
"59","26.273E+03","473.7495E+00","-472.7544E+00"
"60","26.553E+03","468.0435E+00","-467.0923E+00"
"61","26.834E+03","462.1965E+00","-461.2628E+00"
"62","27.114E+03","456.4763E+00","-455.5446E+00"
"63","27.395E+03","450.8631E+00","-449.9244E+00"
"64","27.675E+03","445.4161E+00","-444.4636E+00"
"65","27.956E+03","440.0804E+00","-439.1117E+00"
"66","28.236E+03","434.8638E+00","-433.8833E+00"
"67","28.517E+03","429.4819E+00","-428.4859E+00"
"68","28.798E+03","424.2405E+00","-423.2222E+00"
"69","29.078E+03","418.8626E+00","-417.8238E+00"
"70","29.359E+03","413.2464E+00","-412.1675E+00"
"71","29.639E+03","407.6993E+00","-406.5345E+00"
"72","29.920E+03","403.0928E+00","-401.7992E+00"
"73","30.200E+03","398.8657E+00","-397.7106E+00"
"74","30.481E+03","389.3166E+00","-388.0221E+00"
"75","30.762E+03","380.3161E+00","-378.3821E+00"
