"HIOKI E.E. CORPORATION","IM3570","Ver. 3.11"

"DATE","20-09-09"
"TIME","12:34:56"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.0000","s"
"DCBIAS","OFF"

"V","1.000","V"
"RANGE","AUTO"
"SPEED","MED"
"AVG","OFF"
"POINT DELAY","0.0000","s"
"No.","FREQUENCY(Hz)","Z[Ħ]","OFF"
"1","10.000E+03","1.991289E+03",""
"2","12.481E+03","2.232740E+03",""
"3","14.962E+03","1.766176E+03",""
"4","17.444E+03","2.041619E+03",""
"5","19.925E+03","1.614418E+03",""
"6","22.406E+03","1.379756E+03",""
"7","24.887E+03","1.192873E+03",""
"8","27.368E+03","1.060818E+03",""
"9","29.850E+03","978.7418E+00",""
"10","32.331E+03","891.7147E+00",""
"11","34.812E+03","840.1021E+00",""
"12","37.293E+03","771.4387E+00",""
"13","39.774E+03","746.3679E+00",""
"14","42.256E+03","683.7765E+00",""
"15","44.737E+03","670.5415E+00",""
"16","47.218E+03","615.4237E+00",""
"17","49.699E+03","581.2228E+00",""
"18","52.180E+03","550.6007E+00",""
"19","54.662E+03","523.8302E+00",""
"20","57.143E+03","498.1243E+00",""
"21","59.624E+03","471.4078E+00",""
"22","62.105E+03","456.3169E+00",""
"23","64.586E+03","446.7197E+00",""
"24","67.068E+03","416.5574E+00",""
"25","69.549E+03","374.4805E+00",""
"26","72.030E+03","414.0565E+00",""
"27","74.511E+03","365.7104E+00",""
"28","76.992E+03","399.6517E+00",""
"29","79.474E+03","366.1107E+00",""
"30","81.955E+03","330.7624E+00",""
"31","84.436E+03","376.5117E+00",""
"32","86.917E+03","344.4014E+00",""
"33","89.398E+03","332.0804E+00",""
"34","91.880E+03","317.3360E+00",""
"35","94.361E+03","312.4505E+00",""
"36","96.842E+03","302.6733E+00",""
"37","99.323E+03","290.5942E+00",""
"38","101.80E+03","284.1086E+00",""
"39","104.29E+03","273.1035E+00",""
"40","106.77E+03","267.0469E+00",""
"41","109.25E+03","259.8811E+00",""
"42","111.73E+03","253.0884E+00",""
"43","114.21E+03","245.3345E+00",""
"44","116.69E+03","238.1612E+00",""
"45","119.17E+03","231.9625E+00",""
"46","121.65E+03","224.4098E+00",""
"47","124.14E+03","217.5408E+00",""
"48","126.62E+03","211.4473E+00",""
"49","129.10E+03","204.6578E+00",""
"50","131.58E+03","197.6711E+00",""
"51","134.06E+03","190.3033E+00",""
"52","136.54E+03","192.9769E+00",""
"53","139.02E+03","183.3098E+00",""
"54","141.50E+03","176.0261E+00",""
"55","143.98E+03","166.9907E+00",""
"56","146.47E+03","157.1757E+00",""
"57","148.95E+03","144.5323E+00",""
"58","151.43E+03","146.6398E+00",""
"59","153.91E+03","125.2325E+00",""
"60","156.39E+03","89.86204E+00",""
"61","158.87E+03","229.5060E+00",""
"62","161.35E+03","174.9498E+00",""
"63","163.83E+03","150.9392E+00",""
"64","166.32E+03","135.0010E+00",""
"65","168.80E+03","123.7184E+00",""
"66","171.28E+03","111.0303E+00",""
"67","173.76E+03","92.90512E+00",""
"68","176.24E+03","68.80981E+00",""
"69","178.72E+03","38.04657E+00",""
"70","181.20E+03","38.40797E+00",""
"71","183.68E+03","109.1307E+00",""
"72","186.17E+03","319.4637E+00",""
"73","188.65E+03","570.9616E+00",""
"74","191.13E+03","848.1733E+00",""
"75","193.61E+03","428.8714E+00",""
"76","196.09E+03","337.0322E+00",""
"77","198.57E+03","257.4170E+00",""
"78","201.05E+03","196.1959E+00",""
"79","203.53E+03","303.5314E+00",""
"80","206.02E+03","249.9118E+00",""
"81","208.50E+03","307.7757E+00",""
"82","210.98E+03","254.0549E+00",""
"83","213.46E+03","233.0660E+00",""
"84","215.94E+03","232.6350E+00",""
"85","218.42E+03","223.0118E+00",""
"86","220.90E+03","227.3328E+00",""
"87","223.38E+03","213.5815E+00",""
"88","225.86E+03","203.4820E+00",""
"89","228.35E+03","194.7869E+00",""
"90","230.83E+03","187.4107E+00",""
"91","233.31E+03","185.2384E+00",""
"92","235.79E+03","180.8917E+00",""
"93","238.27E+03","174.6699E+00",""
