"HIOKI E.E. CORPORATION","IM3570","Ver. 3.11"

"DATE","22-09-07"
"TIME","15:26:31"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.1000","s"
"DCBIAS","OFF"

"V","0.500","V"
"RANGE","AUTO"
"SPEED","MED"
"AVG","4"
"POINT DELAY","0.0100","s"
"No.","FREQUENCY(Hz)","Z[Ħ]","X[Ħ]"
"1","10.000E+03","1.478806E+03","-1.467156E+03"
"2","10.281E+03","1.437108E+03","-1.428809E+03"
"3","10.561E+03","1.394017E+03","-1.387804E+03"
"4","10.842E+03","1.351437E+03","-1.346613E+03"
"5","11.122E+03","1.310389E+03","-1.306495E+03"
"6","11.403E+03","1.270196E+03","-1.266859E+03"
"7","11.683E+03","1.233210E+03","-1.230159E+03"
"8","11.964E+03","1.199494E+03","-1.196551E+03"
"9","12.244E+03","1.169475E+03","-1.166505E+03"
"10","12.525E+03","1.143303E+03","-1.140244E+03"
"11","12.806E+03","1.121579E+03","-1.118592E+03"
"12","13.086E+03","1.100068E+03","-1.097356E+03"
"13","13.367E+03","1.077998E+03","-1.075617E+03"
"14","13.647E+03","1.055102E+03","-1.053018E+03"
"15","13.928E+03","1.032350E+03","-1.030483E+03"
"16","14.208E+03","1.010310E+03","-1.008606E+03"
"17","14.489E+03","988.9836E+00","-987.3905E+00"
"18","14.770E+03","968.7306E+00","-967.2203E+00"
"19","15.050E+03","949.5500E+00","-948.0996E+00"
"20","15.331E+03","931.2744E+00","-929.8760E+00"
"21","15.611E+03","913.8757E+00","-912.5242E+00"
"22","15.892E+03","897.4369E+00","-896.1293E+00"
"23","16.172E+03","880.6378E+00","-879.3744E+00"
"24","16.453E+03","865.3571E+00","-864.1351E+00"
"25","16.733E+03","850.3037E+00","-849.1252E+00"
"26","17.014E+03","835.6051E+00","-834.4627E+00"
"27","17.295E+03","821.3609E+00","-820.2454E+00"
"28","17.575E+03","807.7774E+00","-806.6801E+00"
"29","17.856E+03","794.5891E+00","-793.5439E+00"
"30","18.136E+03","781.8937E+00","-780.8597E+00"
"31","18.417E+03","769.5993E+00","-768.5735E+00"
"32","18.697E+03","757.8353E+00","-756.8168E+00"
"33","18.978E+03","746.4806E+00","-745.4681E+00"
"34","19.259E+03","735.5055E+00","-734.5035E+00"
"35","19.539E+03","724.8997E+00","-723.9116E+00"
"36","19.820E+03","714.5322E+00","-713.5589E+00"
"37","20.100E+03","704.4283E+00","-703.4725E+00"
"38","20.381E+03","694.5287E+00","-693.5870E+00"
"39","20.661E+03","684.9530E+00","-684.0252E+00"
"40","20.942E+03","675.5513E+00","-674.6353E+00"
"41","21.222E+03","666.4396E+00","-665.5354E+00"
"42","21.503E+03","657.5245E+00","-656.6297E+00"
"43","21.784E+03","648.8388E+00","-647.9523E+00"
"44","22.064E+03","640.3990E+00","-639.5194E+00"
"45","22.345E+03","632.1158E+00","-631.2422E+00"
"46","22.625E+03","624.0832E+00","-623.2176E+00"
"47","22.906E+03","616.1740E+00","-615.3141E+00"
"48","23.186E+03","608.4606E+00","-607.6038E+00"
"49","23.467E+03","600.9274E+00","-600.0712E+00"
"50","23.747E+03","593.5863E+00","-592.7295E+00"
"51","24.028E+03","586.3983E+00","-585.5383E+00"
"52","24.309E+03","579.3907E+00","-578.5280E+00"
"53","24.589E+03","572.5654E+00","-571.6968E+00"
"54","24.870E+03","565.9127E+00","-565.0379E+00"
"55","25.150E+03","559.4711E+00","-558.5908E+00"
"56","25.431E+03","553.1334E+00","-552.2483E+00"
"57","25.711E+03","546.8673E+00","-545.9764E+00"
"58","25.992E+03","540.6475E+00","-539.7487E+00"
"59","26.273E+03","534.5437E+00","-533.6327E+00"
