"HIOKI E.E. CORPORATION","IM3570","Ver. 3.11"

"DATE","22-09-07"
"TIME","15:30:04"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.1000","s"
"DCBIAS","OFF"

"V","0.500","V"
"RANGE","AUTO"
"SPEED","MED"
"AVG","4"
"POINT DELAY","0.0100","s"
"No.","FREQUENCY(Hz)","Z[Ħ]","X[Ħ]"
"1","10.000E+03","1.473196E+03","-1.459757E+03"
"2","10.281E+03","1.433821E+03","-1.424671E+03"
"3","10.561E+03","1.390637E+03","-1.383888E+03"
"4","10.842E+03","1.348517E+03","-1.343260E+03"
"5","11.122E+03","1.308059E+03","-1.303784E+03"
"6","11.403E+03","1.268934E+03","-1.265268E+03"
"7","11.683E+03","1.232518E+03","-1.229180E+03"
"8","11.964E+03","1.198513E+03","-1.195296E+03"
"9","12.244E+03","1.168021E+03","-1.164754E+03"
"10","12.525E+03","1.141547E+03","-1.138111E+03"
"11","12.806E+03","1.120326E+03","-1.116785E+03"
"12","13.086E+03","1.101454E+03","-1.098064E+03"
"13","13.367E+03","1.082252E+03","-1.079246E+03"
"14","13.647E+03","1.061645E+03","-1.059075E+03"
"15","13.928E+03","1.039779E+03","-1.037583E+03"
"16","14.208E+03","1.017742E+03","-1.015828E+03"
"17","14.489E+03","996.0939E+00","-994.3747E+00"
"18","14.770E+03","975.2832E+00","-973.7018E+00"
"19","15.050E+03","955.4707E+00","-953.9875E+00"
"20","15.331E+03","936.5108E+00","-935.0983E+00"
"21","15.611E+03","918.5690E+00","-917.2073E+00"
"22","15.892E+03","901.7343E+00","-900.4015E+00"
"23","16.172E+03","884.8454E+00","-883.5611E+00"
"24","16.453E+03","869.4326E+00","-868.1822E+00"
"25","16.733E+03","854.4657E+00","-853.2530E+00"
"26","17.014E+03","839.8731E+00","-838.7000E+00"
"27","17.295E+03","825.7301E+00","-824.5903E+00"
"28","17.575E+03","812.0811E+00","-810.9684E+00"
"29","17.856E+03","798.8915E+00","-797.8379E+00"
"30","18.136E+03","786.1670E+00","-785.1325E+00"
"31","18.417E+03","773.8032E+00","-772.7851E+00"
"32","18.697E+03","761.9172E+00","-760.9132E+00"
"33","18.978E+03","750.3776E+00","-749.3850E+00"
"34","19.259E+03","739.2740E+00","-738.2923E+00"
"35","19.539E+03","728.5587E+00","-727.5889E+00"
"36","19.820E+03","718.1390E+00","-717.1818E+00"
"37","20.100E+03","708.0617E+00","-707.1202E+00"
"38","20.381E+03","698.1457E+00","-697.2200E+00"
"39","20.661E+03","688.5636E+00","-687.6503E+00"
"40","20.942E+03","679.2166E+00","-678.3177E+00"
"41","21.222E+03","670.1231E+00","-669.2381E+00"
"42","21.503E+03","661.2168E+00","-660.3447E+00"
"43","21.784E+03","652.5379E+00","-651.6791E+00"
"44","22.064E+03","644.0614E+00","-643.2145E+00"
"45","22.345E+03","635.7798E+00","-634.9422E+00"
"46","22.625E+03","627.6909E+00","-626.8649E+00"
"47","22.906E+03","619.7655E+00","-618.9478E+00"
"48","23.186E+03","612.0343E+00","-611.2238E+00"
"49","23.467E+03","604.4655E+00","-603.6607E+00"
"50","23.747E+03","597.0815E+00","-596.2801E+00"
"51","24.028E+03","589.8443E+00","-589.0449E+00"
"52","24.309E+03","582.7760E+00","-581.9765E+00"
"53","24.589E+03","575.8948E+00","-575.0931E+00"
"54","24.870E+03","569.1797E+00","-568.3738E+00"
"55","25.150E+03","562.6540E+00","-561.8429E+00"
"56","25.431E+03","556.2860E+00","-555.4702E+00"
"57","25.711E+03","550.0771E+00","-549.2570E+00"
"58","25.992E+03","543.9694E+00","-543.1450E+00"
"59","26.273E+03","537.9537E+00","-537.1241E+00"
"60","26.553E+03","532.0760E+00","-531.2398E+00"
"61","26.834E+03","526.2752E+00","-525.4295E+00"
"62","27.114E+03","520.6025E+00","-519.7435E+00"
"63","27.395E+03","515.0573E+00","-514.1806E+00"
"64","27.675E+03","509.6734E+00","-508.7756E+00"
"65","27.956E+03","504.4240E+00","-503.5005E+00"
"66","28.236E+03","499.3778E+00","-498.4254E+00"
