"HIOKI E.E. CORPORATION","IM3570","Ver. 3.11"

"DATE","22-09-07"
"TIME","15:25:22"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.1000","s"
"DCBIAS","OFF"

"V","0.500","V"
"RANGE","AUTO"
"SPEED","MED"
"AVG","4"
"POINT DELAY","0.0100","s"
"No.","FREQUENCY(Hz)","Z[Ħ]","X[Ħ]"
"1","10.000E+03","1.411856E+03","-1.409147E+03"
"2","10.281E+03","1.366570E+03","-1.363997E+03"
"3","10.561E+03","1.328348E+03","-1.325256E+03"
"4","10.842E+03","1.306674E+03","-1.303242E+03"
"5","11.122E+03","1.273869E+03","-1.271349E+03"
"6","11.403E+03","1.238352E+03","-1.236038E+03"
"7","11.683E+03","1.202396E+03","-1.200116E+03"
"8","11.964E+03","1.167869E+03","-1.165180E+03"
"9","12.244E+03","1.143890E+03","-1.140437E+03"
"10","12.525E+03","1.133418E+03","-1.129699E+03"
"11","12.806E+03","1.110622E+03","-1.107205E+03"
"12","13.086E+03","1.088574E+03","-1.085914E+03"
"13","13.367E+03","1.064108E+03","-1.061519E+03"
"14","13.647E+03","1.038403E+03","-1.036116E+03"
"15","13.928E+03","1.012532E+03","-1.010205E+03"
"16","14.208E+03","986.9018E+00","-984.3702E+00"
"17","14.489E+03","962.7876E+00","-959.4680E+00"
"18","14.770E+03","949.6837E+00","-944.9200E+00"
"19","15.050E+03","949.0932E+00","-944.1107E+00"
"20","15.331E+03","944.8238E+00","-940.2617E+00"
"21","15.611E+03","923.5856E+00","-920.0939E+00"
"22","15.892E+03","907.0565E+00","-902.9335E+00"
"23","16.172E+03","906.8750E+00","-903.0850E+00"
"24","16.453E+03","890.0483E+00","-887.3571E+00"
"25","16.733E+03","871.2853E+00","-869.0089E+00"
"26","17.014E+03","851.1040E+00","-849.0391E+00"
"27","17.295E+03","832.9037E+00","-830.6756E+00"
"28","17.575E+03","818.8372E+00","-816.6507E+00"
"29","17.856E+03","798.5316E+00","-796.1781E+00"
"30","18.136E+03","786.4414E+00","-782.5218E+00"
"31","18.417E+03","795.8286E+00","-791.7740E+00"
"32","18.697E+03","791.2417E+00","-788.5085E+00"
"33","18.978E+03","775.0614E+00","-772.8843E+00"
"34","19.259E+03","760.6927E+00","-758.7344E+00"
"35","19.539E+03","747.3567E+00","-745.5032E+00"
"36","19.820E+03","734.2463E+00","-732.4657E+00"
"37","20.100E+03","720.7711E+00","-718.9374E+00"
"38","20.381E+03","709.6054E+00","-707.3818E+00"
"39","20.661E+03","705.7460E+00","-703.4589E+00"
"40","20.942E+03","697.1241E+00","-695.0680E+00"
"41","21.222E+03","688.2732E+00","-686.3524E+00"
"42","21.503E+03","677.8221E+00","-676.0512E+00"
"43","21.784E+03","666.5037E+00","-664.7203E+00"
"44","22.064E+03","658.0607E+00","-656.0657E+00"
"45","22.345E+03","651.3588E+00","-649.4584E+00"
"46","22.625E+03","641.9718E+00","-640.1143E+00"
"47","22.906E+03","634.2763E+00","-632.3000E+00"
"48","23.186E+03","626.6622E+00","-624.7049E+00"
"49","23.467E+03","619.4865E+00","-617.4835E+00"
"50","23.747E+03","612.6130E+00","-610.5335E+00"
"51","24.028E+03","606.8338E+00","-604.7601E+00"
"52","24.309E+03","601.0372E+00","-598.9702E+00"
"53","24.589E+03","594.5712E+00","-592.6313E+00"
"54","24.870E+03","587.7061E+00","-585.7717E+00"
"55","25.150E+03","581.7281E+00","-579.8558E+00"
"56","25.431E+03","575.3228E+00","-573.4859E+00"
"57","25.711E+03","569.1802E+00","-567.4609E+00"
"58","25.992E+03","561.8418E+00","-560.1662E+00"
"59","26.273E+03","554.9974E+00","-553.3347E+00"
"60","26.553E+03","548.3144E+00","-546.6433E+00"
"61","26.834E+03","541.4994E+00","-539.7821E+00"
"62","27.114E+03","536.0161E+00","-534.1915E+00"
"63","27.395E+03","530.3590E+00","-528.5147E+00"
"64","27.675E+03","525.0605E+00","-523.0995E+00"
"65","27.956E+03","520.6867E+00","-518.6620E+00"
"66","28.236E+03","516.6253E+00","-514.4857E+00"
"67","28.517E+03","513.6749E+00","-511.5894E+00"
"68","28.798E+03","509.4904E+00","-507.5127E+00"
"69","29.078E+03","504.4395E+00","-502.5598E+00"
"70","29.359E+03","499.7510E+00","-497.8872E+00"
"71","29.639E+03","495.3163E+00","-493.5610E+00"
"72","29.920E+03","489.6703E+00","-487.9668E+00"
"73","30.200E+03","484.6850E+00","-482.9800E+00"
"74","30.481E+03","480.0491E+00","-478.3621E+00"
"75","30.762E+03","475.3700E+00","-473.7043E+00"
