"HIOKI E.E. CORPORATION","IM3570","Ver. 3.11"

"DATE","22-09-05"
"TIME","16:39:43"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.1000","s"
"DCBIAS","OFF"

"V","0.500","V"
"RANGE","AUTO"
"SPEED","MED"
"AVG","4"
"POINT DELAY","0.0100","s"
"No.","FREQUENCY(Hz)","Z[Ħ]","X[Ħ]"
"1","10.000E+03","1.430282E+03","-1.423558E+03"
"2","10.281E+03","1.387459E+03","-1.384483E+03"
"3","10.561E+03","1.344790E+03","-1.341257E+03"
"4","10.842E+03","1.316200E+03","-1.313320E+03"
"5","11.122E+03","1.277974E+03","-1.275462E+03"
"6","11.403E+03","1.244915E+03","-1.241598E+03"
"7","11.683E+03","1.226251E+03","-1.223556E+03"
"8","11.964E+03","1.190114E+03","-1.187851E+03"
"9","12.244E+03","1.155058E+03","-1.152494E+03"
"10","12.525E+03","1.132568E+03","-1.129894E+03"
"11","12.806E+03","1.108383E+03","-1.105297E+03"
"12","13.086E+03","1.100440E+03","-1.096972E+03"
"13","13.367E+03","1.072570E+03","-1.070190E+03"
"14","13.647E+03","1.045619E+03","-1.043225E+03"
"15","13.928E+03","1.025680E+03","-1.023131E+03"
"16","14.208E+03","1.004994E+03","-1.002343E+03"
"17","14.489E+03","983.8416E+00","-981.2469E+00"
"18","14.770E+03","962.3186E+00","-959.8816E+00"
"19","15.050E+03","941.4047E+00","-938.4603E+00"
"20","15.331E+03","922.9530E+00","-919.4111E+00"
"21","15.611E+03","920.5869E+00","-916.7403E+00"
"22","15.892E+03","903.1144E+00","-899.4975E+00"
"23","16.172E+03","889.1497E+00","-885.2506E+00"
"24","16.453E+03","885.1608E+00","-879.6663E+00"
"25","16.733E+03","882.9179E+00","-879.9372E+00"
"26","17.014E+03","856.0297E+00","-853.5027E+00"
"27","17.295E+03","835.0236E+00","-832.0511E+00"
"28","17.575E+03","841.0628E+00","-836.6859E+00"
"29","17.856E+03","827.8352E+00","-825.1518E+00"
"30","18.136E+03","816.9496E+00","-814.4995E+00"
"31","18.417E+03","799.5693E+00","-797.6317E+00"
"32","18.697E+03","783.9613E+00","-782.1285E+00"
"33","18.978E+03","768.9469E+00","-766.9875E+00"
