"HIOKI E.E. CORPORATION","IM3570","Ver. 3.11"

"DATE","22-09-05"
"TIME","15:21:33"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.1000","s"
"DCBIAS","OFF"

"V","0.500","V"
"RANGE","AUTO"
"SPEED","MED"
"AVG","4"
"POINT DELAY","0.0100","s"
"No.","FREQUENCY(Hz)","Z[Ħ]","X[Ħ]"
"1","10.000E+03","1.435838E+03","-1.430186E+03"
"2","10.281E+03","1.383773E+03","-1.380945E+03"
"3","10.561E+03","1.342405E+03","-1.338954E+03"
"4","10.842E+03","1.313562E+03","-1.310704E+03"
"5","11.122E+03","1.275354E+03","-1.272826E+03"
"6","11.403E+03","1.243305E+03","-1.239890E+03"
"7","11.683E+03","1.225074E+03","-1.222412E+03"
"8","11.964E+03","1.188173E+03","-1.185908E+03"
"9","12.244E+03","1.153281E+03","-1.150693E+03"
"10","12.525E+03","1.130840E+03","-1.128167E+03"
"11","12.806E+03","1.106931E+03","-1.103901E+03"
"12","13.086E+03","1.098092E+03","-1.094612E+03"
"13","13.367E+03","1.070567E+03","-1.068175E+03"
"14","13.647E+03","1.043330E+03","-1.040922E+03"
"15","13.928E+03","1.023177E+03","-1.020584E+03"
"16","14.208E+03","1.002644E+03","-999.9388E+00"
"17","14.489E+03","982.6756E+00","-979.8747E+00"
"18","14.770E+03","960.6880E+00","-958.0433E+00"
"19","15.050E+03","943.6530E+00","-940.5316E+00"
"20","15.331E+03","923.6617E+00","-920.0047E+00"
"21","15.611E+03","918.3422E+00","-914.5265E+00"
"22","15.892E+03","905.2392E+00","-901.5867E+00"
"23","16.172E+03","888.5973E+00","-884.9880E+00"
"24","16.453E+03","883.5654E+00","-878.1549E+00"
"25","16.733E+03","880.9461E+00","-878.0887E+00"
"26","17.014E+03","854.0562E+00","-851.5363E+00"
"27","17.295E+03","833.5634E+00","-830.5843E+00"
"28","17.575E+03","841.1057E+00","-836.9122E+00"
"29","17.856E+03","825.1698E+00","-822.5214E+00"
"30","18.136E+03","815.6242E+00","-813.2593E+00"
"31","18.417E+03","797.7996E+00","-795.8785E+00"
"32","18.697E+03","782.3141E+00","-780.4955E+00"
"33","18.978E+03","767.6825E+00","-765.7361E+00"
"34","19.259E+03","758.0553E+00","-756.1197E+00"
"35","19.539E+03","744.4251E+00","-742.6004E+00"
"36","19.820E+03","730.0270E+00","-728.0067E+00"
"37","20.100E+03","724.8367E+00","-722.2351E+00"
"38","20.381E+03","717.0687E+00","-714.9399E+00"
"39","20.661E+03","703.8739E+00","-701.6635E+00"
"40","20.942E+03","700.1878E+00","-697.4082E+00"
"41","21.222E+03","696.3749E+00","-694.2990E+00"
"42","21.503E+03","684.8488E+00","-683.0674E+00"
"43","21.784E+03","673.4037E+00","-671.7654E+00"
"44","22.064E+03","662.2819E+00","-660.6614E+00"
"45","22.345E+03","651.7456E+00","-650.0740E+00"
"46","22.625E+03","642.7046E+00","-640.8198E+00"
"47","22.906E+03","636.7063E+00","-634.7011E+00"
"48","23.186E+03","629.1774E+00","-627.2064E+00"
"49","23.467E+03","622.4222E+00","-620.3903E+00"
"50","23.747E+03","615.7632E+00","-613.7168E+00"
"51","24.028E+03","611.0754E+00","-608.9709E+00"
"52","24.309E+03","603.9318E+00","-602.0295E+00"
"53","24.589E+03","597.1940E+00","-595.2867E+00"
"54","24.870E+03","590.3006E+00","-588.5298E+00"
"55","25.150E+03","583.1794E+00","-581.3184E+00"
"56","25.431E+03","578.9792E+00","-577.2128E+00"
"57","25.711E+03","571.1953E+00","-569.5960E+00"
"58","25.992E+03","563.4740E+00","-561.9013E+00"
"59","26.273E+03","556.1731E+00","-554.5718E+00"
"60","26.553E+03","549.1160E+00","-547.3986E+00"
"61","26.834E+03","545.0984E+00","-543.3051E+00"
"62","27.114E+03","539.8189E+00","-538.0838E+00"
"63","27.395E+03","532.9393E+00","-531.2975E+00"
"64","27.675E+03","525.1969E+00","-523.4776E+00"
"65","27.956E+03","518.7743E+00","-516.6542E+00"
"66","28.236E+03","519.9620E+00","-517.6516E+00"
"67","28.517E+03","517.3268E+00","-515.1869E+00"
"68","28.798E+03","512.2721E+00","-510.4262E+00"
"69","29.078E+03","507.4116E+00","-505.6518E+00"
"70","29.359E+03","500.8415E+00","-499.2173E+00"
"71","29.639E+03","494.8522E+00","-493.1407E+00"
"72","29.920E+03","491.1172E+00","-489.4030E+00"
"73","30.200E+03","485.5440E+00","-483.8918E+00"
"74","30.481E+03","481.8886E+00","-480.1546E+00"
"75","30.762E+03","476.9189E+00","-475.3590E+00"
"76","31.042E+03","470.6481E+00","-469.0826E+00"
"77","31.323E+03","465.3229E+00","-463.6267E+00"
"78","31.603E+03","462.1042E+00","-460.3297E+00"
"79","31.884E+03","457.4947E+00","-455.7249E+00"
"80","32.164E+03","453.3377E+00","-451.4450E+00"
"81","32.445E+03","450.6351E+00","-448.6505E+00"
"82","32.725E+03","447.3062E+00","-445.3721E+00"
"83","33.006E+03","444.2349E+00","-442.2926E+00"
"84","33.287E+03","440.4962E+00","-438.6106E+00"
"85","33.567E+03","436.9646E+00","-434.9978E+00"
"86","33.848E+03","434.8010E+00","-432.9940E+00"
"87","34.128E+03","429.4901E+00","-427.7978E+00"
"88","34.409E+03","425.0709E+00","-423.3829E+00"
"89","34.689E+03","419.6486E+00","-417.9886E+00"
"90","34.970E+03","413.7547E+00","-411.9083E+00"
"91","35.251E+03","410.8635E+00","-408.4876E+00"
"92","35.531E+03","414.1165E+00","-411.7014E+00"
"93","35.812E+03","410.7041E+00","-408.7115E+00"
"94","36.092E+03","405.5631E+00","-403.6247E+00"
"95","36.373E+03","401.9370E+00","-399.9573E+00"
"96","36.653E+03","397.9680E+00","-395.9253E+00"
"97","36.934E+03","395.6762E+00","-393.5314E+00"
"98","37.214E+03","392.4848E+00","-390.4446E+00"
"99","37.495E+03","388.1074E+00","-385.9268E+00"
"100","37.776E+03","386.8158E+00","-384.5269E+00"
"101","38.056E+03","383.0995E+00","-380.9648E+00"
"102","38.337E+03","378.1552E+00","-375.8191E+00"
"103","38.617E+03","376.5387E+00","-373.8180E+00"
"104","38.898E+03","376.5409E+00","-373.6635E+00"
"105","39.178E+03","375.8861E+00","-373.0533E+00"
"106","39.459E+03","375.9044E+00","-373.3086E+00"
"107","39.739E+03","371.1308E+00","-368.9070E+00"
"108","40.020E+03","366.3476E+00","-363.9807E+00"
"109","40.301E+03","364.6505E+00","-362.2893E+00"
"110","40.581E+03","360.6101E+00","-358.3147E+00"
"111","40.862E+03","356.6226E+00","-354.2213E+00"
"112","41.142E+03","353.4333E+00","-350.9359E+00"
"113","41.423E+03","349.1704E+00","-346.5032E+00"
"114","41.703E+03","344.9985E+00","-342.0017E+00"
"115","41.984E+03","341.5730E+00","-337.7736E+00"
"116","42.265E+03","344.2262E+00","-338.8986E+00"
"117","42.545E+03","354.0273E+00","-348.7334E+00"
"118","42.826E+03","355.2578E+00","-350.9766E+00"
"119","43.106E+03","353.1953E+00","-349.2831E+00"
"120","43.387E+03","352.6984E+00","-349.2832E+00"
"121","43.667E+03","348.0387E+00","-344.9839E+00"
"122","43.948E+03","345.5786E+00","-342.4173E+00"
"123","44.228E+03","344.6483E+00","-341.7276E+00"
"124","44.509E+03","340.1413E+00","-337.4768E+00"
"125","44.790E+03","335.6213E+00","-332.7511E+00"
"126","45.070E+03","334.7289E+00","-331.3725E+00"
"127","45.351E+03","337.2476E+00","-333.7885E+00"
"128","45.631E+03","337.2146E+00","-334.3151E+00"
"129","45.912E+03","333.5393E+00","-330.9991E+00"
"130","46.192E+03","329.2141E+00","-326.7347E+00"
"131","46.473E+03","325.8424E+00","-323.1395E+00"
"132","46.754E+03","325.8651E+00","-322.8281E+00"
"133","47.034E+03","327.1842E+00","-324.3887E+00"
"134","47.315E+03","323.9899E+00","-321.5439E+00"
"135","47.595E+03","320.9154E+00","-318.4190E+00"
"136","47.876E+03","319.3578E+00","-316.8818E+00"
"137","48.156E+03","316.5545E+00","-314.0987E+00"
"138","48.437E+03","314.9554E+00","-312.2561E+00"
"139","48.717E+03","315.9270E+00","-313.2277E+00"
"140","48.998E+03","314.7570E+00","-312.3646E+00"
"141","49.279E+03","312.0160E+00","-309.7656E+00"
"142","49.559E+03","309.5228E+00","-307.3109E+00"
"143","49.840E+03","307.5611E+00","-305.3022E+00"
"144","50.120E+03","306.5178E+00","-304.3109E+00"
"145","50.401E+03","304.1591E+00","-302.0712E+00"
"146","50.681E+03","301.8347E+00","-299.7016E+00"
"147","50.962E+03","300.5177E+00","-298.3757E+00"
"148","51.242E+03","299.0742E+00","-297.0139E+00"
"149","51.523E+03","296.3117E+00","-294.3518E+00"
"150","51.804E+03","293.1592E+00","-291.1030E+00"
"151","52.084E+03","291.8945E+00","-289.5945E+00"
"152","52.365E+03","291.7323E+00","-289.3689E+00"
"153","52.645E+03","291.0942E+00","-288.7466E+00"
"154","52.926E+03","290.5192E+00","-288.2450E+00"
"155","53.206E+03","288.8477E+00","-286.7316E+00"
"156","53.487E+03","286.4089E+00","-284.3029E+00"
"157","53.768E+03","285.0647E+00","-282.8588E+00"
"158","54.048E+03","284.5146E+00","-282.3257E+00"
"159","54.329E+03","283.2595E+00","-281.1545E+00"
"160","54.609E+03","281.6646E+00","-279.6243E+00"
"161","54.890E+03","279.6792E+00","-277.6668E+00"
"162","55.170E+03","278.1299E+00","-276.0575E+00"
"163","55.451E+03","277.1266E+00","-275.0061E+00"
"164","55.731E+03","276.7003E+00","-274.5944E+00"
"165","56.012E+03","275.6113E+00","-273.6133E+00"
"166","56.293E+03","274.1397E+00","-272.1944E+00"
"167","56.573E+03","272.9915E+00","-271.1206E+00"
"168","56.854E+03","271.0535E+00","-269.2901E+00"
"169","57.134E+03","268.8788E+00","-267.1211E+00"
"170","57.415E+03","267.2034E+00","-265.4083E+00"
"171","57.695E+03","266.0496E+00","-264.2045E+00"
"172","57.976E+03","265.2044E+00","-263.3964E+00"
"173","58.257E+03","263.7965E+00","-262.0448E+00"
"174","58.537E+03","262.2383E+00","-260.5361E+00"
"175","58.818E+03","260.3417E+00","-258.6819E+00"
"176","59.098E+03","258.2154E+00","-256.5358E+00"
"177","59.379E+03","256.5481E+00","-254.7692E+00"
"178","59.659E+03","255.7441E+00","-253.8749E+00"
"179","59.940E+03","255.0522E+00","-253.1662E+00"
"180","60.220E+03","254.2635E+00","-252.4005E+00"
"181","60.501E+03","252.9983E+00","-251.1970E+00"
"182","60.782E+03","251.2138E+00","-249.4208E+00"
"183","61.062E+03","249.6934E+00","-247.8336E+00"
"184","61.343E+03","248.6035E+00","-246.6484E+00"
"185","61.623E+03","248.1998E+00","-246.1296E+00"
"186","61.904E+03","248.4256E+00","-246.3344E+00"
"187","62.184E+03","248.4219E+00","-246.4187E+00"
"188","62.465E+03","247.8364E+00","-245.9981E+00"
"189","62.745E+03","246.2820E+00","-244.5980E+00"
"190","63.026E+03","244.3998E+00","-242.7958E+00"
"191","63.307E+03","242.5820E+00","-241.0160E+00"
"192","63.587E+03","240.7703E+00","-239.2166E+00"
"193","63.868E+03","239.0147E+00","-237.4413E+00"
"194","64.148E+03","237.4873E+00","-235.8699E+00"
"195","64.429E+03","236.1883E+00","-234.5224E+00"
"196","64.709E+03","234.8776E+00","-233.1571E+00"
"197","64.990E+03","233.8113E+00","-231.9937E+00"
"198","65.271E+03","233.4834E+00","-231.5603E+00"
"199","65.551E+03","233.5140E+00","-231.6045E+00"
"200","65.832E+03","232.7782E+00","-230.9522E+00"
"201","66.112E+03","231.6699E+00","-229.8921E+00"
"202","66.393E+03","230.4588E+00","-228.6983E+00"
"203","66.673E+03","229.4749E+00","-227.7056E+00"
"204","66.954E+03","228.6380E+00","-226.8935E+00"
"205","67.234E+03","227.5001E+00","-225.7926E+00"
"206","67.515E+03","226.2551E+00","-224.5609E+00"
"207","67.796E+03","225.0700E+00","-223.3707E+00"
"208","68.076E+03","224.0373E+00","-222.3286E+00"
"209","68.357E+03","223.0254E+00","-221.3275E+00"
"210","68.637E+03","221.7877E+00","-220.1077E+00"
"211","68.918E+03","220.3826E+00","-218.6932E+00"
"212","69.198E+03","219.0378E+00","-217.3002E+00"
"213","69.479E+03","217.9275E+00","-216.1120E+00"
"214","69.760E+03","217.0930E+00","-215.1951E+00"
"215","70.040E+03","216.4581E+00","-214.4748E+00"
"216","70.321E+03","216.1296E+00","-214.0750E+00"
"217","70.601E+03","215.9849E+00","-213.8890E+00"
"218","70.882E+03","215.9069E+00","-213.8388E+00"
"219","71.162E+03","215.3400E+00","-213.3556E+00"
"220","71.443E+03","214.3192E+00","-212.3950E+00"
"221","71.723E+03","213.1575E+00","-211.2506E+00"
"222","72.004E+03","212.0579E+00","-210.1270E+00"
