"HIOKI E.E. CORPORATION","IM3570","Ver. 3.11"

"DATE","22-09-09"
"TIME","13:51:58"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.1000","s"
"DCBIAS","OFF"

"V","0.500","V"
"RANGE","AUTO"
"SPEED","MED"
"AVG","4"
"POINT DELAY","0.0100","s"
"No.","FREQUENCY(Hz)","Z[Ħ]","X[Ħ]"
"1","10.000E+03","1.223538E+03","-1.220480E+03"
"2","10.281E+03","1.174108E+03","-1.170920E+03"
"3","10.561E+03","1.119429E+03","-1.114016E+03"
"4","10.842E+03","1.105212E+03","-1.095090E+03"
"5","11.122E+03","1.134245E+03","-1.122066E+03"
"6","11.403E+03","1.119045E+03","-1.111083E+03"
"7","11.683E+03","1.092576E+03","-1.087796E+03"
"8","11.964E+03","1.052445E+03","-1.047762E+03"
"9","12.244E+03","1.021266E+03","-1.015005E+03"
"10","12.525E+03","1.059947E+03","-1.052705E+03"
"11","12.806E+03","1.023376E+03","-1.020741E+03"
"12","13.086E+03","980.0541E+00","-978.0029E+00"
"13","13.367E+03","953.3083E+00","-951.1200E+00"
"14","13.647E+03","927.8624E+00","-925.7353E+00"
"15","13.928E+03","902.6003E+00","-900.2166E+00"
"16","14.208E+03","887.0968E+00","-883.9789E+00"
"17","14.489E+03","868.9521E+00","-865.8420E+00"
"18","14.770E+03","855.9755E+00","-852.4679E+00"
"19","15.050E+03","851.7213E+00","-847.3695E+00"
"20","15.331E+03","846.2647E+00","-842.6655E+00"
"21","15.611E+03","832.4397E+00","-829.8398E+00"
"22","15.892E+03","816.0920E+00","-813.8441E+00"
"23","16.172E+03","801.6550E+00","-799.6123E+00"
"24","16.453E+03","786.9658E+00","-785.3165E+00"
"25","16.733E+03","770.0933E+00","-768.5790E+00"
"26","17.014E+03","755.0323E+00","-753.4892E+00"
"27","17.295E+03","743.1225E+00","-741.5307E+00"
"28","17.575E+03","732.0325E+00","-730.5409E+00"
"29","17.856E+03","719.6693E+00","-718.2714E+00"
"30","18.136E+03","707.7242E+00","-706.3890E+00"
"31","18.417E+03","695.7109E+00","-694.4072E+00"
"32","18.697E+03","684.6154E+00","-683.2874E+00"
"33","18.978E+03","674.4945E+00","-673.1872E+00"
"34","19.259E+03","664.5570E+00","-663.2485E+00"
"35","19.539E+03","654.6942E+00","-653.4251E+00"
"36","19.820E+03","644.9913E+00","-643.7445E+00"
"37","20.100E+03","635.3211E+00","-634.0588E+00"
"38","20.381E+03","626.3065E+00","-625.0344E+00"
"39","20.661E+03","617.4437E+00","-616.1120E+00"
"40","20.942E+03","610.0527E+00","-608.6889E+00"
"41","21.222E+03","602.8658E+00","-601.4174E+00"
"42","21.503E+03","597.4036E+00","-596.0987E+00"
"43","21.784E+03","588.6346E+00","-587.4247E+00"
"44","22.064E+03","580.8285E+00","-579.6303E+00"
"45","22.345E+03","573.5117E+00","-572.3258E+00"
"46","22.625E+03","566.1216E+00","-564.9655E+00"
"47","22.906E+03","559.2635E+00","-558.1154E+00"
"48","23.186E+03","552.3378E+00","-551.2305E+00"
"49","23.467E+03","545.0476E+00","-543.9577E+00"
"50","23.747E+03","538.2022E+00","-537.0978E+00"
"51","24.028E+03","531.6186E+00","-530.5055E+00"
"52","24.309E+03","525.2158E+00","-524.0685E+00"
"53","24.589E+03","519.5773E+00","-518.3895E+00"
"54","24.870E+03","514.3367E+00","-513.1955E+00"
"55","25.150E+03","507.7466E+00","-506.6077E+00"
"56","25.431E+03","502.1589E+00","-500.9479E+00"
"57","25.711E+03","497.5495E+00","-496.3507E+00"
"58","25.992E+03","491.6106E+00","-490.4046E+00"
"59","26.273E+03","487.2805E+00","-485.9716E+00"
"60","26.553E+03","483.6949E+00","-482.4308E+00"
"61","26.834E+03","479.2435E+00","-478.0605E+00"
"62","27.114E+03","473.8633E+00","-472.7389E+00"
"63","27.395E+03","468.9791E+00","-467.8644E+00"
"64","27.675E+03","463.9326E+00","-462.8476E+00"
