"HIOKI E.E. CORPORATION","IM3570","Ver. 3.11"

"DATE","22-09-09"
"TIME","13:52:18"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.1000","s"
"DCBIAS","OFF"

"V","0.500","V"
"RANGE","AUTO"
"SPEED","MED"
"AVG","4"
"POINT DELAY","0.0100","s"
"No.","FREQUENCY(Hz)","Z[Ħ]","X[Ħ]"
"1","10.000E+03","1.223796E+03","-1.220736E+03"
"2","10.281E+03","1.174293E+03","-1.171102E+03"
"3","10.561E+03","1.119789E+03","-1.114391E+03"
"4","10.842E+03","1.105027E+03","-1.094990E+03"
"5","11.122E+03","1.134018E+03","-1.121741E+03"
"6","11.403E+03","1.119262E+03","-1.111333E+03"
"7","11.683E+03","1.092356E+03","-1.087610E+03"
"8","11.964E+03","1.052887E+03","-1.048145E+03"
"9","12.244E+03","1.021625E+03","-1.015428E+03"
"10","12.525E+03","1.059477E+03","-1.052200E+03"
"11","12.806E+03","1.023578E+03","-1.020934E+03"
"12","13.086E+03","980.1776E+00","-978.1292E+00"
"13","13.367E+03","953.3616E+00","-951.1760E+00"
"14","13.647E+03","927.9301E+00","-925.8064E+00"
"15","13.928E+03","902.6611E+00","-900.2807E+00"
"16","14.208E+03","887.0203E+00","-883.9054E+00"
"17","14.489E+03","868.8778E+00","-865.7667E+00"
"18","14.770E+03","855.8525E+00","-852.3327E+00"
"19","15.050E+03","851.8238E+00","-847.4313E+00"
"20","15.331E+03","846.5663E+00","-842.9640E+00"
"21","15.611E+03","832.6193E+00","-830.0190E+00"
"22","15.892E+03","816.2385E+00","-813.9949E+00"
"23","16.172E+03","801.7438E+00","-799.7051E+00"
"24","16.453E+03","787.0553E+00","-785.4065E+00"
"25","16.733E+03","770.1575E+00","-768.6451E+00"
"26","17.014E+03","755.0792E+00","-753.5383E+00"
"27","17.295E+03","743.1782E+00","-741.5858E+00"
"28","17.575E+03","732.1177E+00","-730.6264E+00"
"29","17.856E+03","719.7476E+00","-718.3503E+00"
"30","18.136E+03","707.7838E+00","-706.4498E+00"
"31","18.417E+03","695.7732E+00","-694.4696E+00"
"32","18.697E+03","684.6758E+00","-683.3479E+00"
"33","18.978E+03","674.5573E+00","-673.2496E+00"
"34","19.259E+03","664.6274E+00","-663.3190E+00"
"35","19.539E+03","654.7681E+00","-653.4995E+00"
"36","19.820E+03","645.0495E+00","-643.8041E+00"
"37","20.100E+03","635.3731E+00","-634.1117E+00"
"38","20.381E+03","626.3818E+00","-625.1105E+00"
"39","20.661E+03","617.5461E+00","-616.2192E+00"
"40","20.942E+03","609.9954E+00","-608.6330E+00"
