% Module: Sweep, ID: c0p1t6p1cfm0
% Devices: DEV4765
% Time: 2021/02/23 20:06:50
% Impedance 1 Sample Abs(Z), /dev4765/imps/0/sample.AbsZ
% Impedance 1 Sample Imag(Z), /dev4765/imps/0/sample.ImagZ
% Impedance 1 Sample Phase(Z), /dev4765/imps/0/sample.PhaseZ
% Impedance 1 Sample Real(Z), /dev4765/imps/0/sample.RealZ
% Frequency (Hz); Impedance 1 Sample Abs(Z)  Impedance (Ohm); Impedance 1 Sample Imag(Z)  Impedance (Ohm); Impedance 1 Sample Phase(Z)  Phase(Z) (deg); Impedance 1 Sample Real(Z)  Impedance (Ohm)
44716.97427038821; 904.867486828; -903.937885779; -87.4026491238; 41.0056987225
44725.97508864442; 904.735396767; -903.807960049; -87.4054856083; 40.9549689512
44734.97590690062; 904.576810843; -903.65181065; -87.4086693912; 40.8975765894
44743.97672515683; 904.429433969; -903.506690741; -87.4116223934; 40.844347006
44752.97754341304; 904.26794591; -903.347756385; -87.414976266; 40.7841757841
44761.97836166924; 904.117403472; -903.199515013; -87.4179959807; 40.7297838973
44770.97917992545; 903.940785933; -903.025512778; -87.4214257252; 40.6677720946
44779.97999818165; 903.780709748; -902.867910644; -87.4246856387; 40.6092006744
44788.98081643786; 903.612811807; -902.702598882; -87.4280981406; 40.5478922102
44797.98163469406; 903.458204181; -902.550520988; -87.4314554448; 40.4880687397
44806.98245295027; 903.308340395; -902.403187909; -87.4348263925; 40.428260596
44815.98327120647; 903.119884766; -902.217403394; -87.4383475003; 40.3643804942
44824.98408946268; 902.960275202; -902.060413695; -87.4418428945; 40.3022156899
44833.98490771888; 902.782551684; -901.885149066; -87.4450894883; 40.2431791458
44842.98572597509; 902.603943619; -901.709307613; -87.4487790502; 40.177151863
44851.98654423129; 902.420762352; -901.528480387; -87.451879678; 40.1202107992
44860.9873624875; 902.240302863; -901.350893243; -87.4557305194; 40.0516082818
44869.98818074371; 902.045051308; -901.158295723; -87.4592551073; 39.9875055623
44878.98899899991; 901.862381086; -900.978184242; -87.4626670659; 39.9257547243
44887.98981725612; 901.664994458; -900.7833926; -87.4661164205; 39.8627869338
44896.99063551232; 901.465726904; -900.586651284; -87.4694703698; 39.8012592622
44905.99145376853; 901.274644716; -900.398208462; -87.4730048168; 39.7372792109
44914.99227202473; 901.071255233; -900.197202588; -87.4761591594; 39.6787526296
44923.99309028094; 900.885938914; -900.014551807; -87.4797518952; 39.6141568241
44932.99390853714; 900.676720001; -899.807738046; -87.4829406363; 39.5548791108
44941.99472679335; 900.471174393; -899.604758959; -87.4863741466; 39.4919425195
44950.99554504955; 900.265458882; -899.401537101; -87.4897077931; 39.4305905246
44959.99636330576; 900.058404008; -899.196786753; -87.4927703073; 39.3734588847
44968.99718156196; 899.840490952; -898.981251404; -87.4959295242; 39.3143575777
44977.99799981817; 899.620798956; -898.76397824; -87.4991517995; 39.2542133366
44986.99881807437; 899.419784536; -898.565173981; -87.5021006998; 39.1991948849
44995.99963633058; 899.201971573; -898.34952619; -87.5049653012; 39.1447875361
45005.00045458678; 898.965614778; -898.11561421; -87.5082187487; 39.0835002789
45014.00127284299; 898.751086961; -897.903239637; -87.511080324; 39.0293287046
45023.00209109919; 898.531034914; -897.685211445; -87.5137487274; 38.9779653228
45032.0029093554; 898.314747391; -897.470986464; -87.5164834316; 38.925746986
45041.0037276116; 898.097001886; -897.255305498; -87.51922341; 38.8734034922
45050.00454586781; 897.874701355; -897.035136814; -87.5220608011; 38.8193586088
45059.00536412401; 897.636807517; -896.799210432; -87.524638396; 38.7687286038
45068.00618238022; 897.4195042; -896.583781358; -87.5271104697; 38.7206595086
45077.00700063642; 897.17890158; -896.345107629; -87.5296350891; 38.6707827493
45086.00781889263; 896.958506573; -896.126415504; -87.5318562364; 38.6265436464
45095.00863714883; 896.715982283; -895.885869321; -87.5344587537; 38.5754063009
