% Module: Sweep, ID: c0p1t6p1cfm0
% Devices: DEV4765
% Time: 2021/02/22 14:47:52
% Impedance 1 Sample Abs(Z), /dev4765/imps/0/sample.AbsZ
% Impedance 1 Sample Imag(Z), /dev4765/imps/0/sample.ImagZ
% Impedance 1 Sample Phase(Z), /dev4765/imps/0/sample.PhaseZ
% Impedance 1 Sample Real(Z), /dev4765/imps/0/sample.RealZ
% Frequency (Hz); Impedance 1 Sample Abs(Z)  Impedance (Ohm); Impedance 1 Sample Imag(Z)  Impedance (Ohm); Impedance 1 Sample Phase(Z)  Phase(Z) (deg); Impedance 1 Sample Real(Z)  Impedance (Ohm)
1000; 15251.747234; -15250.0955358; -89.1567683059; 224.454444198
1009.000818256205; 15116.7781456; -15115.1360142; -89.1554686211; 222.811022015
1018.00163651241; 14984.0603165; -14982.4295899; -89.1546875837; 221.059087515
1027.002454768615; 14853.8488768; -14852.2270788; -89.1533178844; 219.493138697
1036.00327302482; 14726.0632101; -14724.4512187; -89.1522272132; 217.885160741
1045.004091281025; 14600.3843996; -14598.7835605; -89.151536754; 216.201556475
1054.004909537231; 14476.700037; -14475.1067296; -89.1499264659; 214.776868311
1063.005727793436; 14355.0307592; -14353.4463391; -89.148715672; 213.275100692
1072.006546049641; 14235.5844589; -14234.0097024; -89.1477626947; 211.737214523
1081.007364305846; 14118.0934665; -14116.5271178; -89.1465113371; 210.297986629
1090.008182562051; 14002.5125179; -14000.9549663; -89.1454060243; 208.846432935
1099.009000818256; 13888.7451172; -13887.1961067; -89.1442690375; 207.42518042
1108.009819074461; 13777.0483709; -13775.5069818; -89.1429234119; 206.080541119
1117.010637330666; 13666.9790211; -13665.4462896; -89.1418990546; 204.678412797
1126.011455586872; 13558.6377076; -13557.1119572; -89.1404416631; 203.400721674
1135.012273843077; 13452.0006414; -13450.4815949; -89.1389393431; 202.153676822
1144.013092099282; 13347.0126991; -13345.499549; -89.1372388074; 200.972035942
1153.013910355487; 13243.771682; -13242.2652859; -89.135817675; 199.745941922
1162.014728611692; 13142.131069; -13140.6301368; -89.1340569584; 198.616787886
1171.015546867897; 13042.183063; -13040.688114; -89.1324795502; 197.465298533
1180.016365124102; 12943.701562; -12942.2122823; -89.1308382129; 196.3449907
1189.017183380307; 12846.9664192; -12845.4840703; -89.129604479; 195.154198163
1198.018001636513; 12751.5361525; -12750.0617556; -89.1287000866; 193.905802807
1207.018819892718; 12657.2032727; -12655.7382836; -89.1282537859; 192.569914253
1216.019638148923; 12564.5563953; -12563.1003974; -89.1277347494; 191.274168526
1225.020456405128; 12473.1934874; -12471.7468572; -89.1273669063; 189.963391909
1234.021274661333; 12383.2365315; -12381.800011; -89.1272686071; 188.614614304
1243.022092917538; 12294.493382; -12293.0654223; -89.1267383004; 187.37670708
1252.022911173743; 12206.6490287; -12205.2296997; -89.1262543084; 186.140998362
1261.023729429948; 12120.4438401; -12119.0338624; -89.1260459783; 184.87050869
1270.024547686153; 12035.1723943; -12033.7693138; -89.1251030694; 183.767919433
1279.025365942358; 11951.2379445; -11949.8430693; -89.1246071453; 182.589736626
1288.026184198563; 11868.4824041; -11867.0942578; -89.1236818624; 181.51705076
1297.027002454769; 11786.647948; -11785.2675355; -89.1230980217; 180.385562674
1306.027820710974; 11706.0680736; -11704.6950807; -89.1224529341; 179.28413172
1315.028638967179; 11626.4629453; -11625.0963231; -89.1214990344; 178.258483213
1324.029457223384; 11548.2331042; -11546.8734205; -89.1207689947; 177.206178336
1333.030275479589; 11470.7547207; -11469.4017122; -89.11997282; 176.176659419
1342.031093735794; 11394.5160876; -11393.1692442; -89.1190475866; 175.189708748
1351.031911991999; 11319.2984958; -11317.957448; -89.1180292187; 174.23440876
1360.032730248204; 11245.108753; -11243.7740302; -89.1172137791; 173.25245252
1369.03354850441; 11171.7001793; -11170.3713804; -89.1162858296; 172.302365405
1378.034366760615; 11099.3020655; -11097.9790958; -89.1153550734; 171.366045491
1387.03518501682; 11027.827668; -11026.5102; -89.114340245; 170.457829528
1396.036003273025; 10957.3222246; -10956.0104597; -89.1134205075; 169.543893124
1405.03682152923; 10887.7183625; -10886.4114842; -89.1122493167; 168.689435011
1414.037639785435; 10819.0301551; -10817.7286386; -89.1112643394; 167.811179356
1423.03845804164; 10751.1924931; -10749.8961367; -89.1102340183; 166.95227722
1432.039276297845; 10684.3027577; -10683.0110466; -89.1090536526; 166.133648595
1441.04009455405; 10618.0379988; -10616.7511614; -89.1079655047; 165.304907404
1450.040912810256; 10552.8193355; -10551.5369073; -89.1067474438; 164.513879589
1459.041731066461; 10488.1235696; -10486.8456226; -89.1055635727; 163.721984934
1468.042549322666; 10424.2792505; -10423.0061211; -89.1045213298; 162.914961216
1477.043367578871; 10361.3877017; -10360.1196996; -89.1036182562; 162.095358171
1486.044185835076; 10299.2321924; -10297.968285; -89.1023703266; 161.347281427
1495.045004091281; 10237.7859705; -10236.526569; -89.1012868883; 160.578235905
1504.045822347486; 10177.0837463; -10175.8298314; -89.1005761315; 159.752361703
1513.046640603691; 10117.0737029; -10115.8246642; -89.0996683701; 158.970637413
1522.047458859896; 10057.9371514; -10056.692481; -89.0986057521; 158.227932035
1531.048277116101; 9999.34878966; -9998.110154; -89.0981630994; 157.383483359
1540.049095372307; 9941.48467372; -9940.25082239; -89.0972908025; 156.624073706
1549.049913628512; 9884.21464013; -9882.98614973; -89.0966482336; 155.832644305
1558.050731884717; 9827.63140537; -9826.40785249; -89.0958738386; 155.073375118
1567.051550140922; 9771.71551053; -9770.49723251; -89.0952473354; 154.297895884
1576.052368397127; 9716.50406905; -9715.29024849; -89.0943418269; 153.579634721
1585.053186653332; 9661.69764724; -9660.48925353; -89.0938092919; 152.803150251
1594.054004909537; 9607.87107584; -9606.66707122; -89.0929262444; 152.099922862
1603.054823165742; 9554.22512862; -9553.0253225; -89.0919705654; 151.410009376
1612.055641421947; 9501.35129058; -9500.15668461; -89.0914229393; 150.662894759
1621.056459678153; 9449.0159182; -9447.82543263; -89.090482787; 149.988040573
1630.057277934358; 9397.20711278; -9396.02072388; -89.0895495927; 149.318694429
1639.058096190563; 9345.98572838; -9344.80397918; -89.0888449948; 148.619720585
1648.058914446768; 9295.29693181; -9294.1192636; -89.0879429062; 147.959998908
1657.059732702973; 9245.23627825; -9244.06254989; -89.0870079857; 147.313986254
1666.060550959178; 9195.74090861; -9194.57127726; -89.0861533282; 146.662476774
1675.061369215383; 9146.70022627; -9145.53402059; -89.0850495652; 146.056511214
1684.062187471588; 9098.34493669; -9097.1825407; -89.0841210898; 145.431783114
1693.063005727794; 9050.32879558; -9049.17031546; -89.0832427942; 144.802988595
1702.063823983999; 9002.72040632; -9001.56530529; -89.0821634848; 144.21083371
1711.064642240204; 8955.61831395; -8954.46625097; -89.0809638776; 143.64380519
1720.065460496409; 8909.10525657; -8907.95685731; -89.080034221; 143.042294912
1729.066278752614; 8863.24352067; -8862.09751977; -89.0786208072; 142.524567468
1738.067097008819; 8817.66325374; -8816.52038672; -89.0775063705; 141.963104713
1747.067915265024; 8772.50208443; -8771.36147606; -89.0760492098; 141.459091993
1756.068733521229; 8727.83150831; -8726.69324141; -89.0746389888; 140.953556321
1765.069551777434; 8683.64893858; -8682.51238612; -89.0729867456; 140.490391064
1774.070370033639; 8639.89360617; -8638.75875184; -89.0713368461; 140.031248689
1783.071188289844; 8596.65385204; -8595.51998922; -89.0694109983; 139.619355532
1792.07200654605; 8553.82636653; -8552.69363527; -89.067549879; 139.201603357
1801.072824802255; 8511.39798348; -8510.26523064; -89.065219724; 138.857243209
1810.07364305846; 8469.47684461; -8468.34366365; -89.062732025; 138.541013766
1819.074461314665; 8427.75620253; -8426.62159598; -89.0598240703; 138.286240569
1828.07527957087; 8386.63126993; -8385.49475395; -89.0567289864; 138.064424663
1837.076097827075; 8345.93791265; -8344.7983601; -89.053169705; 137.912901547
1846.07691608328; 8305.60046085; -8304.45716952; -89.0493174444; 137.804690584
1855.077734339485; 8266.12528607; -8264.97719511; -89.0450518904; 137.765038026
1864.078552595691; 8226.91055742; -8225.75713791; -89.0405597843; 137.756393382
1873.079370851896; 8188.44538999; -8187.28704833; -89.0362590409; 137.72686497
1882.080189108101; 8150.5906551; -8149.43136974; -89.0336301271; 137.464083465
1891.081007364306; 8113.20814271; -8112.05365116; -89.0334110609; 136.864623296
1900.081825620511; 8076.05037344; -8074.9073614; -89.0360186843; 135.870293422
1909.082643876716; 8038.83453511; -8037.70766328; -89.0406361251; 134.596425313
1918.083462132921; 8001.74677125; -8000.63689413; -89.0456939846; 133.269188233
1927.084280389126; 7964.67453994; -7963.57888085; -89.0496221904; 132.105766156
1936.085098645332; 7927.93833892; -7926.85521807; -89.0528890445; 131.044474459
1945.085916901537; 7891.30037521; -7890.22742794; -89.0551618407; 130.125881313
1954.086735157742; 7855.17073672; -7854.10540182; -89.056356932; 129.366287913
1963.087553413947; 7819.21035634; -7818.15154009; -89.0570876594; 128.674348985
1972.088371670152; 7783.60656414; -7782.55365163; -89.0575719801; 128.022661091
1981.089189926357; 7748.35675327; -7747.30924432; -89.057857553; 127.404267595
1990.090008182562; 7713.54285233; -7712.49911906; -89.0574371612; 126.888419672
1999.090826438767; 7678.9555023; -7677.9161407; -89.0572972712; 126.338200852
2008.091644694972; 7644.76624413; -7643.73086576; -89.0570037819; 125.814855119
2017.092462951177; 7610.94375366; -7609.91234469; -89.0567242241; 125.295346843
2026.093281207382; 7577.27292872; -7576.24471583; -89.0560965519; 124.824037439
2035.094099463588; 7544.01089041; -7542.98613887; -89.0556116014; 124.339939742
2044.094917719793; 7511.04826533; -7510.02691199; -89.055112168; 123.862114743
2053.095735975998; 7478.40769275; -7477.38952638; -89.0545308925; 123.399709692
2062.096554232203; 7445.9777999; -7444.96262366; -89.0538665791; 122.950910559
2071.097372488408; 7413.88592984; -7412.87391883; -89.0533003528; 122.494255132
2080.098190744613; 7381.99143364; -7380.98233101; -89.0526216653; 122.054715701
2089.099009000818; 7350.44461332; -7349.43826773; -89.0518886885; 121.62713713
2098.099827257023; 7319.11817869; -7318.11493873; -89.0513290622; 121.180260121
2107.100645513228; 7288.12015227; -7287.11947187; -89.0505272462; 120.769014193
2116.101463769433; 7257.3552804; -7256.35716423; -89.0497367442; 120.359334597
2125.102282025638; 7226.82240621; -7225.82721619; -89.0491283117; 119.929695416
2134.103100281844; 7196.59095381; -7195.59867291; -89.0485269326; 119.503527387
2143.103918538049; 7166.79811069; -7165.80844634; -89.0478091904; 119.098565953
2152.104736794254; 7137.00665115; -7136.01969378; -89.0471297899; 118.688105746
2161.105555050459; 7107.54672947; -7106.56222928; -89.0463463958; 118.295355264
2170.106373306664; 7078.30776402; -7077.32546085; -89.0454456054; 117.919980715
2179.107191562869; 7049.15143286; -7048.17171819; -89.0447346801; 117.521709183
2188.108009819074; 7020.51596667; -7019.53874665; -89.0440079066; 117.133345541
2197.108828075279; 6991.91211691; -6990.93704853; -89.0431095715; 116.765716788
2206.109646331484; 6963.5714057; -6962.59901964; -89.0424840781; 116.368433873
2215.110464587689; 6935.50560713; -6934.53569775; -89.0417712998; 115.98569367
2224.111282843895; 6907.62555841; -6906.65797674; -89.0409922819; 115.613348275
2233.1121011001; 6880.05353254; -6879.08830251; -89.0402410168; 115.242072647
2242.112919356305; 6852.70609613; -6851.74335358; -89.0395677591; 114.864510191
2251.11373761251; 6825.41363799; -6824.45324589; -89.0388249115; 114.495516274
2260.114555868715; 6798.55685695; -6797.59873716; -89.0380682894; 114.134762984
2269.11537412492; 6771.90847283; -6770.95248491; -89.0372503252; 113.784050706
2278.116192381126; 6745.31002866; -6744.35653653; -89.0366139995; 113.412036813
2287.117010637331; 6719.03066807; -6718.07935772; -89.0358368372; 113.061314024
2296.117828893536; 6692.88119563; -6691.93199039; -89.0350245801; 112.716164625
2305.118647149741; 6666.92630095; -6665.97965712; -89.0344534412; 112.345501381
2314.119465405946; 6641.17892028; -6640.23454445; -89.0337431116; 111.99395056
2323.120283662151; 6615.69169391; -6614.74936784; -89.0329348354; 111.657459885
2332.121101918356; 6590.33047538; -6589.3901205; -89.032089795; 111.326606852
2341.121920174561; 6565.20080953; -6564.2631509; -89.0316303996; 110.954738229
2350.122738430767; 6540.21483984; -6539.27898749; -89.0307173308; 110.636674742
2359.123556686972; 6515.43044815; -6514.49691334; -89.0300787193; 110.290022628
2368.124374943177; 6490.97220679; -6490.04113129; -89.0295338981; 109.937718938
2377.125193199382; 6466.63960153; -6465.71070655; -89.0288489651; 109.602890341
2386.126011455587; 6442.35010492; -6441.42332206; -89.0281267008; 109.272408358
2395.126829711792; 6418.37252421; -6417.44761399; -89.027297223; 108.958616787
2404.127647967997; 6394.56932154; -6393.64678262; -89.0267385226; 108.61687802
2413.128466224202; 6370.86780873; -6369.94714421; -89.0259208566; 108.305194152
2422.129284480407; 6347.28393468; -6346.36537195; -89.0252274427; 107.981072582
2431.130102736613; 6324.03607807; -6323.11969168; -89.0245949562; 107.655376662
2440.130920992818; 6300.99809468; -6300.08355423; -89.0237980984; 107.350816815
2449.131739249023; 6277.96760119; -6277.05503009; -89.0230626861; 107.039011901
2458.132557505228; 6255.27509472; -6254.36446437; -89.0223334882; 106.731704662
2467.133375761433; 6232.74270099; -6231.83403971; -89.0216273418; 106.424046582
2476.134194017638; 6210.30843954; -6209.4016964; -89.0208968628; 106.120147049
2485.135012273843; 6187.91984525; -6187.01518173; -89.0202526362; 105.807142509
2494.135830530048; 6165.7599792; -6164.85715414; -89.0194914045; 105.510137503
2503.136648786253; 6143.77936923; -6142.87841053; -89.018754769; 105.212976737
2512.137467042458; 6121.96037232; -6121.06145445; -89.0181216521; 104.906961254
2521.138285298664; 6100.31444359; -6099.41724143; -89.0173203199; 104.621338705
2530.139103554869; 6078.73375092; -6077.83840365; -89.016595616; 104.328101863
2539.139921811074; 6057.36909761; -6056.47591324; -89.0160535008; 104.01872905
2548.140740067279; 6036.15272538; -6035.26115632; -89.015217447; 103.742461879
2557.141558323484; 6015.12029041; -6014.23055458; -89.0145119815; 103.455031911
2566.142376579689; 5994.17806782; -5993.28982128; -89.0136185124; 103.188302444
2575.143194835894; 5973.45556329; -5972.56953033; -89.0131410164; 102.881344295
2584.144013092099; 5952.79601928; -5951.91177196; -89.0124266348; 102.59973346
2593.144831348304; 5932.26294957; -5931.38032633; -89.0116279013; 102.328521276
2602.145649604509; 5911.91505173; -5911.03414452; -89.0108913572; 102.053517392
2611.146467860714; 5891.7103289; -5890.83122417; -89.0102109894; 101.774688135
2620.14728611692; 5871.62725324; -5870.74966842; -89.0093771679; 101.513205289
2629.148104373125; 5851.61575524; -5850.73988396; -89.0086539538; 101.241081915
2638.14892262933; 5831.86193716; -5830.98776253; -89.0079386886; 100.97210599
2647.149740885535; 5812.26249296; -5811.389869; -89.0071491955; 100.712840192
2656.15055914174; 5792.67162814; -5791.80062231; -89.0063941923; 100.449697001
2665.151377397945; 5773.35291759; -5772.4837664; -89.0057933442; 100.175229319
2674.15219565415; 5753.98815703; -5753.12058645; -89.0050276897; 99.9161054898
2683.153013910355; 5734.78276841; -5733.91692644; -89.0043563975; 99.6497903138
2692.15383216656; 5715.82705242; -5714.96251957; -89.0034610009; 99.4097198283
2701.154650422765; 5696.88752186; -5696.02469005; -89.0027883525; 99.1471941229
2710.15546867897; 5678.12450487; -5677.26296616; -89.0018908243; 98.9095806029
2719.156286935176; 5659.4710301; -5658.61101931; -89.0011341908; 98.6593743659
2728.157105191381; 5640.92332695; -5640.06484198; -89.0003812951; 98.4101527741
2737.157923447586; 5622.51768464; -5621.66060381; -88.9995656151; 98.1690841215
2746.158741703791; 5604.18394933; -5603.32832844; -88.9987843285; 97.9253844926
2755.159559959996; 5586.02315596; -5585.16887324; -88.9979426018; 97.6901008945
2764.160378216201; 5567.94214801; -5567.08919955; -88.9971010009; 97.4556679455
2773.161196472407; 5550.01993159; -5549.1683912; -88.9963124721; 97.2183455318
2782.162014728612; 5532.20434838; -5531.35407125; -88.9954436127; 96.9901542867
2791.162832984817; 5514.59543896; -5513.74627289; -88.9944986173; 96.7723760583
2800.163651241022; 5497.01401562; -5496.16633624; -88.9937738874; 96.5333706609
2809.164469497227; 5479.54760238; -5478.70103442; -88.9928323564; 96.3166724845
2818.165287753432; 5462.17082478; -5461.32567302; -88.9920756805; 96.0833572618
