% Module: Sweep, ID: c0p1t6p1cfm0
% Devices: DEV4765
% Time: 2021/02/24 15:24:41
% Impedance 1 Sample Abs(Z), /dev4765/imps/0/sample.AbsZ
% Impedance 1 Sample Imag(Z), /dev4765/imps/0/sample.ImagZ
% Impedance 1 Sample Phase(Z), /dev4765/imps/0/sample.PhaseZ
% Impedance 1 Sample Real(Z), /dev4765/imps/0/sample.RealZ
% Frequency (Hz); Impedance 1 Sample Abs(Z)  Impedance (Ohm); Impedance 1 Sample Imag(Z)  Impedance (Ohm); Impedance 1 Sample Phase(Z)  Phase(Z) (deg); Impedance 1 Sample Real(Z)  Impedance (Ohm)
1000; 205559.29924; -205537.198417; -89.1598130642; 3014.2193779
1009.000818256205; 203742.009376; -203720.147356; -89.1606462056; 2984.60928412
1018.00163651241; 201950.63882; -201928.878617; -89.1588975202; 2964.53040291
1027.002454768615; 200199.821908; -200178.254235; -89.1589723032; 2938.56802336
1036.00327302482; 198478.889997; -198457.477537; -89.1583797308; 2915.36048831
1045.004091281025; 196780.399327; -196759.179061; -89.1585581527; 2889.79938509
1054.004909537231; 195116.784543; -195095.733574; -89.1583535573; 2866.06523294
1063.005727793436; 193479.890279; -193458.99593; -89.1579520277; 2843.37673292
1072.006546049641; 191871.64944; -191850.888723; -89.1571392851; 2822.463453
1081.007364305846; 190290.901346; -190270.350332; -89.1579295093; 2796.58620254
1090.008182562051; 188736.046044; -188715.639042; -89.1574353477; 2775.36306411
1099.009000818256; 187207.346393; -187187.102671; -89.157394485; 2753.01699476
1108.009819074461; 185699.287275; -185679.183272; -89.1569052967; 2732.42532442
1117.010637330666; 184217.526653; -184197.580671; -89.156853893; 2710.78749753
1126.011455586872; 182760.282743; -182740.49926; -89.1569551756; 2689.02099595
1135.012273843077; 181322.268136; -181302.634873; -89.1568367281; 2668.23773381
1144.013092099282; 179909.844517; -179890.358667; -89.1567179586; 2647.82612463
1153.013910355487; 178516.693906; -178497.336243; -89.1562232227; 2628.86378472
1162.014728611692; 177147.657885; -177128.46871; -89.1566639567; 2607.34061412
1171.015546867897; 175800.291213; -175781.20981; -89.1558192882; 2590.10084071
1180.016365124102; 174470.12038; -174451.207806; -89.1563631743; 2568.84714469
1189.017183380307; 173161.973945; -173143.16737; -89.1555598174; 2552.01412689
1198.018001636513; 171873.144684; -171854.493788; -89.1559148464; 2531.95484017
1207.018819892718; 170605.708406; -170587.192593; -89.1558590495; 2513.44958451
1216.019638148923; 169353.9403; -169335.517657; -89.1548794586; 2497.90307195
1225.020456405128; 168121.502149; -168103.24545; -89.1556163929; 2477.56300099
1234.021274661333; 166906.759792; -166888.639514; -89.1557212974; 2459.35604881
1243.022092917538; 165710.254778; -165692.241467; -89.1551836497; 2443.280525
1252.022911173743; 164527.344199; -164509.433244; -89.1545636906; 2427.61936883
1261.023729429948; 163370.046057; -163352.270594; -89.1547895307; 2409.89935539
1270.024547686153; 162219.611977; -162201.956213; -89.154659024; 2393.29866146
1279.025365942358; 161086.044678; -161068.48795; -89.1540719752; 2378.22490269
1288.026184198563; 159970.706352; -159953.286816; -89.1544514609; 2360.69897684
1297.027002454769; 158873.715737; -158856.428018; -89.1547538634; 2343.67219381
1306.027820710974; 157788.820394; -157771.633195; -89.1543225144; 2328.85577167
1315.028638967179; 156719.099938; -156702.030698; -89.1543582352; 2312.96972432
1324.029457223384; 155661.297942; -155644.325719; -89.153903395; 2298.59350282
1333.030275479589; 154619.787031; -154602.920792; -89.1537149498; 2283.72242636
1342.031093735794; 153592.704448; -153575.958771; -89.1539300246; 2267.97598387
1351.031911991999; 152579.424756; -152562.79751; -89.1541324323; 2252.47471541
1360.032730248204; 151578.1929; -151561.670604; -89.1540262069; 2237.97500472
1369.03354850441; 150591.464069; -150575.032943; -89.1536032479; 2224.51791599
1378.034366760615; 149623.428373; -149607.176621; -89.1555172898; 2205.22041064
1387.03518501682; 148655.755822; -148639.577199; -89.1546822753; 2193.12461805
1396.036003273025; 147708.584443; -147692.474968; -89.1537903841; 2181.45008498
1405.03682152923; 146767.87375; -146751.846363; -89.1532481362; 2168.94590984
1414.037639785435; 145841.608693; -145825.676336; -89.1530848127; 2155.67315713
1423.03845804164; 144930.354572; -144914.528795; -89.1532730018; 2141.72805578
1432.039276297845; 144028.263661; -144012.50423; -89.1524078859; 2130.57170253
1441.04009455405; 143135.994084; -143120.360225; -89.1531650992; 2115.48105059
1450.040912810256; 142256.796452; -142241.21854; -89.1520726821; 2105.19906674
1459.041731066461; 141387.015474; -141371.529924; -89.1519942705; 2092.52101618
1468.042549322666; 140528.757452; -140513.366218; -89.152003355; 2079.79651501
1477.043367578871; 139678.810815; -139663.502423; -89.1517183751; 2067.91217612
1486.044185835076; 138841.738739; -138826.532677; -89.1520141304; 2054.80292012
1495.045004091281; 138012.612044; -137997.510826; -89.1524065744; 2041.58689741
1504.045822347486; 137196.288082; -137181.290671; -89.1528162251; 2028.5305078
1513.046640603691; 136387.662472; -136372.698474; -89.1512575534; 2020.2842869
1522.047458859896; 135588.216082; -135573.3361; -89.1511504116; 2008.69575584
1531.048277116101; 134796.564927; -134781.767981; -89.1510399335; 1997.22766311
1540.049095372307; 134017.920412; -134003.211705; -89.1511194897; 1985.50466094
1549.049913628512; 133245.700326; -133231.07847; -89.1511815012; 1973.9198614
1558.050731884717; 132482.669798; -132468.123083; -89.1509302679; 1963.19716189
1567.051550140922; 131729.356463; -131714.884589; -89.150699221; 1952.56526226
1576.052368397127; 130983.368687; -130968.967253; -89.1503583896; 1942.28687795
1585.053186653332; 130246.238886; -130231.902904; -89.1498962759; 1932.40675802
1594.054004909537; 129517.710175; -129503.470426; -89.1503746929; 1920.51651354
1603.054823165742; 128798.53596; -128784.360208; -89.1499223165; 1910.86926447
1612.055641421947; 128083.511145; -128069.408309; -89.1497481378; 1900.65042098
1621.056459678153; 127384.096209; -127370.045228; -89.148985743; 1891.96652537
1630.057277934358; 126683.841509; -126669.887614; -89.1495908561; 1880.22823227
1639.058096190563; 125995.718157; -125981.8419; -89.1496469388; 1869.8918887
1648.058914446768; 125311.930744; -125298.114276; -89.1491687372; 1860.78958105
1657.059732702973; 124637.477483; -124623.730034; -89.1490035503; 1851.13374678
1666.060550959178; 123969.222733; -123955.564377; -89.149482888; 1840.17171661
1675.061369215383; 123308.512489; -123294.905648; -89.1488167392; 1831.79776986
1684.062187471588; 122655.543641; -122642.001647; -89.1485897756; 1822.58347542
1693.063005727794; 122009.399461; -121995.915196; -89.1481595743; 1813.89818218
1702.063823983999; 121370.190219; -121356.787131; -89.1484944695; 1803.68580957
1711.064642240204; 120736.891956; -120723.55352; -89.1483255917; 1794.6301629
1720.065460496409; 120111.437207; -120098.153095; -89.1478518376; 1786.32646175
1729.066278752614; 119490.892046; -119477.69025; -89.148292733; 1776.17817805
1738.067097008819; 118876.833202; -118863.676224; -89.1475464528; 1768.59866853
1747.067915265024; 118270.25973; -118257.177607; -89.147798163; 1759.05482045
1756.068733521229; 117671.386888; -117658.367012; -89.1476674859; 1750.41601597
1765.069551777434; 117077.433133; -117064.472667; -89.1474594828; 1742.00564741
1774.070370033639; 116488.078868; -116475.187335; -89.147581743; 1732.98803787
1783.071188289844; 115905.403182; -115892.558699; -89.1470025615; 1725.49114644
1792.07200654605; 115325.677891; -115312.906679; -89.1473042562; 1716.25351692
1801.072824802255; 114755.700902; -114742.991277; -89.147252896; 1707.87411185
1810.07364305846; 114191.439379; -114178.793556; -89.1472965209; 1699.38944689
1819.074461314665; 113627.984449; -113615.391275; -89.1469662765; 1691.65899313
1828.07527957087; 113075.305777; -113062.7672; -89.1467403281; 1683.87676353
1837.076097827075; 112526.657565; -112514.166094; -89.1462708683; 1676.62839575
1846.07691608328; 111982.794366; -111970.367522; -89.1464168647; 1668.23959964
1855.077734339485; 111442.228445; -111429.846927; -89.1459108999; 1661.17066527
1864.078552595691; 110909.854681; -110897.562049; -89.146941858; 1651.23956838
1873.079370851896; 110385.444001; -110373.172492; -89.1456532782; 1645.91437187
1882.080189108101; 109861.396076; -109849.18544; -89.1457446074; 1637.92540999
1891.081007364306; 109342.648125; -109330.480658; -89.1452354965; 1631.16285799
1900.081825620511; 108830.171225; -108818.054148; -89.1450010631; 1623.9630191
1909.082643876716; 108321.770922; -108309.716445; -89.1452138041; 1615.97452001
1918.083462132921; 107818.104474; -107806.10296; -89.1451038624; 1608.66755321
1927.084280389126; 107318.709794; -107306.749282; -89.1445820103; 1602.19382561
1936.085098645332; 106825.747398; -106813.850564; -89.1448963894; 1594.24816317
1945.085916901537; 106334.398672; -106322.539402; -89.1442775413; 1588.06376699
1954.086735157742; 105848.682921; -105836.879086; -89.1443230044; 1580.72579476
1963.087553413947; 105367.871735; -105356.12419; -89.1444199923; 1573.36709798
