% Module: Sweep, ID: c0p1t6p1cfm0
% Devices: DEV4765
% Time: 2021/02/23 16:12:52
% Impedance 1 Sample Abs(Z), /dev4765/imps/0/sample.AbsZ
% Impedance 1 Sample Imag(Z), /dev4765/imps/0/sample.ImagZ
% Impedance 1 Sample Phase(Z), /dev4765/imps/0/sample.PhaseZ
% Impedance 1 Sample Real(Z), /dev4765/imps/0/sample.RealZ
% Frequency (Hz); Impedance 1 Sample Abs(Z)  Impedance (Ohm); Impedance 1 Sample Imag(Z)  Impedance (Ohm); Impedance 1 Sample Phase(Z)  Phase(Z) (deg); Impedance 1 Sample Real(Z)  Impedance (Ohm)
1000; 222744.036438; -222720.36268; -89.1646516247; 3247.39944274
1009.000818256205; 220784.314515; -220760.777545; -89.1633791241; 3223.7314938
1018.00163651241; 218846.937337; -218823.63077; -89.1638085239; 3193.80334692
1027.002454768615; 216948.931609; -216925.769243; -89.1627583673; 3170.07996558
1036.00327302482; 215087.882987; -215064.888831; -89.1622032709; 3144.96966477
1045.004091281025; 213249.821782; -213226.996806; -89.1617045487; 3119.95041658
1054.004909537231; 211445.561176; -211422.941302; -89.161921939; 3092.75064701
1063.005727793436; 209673.417866; -209650.952694; -89.161270162; 3069.21510576
1072.006546049641; 207930.521836; -207908.275286; -89.1618718093; 3041.51919586
1081.007364305846; 206217.596082; -206195.433055; -89.1599777557; 3023.27964938
1090.008182562051; 204528.832042; -204506.925392; -89.1614090196; 2993.41267592
1099.009000818256; 202869.104489; -202847.360755; -89.1611232885; 2970.13294734
1108.009819074461; 201240.872849; -201219.31848; -89.161412292; 2945.27989327
1117.010637330666; 199634.054786; -199612.621917; -89.1604202867; 2925.21910599
1126.011455586872; 198051.739276; -198030.450213; -89.1599071901; 2903.806963
1135.012273843077; 196494.507275; -196473.387783; -89.1599506442; 2880.82607699
1144.013092099282; 194959.544632; -194938.600953; -89.160165012; 2857.59247346
1153.013910355487; 193456.017592; -193435.28352; -89.1611402266; 2832.26229972
1162.014728611692; 191970.036638; -191949.40222; -89.1599265268; 2814.57301276
1171.015546867897; 190508.186457; -190487.761052; -89.1609886491; 2789.60874474
1180.016365124102; 189067.509934; -189047.217359; -89.1605418882; 2769.98717746
1189.017183380307; 187649.435351; -187629.316614; -89.1609925649; 2747.73544107
1198.018001636513; 186251.538951; -186231.492302; -89.1593589439; 2732.57601852
1207.018819892718; 184880.4278; -184860.524603; -89.1592729871; 2712.73719188
1216.019638148923; 183521.897093; -183502.149136; -89.1594646488; 2692.18983828
1225.020456405128; 182186.956481; -182167.367461; -89.1597922764; 2671.5650367
1234.021274661333; 180873.35087; -180853.893004; -89.1595758383; 2652.98578358
1243.022092917538; 179577.739787; -179558.409514; -89.1593190187; 2634.78686466
1252.022911173743; 178294.183899; -178274.982647; -89.1591186865; 2616.577975
1261.023729429948; 177043.785884; -177024.621578; -89.1569625208; 2604.88926212
1270.024547686153; 175794.043875; -175775.108531; -89.1590464955; 2580.10818821
1279.025365942358; 174569.164279; -174550.374744; -89.1593546421; 2561.1920389
1288.026184198563; 173358.134043; -173339.460142; -89.1590220999; 2544.43045361
1297.027002454769; 172167.816288; -172149.27366; -89.1590925621; 2526.74816192
1306.027820710974; 170988.69276; -170970.283265; -89.1592323392; 2509.02606425
1315.028638967179; 169829.770388; -169811.45413; -89.1585103642; 2494.16016711
1324.029457223384; 168684.252957; -168666.08903; -89.1591751687; 2475.37976136
1333.030275479589; 167556.079791; -167538.055051; -89.1595849593; 2457.62599687
1342.031093735794; 166446.581211; -166428.662407; -89.1592719934; 2442.26168806
1351.031911991999; 165348.721602; -165330.909493; -89.158999605; 2426.9387504
1360.032730248204; 164263.158186; -164245.448155; -89.1586467589; 2412.01653923
1369.03354850441; 163193.182438; -163175.574493; -89.1583301424; 2397.20708219
1378.034366760615; 162145.97836; -162128.534625; -89.1595609737; 2378.34128955
1387.03518501682; 161095.877295; -161078.539996; -89.1594033544; 2363.38173368
1396.036003273025; 160067.70397; -160050.42426; -89.1581108115; 2351.90833313
1405.03682152923; 159050.805162; -159033.663031; -89.1587921667; 2335.07547448
1414.037639785435; 158047.141483; -158030.067264; -89.1578013194; 2323.0734584
1423.03845804164; 157057.535592; -157040.550237; -89.1573502624; 2309.76383137
1432.039276297845; 156079.965816; -156063.104497; -89.1578122669; 2294.12880663
1441.04009455405; 155112.441037; -155095.655613; -89.1570883219; 2281.86777829
1450.040912810256; 154160.922794; -154144.245515; -89.1572192635; 2267.51726657
1459.041731066461; 153217.968955; -153201.397219; -89.1573093007; 2253.40685718
1468.042549322666; 152289.34985; -152272.855155; -89.1567137559; 2241.33224303
1477.043367578871; 151369.648694; -151353.249571; -89.1566085913; 2228.07427684
1486.044185835076; 150460.208516; -150443.89747; -89.1563361922; 2215.40300908
1495.045004091281; 149567.130706; -149550.988452; -89.1582112312; 2197.35921422
1504.045822347486; 148682.663847; -148666.524012; -89.1557752041; 2190.68581864
1513.046640603691; 147799.033657; -147783.025301; -89.1567119699; 2175.25028865
1522.047458859896; 146935.493915; -146919.551137; -89.155970426; 2164.44249741
1531.048277116101; 146077.366446; -146061.52751; -89.1562553794; 2151.07538588
1540.049095372307; 145233.581871; -145217.818709; -89.1558370427; 2139.71034904
1549.049913628512; 144397.517547; -144381.834952; -89.1555604836; 2128.08961346
1558.050731884717; 143570.342443; -143554.725109; -89.154896818; 2117.56182886
1567.051550140922; 142752.972482; -142737.481636; -89.1559189197; 2102.95984709
1576.052368397127; 141943.964338; -141928.563508; -89.1559787003; 2090.89391023
1585.053186653332; 141145.00752; -141129.680398; -89.1556216601; 2080.00439033
1594.054004909537; 140355.056218; -140339.807263; -89.1554098219; 2068.88208567
1603.054823165742; 139578.721769; -139563.552892; -89.1552923031; 2057.72480829
1612.055641421947; 138802.893634; -138787.78763; -89.1546913522; 2047.74302594
1621.056459678153; 138045.611089; -138030.62051; -89.1556186419; 2034.33697045
1630.057277934358; 137284.625829; -137269.696226; -89.1550072163; 2024.58743114
1639.058096190563; 136538.480481; -136523.622846; -89.154746277; 2014.20548588
1648.058914446768; 135800.592933; -135785.818956; -89.1548418592; 2003.0936829
1657.059732702973; 135068.711362; -135053.991776; -89.154116607; 1994.0077678
1666.060550959178; 134346.872266; -134332.224163; -89.1539083177; 1983.83966893
1675.061369215383; 133631.333255; -133616.742155; -89.1532981113; 1974.69666462
1684.062187471588; 132920.197847; -132905.697779; -89.1536888049; 1963.28181863
1693.063005727794; 132224.70114; -132210.267857; -89.1534216784; 1953.62544156
1702.063823983999; 131532.355462; -131518.007515; -89.153710036; 1942.73409628
