% Module: Sweep, ID: c0p1t6p1cfm0
% Devices: DEV4765
% Time: 2021/02/22 19:44:07
% Impedance 1 Sample Abs(Z), /dev4765/imps/0/sample.AbsZ
% Impedance 1 Sample Imag(Z), /dev4765/imps/0/sample.ImagZ
% Impedance 1 Sample Phase(Z), /dev4765/imps/0/sample.PhaseZ
% Impedance 1 Sample Real(Z), /dev4765/imps/0/sample.RealZ
% Frequency (Hz); Impedance 1 Sample Abs(Z)  Impedance (Ohm); Impedance 1 Sample Imag(Z)  Impedance (Ohm); Impedance 1 Sample Phase(Z)  Phase(Z) (deg); Impedance 1 Sample Real(Z)  Impedance (Ohm)
1000; 14851.209977; -14849.482583; -89.1261114556; 226.505321797
1009.000818256205; 14719.3327158; -14717.6163943; -89.125023035; 224.773564755
1018.00163651241; 14589.880876; -14588.1736497; -89.1234814578; 223.189257952
1027.002454768615; 14462.7839135; -14461.0866414; -89.1222087214; 221.566213016
1036.00327302482; 14337.9576498; -14336.2702936; -89.1209750511; 219.962588794
1045.004091281025; 14215.1421577; -14213.4659345; -89.1201028423; 218.294815025
1054.004909537231; 14094.4735576; -14092.8077912; -89.1191050696; 216.687184806
1063.005727793436; 13975.9841356; -13974.3291649; -89.1182499017; 215.074113845
1072.006546049641; 13859.3404752; -13857.6964543; -89.1174811046; 213.465046353
1081.007364305846; 13744.5148551; -13742.8778431; -89.1156932054; 212.125315231
1090.008182562051; 13631.7975913; -13630.1734612; -89.1155455847; 210.420817392
1099.009000818256; 13520.9390985; -13519.3246808; -89.1145865082; 208.935903096
1108.009819074461; 13412.0065195; -13410.4023283; -89.1138178525; 207.432502378
1117.010637330666; 13304.6923335; -13303.096275; -89.1125097151; 206.076487638
1126.011455586872; 13199.1136262; -13197.527944; -89.1118682358; 204.588937187
1135.012273843077; 13095.080056; -13093.5050005; -89.1113401035; 203.097087858
1144.013092099282; 12992.7511803; -12991.1866227; -89.1108258692; 201.626621502
1153.013910355487; 12892.1573287; -12890.6016179; -89.1098907061; 200.275964665
1162.014728611692; 12792.8309402; -12791.2857203; -89.1094598583; 198.829143322
1171.015546867897; 12695.1627346; -12693.6267422; -89.1087140499; 197.476390116
1180.016365124102; 12598.7837245; -12597.2577662; -89.1082386334; 196.081719239
1189.017183380307; 12503.987519; -12502.4706118; -89.1075232461; 194.762459109
1198.018001636513; 12410.75564; -12409.2479061; -89.1068903754; 193.447346398
1207.018819892718; 12318.5323068; -12317.0332046; -89.1061228843; 192.174841898
1216.019638148923; 12227.9271151; -12226.4351571; -89.1049576363; 191.010014237
1225.020456405128; 12138.7592603; -12137.2754749; -89.1041399731; 189.790350735
1234.021274661333; 12050.7208405; -12049.2458397; -89.1035391812; 188.540210274
1243.022092917538; 11963.8267204; -11962.3589122; -89.102486037; 187.400581789
1252.022911173743; 11878.2614466; -11876.8004104; -89.1013390502; 186.298051707
