% Module: Sweep, ID: c0p1t6p1cfm0
% Devices: DEV4765
% Time: 2021/02/23 16:51:01
% Impedance 1 Sample Abs(Z), /dev4765/imps/0/sample.AbsZ
% Impedance 1 Sample Imag(Z), /dev4765/imps/0/sample.ImagZ
% Impedance 1 Sample Phase(Z), /dev4765/imps/0/sample.PhaseZ
% Impedance 1 Sample Real(Z), /dev4765/imps/0/sample.RealZ
% Frequency (Hz); Impedance 1 Sample Abs(Z)  Impedance (Ohm); Impedance 1 Sample Imag(Z)  Impedance (Ohm); Impedance 1 Sample Phase(Z)  Phase(Z) (deg); Impedance 1 Sample Real(Z)  Impedance (Ohm)
1000; 38836.1495964; -38831.8649591; -89.1489005957; 576.869857289
1009.000818256205; 38493.5494957; -38489.2977684; -89.1484107858; 572.109933851
1018.00163651241; 38156.4512099; -38152.2327146; -89.1480068382; 567.368793009
1027.002454768615; 37825.1066088; -37820.9231102; -89.1478400524; 562.55195364
1036.00327302482; 37499.2105168; -37495.0613026; -89.14765917; 557.823449648
1045.004091281025; 37179.3258628; -37175.2134737; -89.1478075414; 552.968700728
1054.004909537231; 36864.9784874; -36860.8946938; -89.1471625352; 548.708369144
1063.005727793436; 36555.5668896; -36551.515866; -89.1470040958; 544.204082556
1072.006546049641; 36252.4656756; -36248.4519187; -89.1473946503; 539.444714326
1081.007364305846; 35952.7613765; -35948.771247; -89.1463717106; 535.626865117
1090.008182562051; 35658.6083849; -35654.6497281; -89.1462450373; 531.323383527
1099.009000818256; 35369.1742965; -35365.249775; -89.1464632803; 526.876024668
1108.009819074461; 35085.4577754; -35081.5611527; -89.1460704858; 522.890150537
1117.010637330666; 34805.5564962; -34801.6892103; -89.1458772605; 518.836058017
1126.011455586872; 34529.5539988; -34525.7157392; -89.1456945232; 514.831885489
1135.012273843077; 34258.474902; -34254.6640333; -89.1453869951; 510.973981324
1144.013092099282; 33991.9334089; -33988.1524255; -89.1454138039; 506.98254043
1153.013910355487; 33728.3473242; -33724.5916558; -89.1449580407; 503.319474725
1162.014728611692; 33470.0122225; -33466.2838582; -89.1447901915; 499.562446687
1171.015546867897; 33215.020708; -33211.3177086; -89.1444390052; 495.960096109
1180.016365124102; 32964.1241894; -32960.4486053; -89.1443743434; 492.250954413
1189.017183380307; 32716.9599702; -32713.3110285; -89.1442665263; 488.621626713
1198.018001636513; 32473.9258361; -32470.3038114; -89.1442443065; 485.004550544
1207.018819892718; 32233.8325571; -32230.2355145; -89.1440304705; 481.538996232
1216.019638148923; 31997.5668815; -31993.9949438; -89.1438792949; 478.093855771
1225.020456405128; 31764.9243093; -31761.3730422; -89.1432399476; 474.972227813
1234.021274661333; 31535.7974116; -31532.2698194; -89.1430040326; 471.67599015
1243.022092917538; 31309.2627749; -31305.7592897; -89.1428531417; 468.370192281
1252.022911173743; 31086.4939819; -31083.0146581; -89.1427587603; 465.0888877
1261.023729429948; 30866.1868874; -30862.7269336; -89.142102936; 462.146109714
1270.024547686153; 30649.3382297; -30645.9020581; -89.1420374433; 458.934361108
1279.025365942358; 30435.9882211; -30432.577638; -89.14224748; 455.628156169
1288.026184198563; 30225.4013348; -30222.0102963; -89.1417344608; 452.746269399
1297.027002454769; 30017.4681971; -30014.0994315; -89.1415996622; 449.70224901
1306.027820710974; 29812.4100795; -29809.0611622; -89.1411938897; 446.841312848
1315.028638967179; 29610.3102748; -29606.9849398; -89.1413073042; 443.753545697
1324.029457223384; 29410.9774756; -29407.6753205; -89.1414106108; 440.713231124
1333.030275479589; 29214.3115509; -29211.0285778; -89.1410312572; 437.959664324
1342.031093735794; 29020.6867512; -29017.4270929; -89.1412362053; 434.953187001
1351.031911991999; 28829.1424873; -28825.9009598; -89.1407876614; 432.30804965
1360.032730248204; 28639.7242918; -28636.5041319; -89.1407969061; 429.463001427
1369.03354850441; 28453.1835429; -28449.9823623; -89.1405290938; 426.798735644
1378.034366760615; 28269.3405947; -28266.1589747; -89.1403773937; 424.11592646
1387.03518501682; 28087.3506535; -28084.188144; -89.1401908163; 421.477041811
1396.036003273025; 27907.9436786; -27904.7979132; -89.1397181184; 419.015089354
1405.03682152923; 27731.4129663; -27728.2880874; -89.1398541239; 416.298804696
