% Module: Sweep, ID: c0p1t6p1cfm0
% Devices: DEV4765
% Time: 2021/02/12 16:10:04
% Impedance 1 Sample Abs(Z), /dev4765/imps/0/sample.AbsZ
% Impedance 1 Sample Imag(Z), /dev4765/imps/0/sample.ImagZ
% Impedance 1 Sample Phase(Z), /dev4765/imps/0/sample.PhaseZ
% Impedance 1 Sample Real(Z), /dev4765/imps/0/sample.RealZ
% Frequency (Hz); Impedance 1 Sample Abs(Z)  Impedance (Ohm); Impedance 1 Sample Imag(Z)  Impedance (Ohm); Impedance 1 Sample Phase(Z)  Phase(Z) (deg); Impedance 1 Sample Real(Z)  Impedance (Ohm)
1000; 4911177.44642; -4909375.7574; -88.4483797937; 132983.578567
1099.099099099099; 4477090.45261; -4475482.98044; -88.4652558934; 119910.01221
1198.198198198198; 4113138.38205; -4111610.38879; -88.4385635021; 112077.637491
1297.297297297297; 3803081.61991; -3801628.81008; -88.4169126684; 105066.886635
1396.396396396396; 3537072.00091; -3535744.65958; -88.4307697191; 96861.8965694
1495.495495495496; 3307881.6831; -3306538.9608; -88.3679286297; 94212.2842018
1594.594594594595; 3104782.94844; -3103524.16611; -88.3688701397; 88376.7827089
1693.693693693694; 2925554.83314; -2924360.13215; -88.3627823683; 83585.8586735
1792.792792792793; 2766341.12124; -2765158.7611; -88.3250365352; 80858.7444454
1891.891891891892; 2623790.21441; -2622690.2128; -88.3411052762; 75956.4294275
1990.990990990991; 2495263.97026; -2494206.06098; -88.3318556825; 72638.1952109
2090.09009009009; 2379034.49083; -2377992.84764; -88.3046474531; 70384.1317352
2189.189189189189; 2273589.8827; -2272578.64511; -88.291182267; 67798.6838567
2288.288288288288; 2176873.56624; -2175879.74546; -88.2687071761; 65768.0350257
2387.387387387387; 2087794.34333; -2086830.41499; -88.2589829967; 63430.9367413
2486.486486486487; 2006487.01664; -2005541.12695; -88.2407616045; 61598.4504091
2585.585585585585; 1930915.90831; -1929990.58462; -88.2262022713; 59768.960931
2684.684684684685; 1860710.58482; -1859802.87014; -88.2103266319; 58111.1327872
2783.783783783784; 1795742.98352; -1794847.70403; -88.1907425388; 56695.6869684
2882.882882882883; 1735286.78157; -1734404.02653; -88.1724347334; 55341.1104203
2981.981981981982; 1678846.72694; -1677982.26821; -88.1613546083; 53865.6181569
3081.081081081081; 1625682.38074; -1624832.91571; -88.1478322763; 52543.3353983
3180.18018018018; 1576065.60127; -1575217.66882; -88.1205473749; 51689.8332584
3279.279279279279; 1529387.8458; -1528557.67372; -88.1121448295; 50383.1194244
3378.378378378378; 1485374.47111; -1484559.69673; -88.1022166856; 49190.4296641
3477.477477477477; 1443953.98009; -1443153.51778; -88.0921445679; 48072.398531
