% Module: Sweep, ID: c0p1t6p1cfm0
% Devices: DEV4765
% Time: 2021/02/23 18:25:16
% Impedance 1 Sample Abs(Z), /dev4765/imps/0/sample.AbsZ
% Impedance 1 Sample Imag(Z), /dev4765/imps/0/sample.ImagZ
% Impedance 1 Sample Phase(Z), /dev4765/imps/0/sample.PhaseZ
% Impedance 1 Sample Real(Z), /dev4765/imps/0/sample.RealZ
% Frequency (Hz); Impedance 1 Sample Abs(Z)  Impedance (Ohm); Impedance 1 Sample Imag(Z)  Impedance (Ohm); Impedance 1 Sample Phase(Z)  Phase(Z) (deg); Impedance 1 Sample Real(Z)  Impedance (Ohm)
1000; 211032.136778; -211007.350734; -89.1218511793; 3234.27608586
1009.000818256205; 209166.673611; -209142.057441; -89.120969383; 3208.9046637
1018.00163651241; 207333.911598; -207309.329373; -89.1177029805; 3192.60632471
1027.002454768615; 205533.472099; -205509.103009; -89.1176986533; 3164.89798432
1036.00327302482; 203764.694958; -203740.610936; -89.1190754628; 3132.76551551
1045.004091281025; 202029.166781; -202005.245153; -89.1182855884; 3108.8677206
1054.004909537231; 200317.767421; -200293.995195; -89.1172952475; 3085.99429813
1063.005727793436; 198640.371268; -198616.863138; -89.1185156945; 3055.92249036
1072.006546049641; 196987.312815; -196963.93699; -89.117318885; 3034.60585195
1081.007364305846; 195369.339172; -195346.261805; -89.1193463139; 3002.76828906
1090.008182562051; 193770.698185; -193747.734891; -89.1179098661; 2983.05510829
1099.009000818256; 192196.957368; -192174.183978; -89.1179765719; 2958.60420445
1108.009819074461; 190656.338317; -190633.765921; -89.1183354896; 2933.69401656
1117.010637330666; 189133.919848; -189111.523133; -89.1182467991; 2910.56078312
1126.011455586872; 187638.755698; -187616.49002; -89.1173337129; 2890.54186697
1135.012273843077; 186162.533695; -186140.485852; -89.1181859944; 2865.03219794
1144.013092099282; 184714.883268; -184693.013556; -89.1183213861; 2842.31648518
1153.013910355487; 183280.066066; -183258.321762; -89.1174171239; 2823.13030273
1162.014728611692; 181876.85269; -181855.282534; -89.1175756866; 2801.01271807
1171.015546867897; 180492.596236; -180471.146278; -89.1166695805; 2782.54858791
1180.016365124102; 179122.408804; -179101.175935; -89.1177958872; 2757.90447316
1189.017183380307; 177783.087672; -177762.003531; -89.1175866097; 2737.93253285
1198.018001636513; 176459.10436; -176438.198352; -89.1180318009; 2716.17158558
1207.018819892718; 175159.189179; -175138.378732; -89.1167896452; 2699.95951731
1216.019638148923; 173877.801937; -173857.140448; -89.1167193795; 2680.42097089
1225.020456405128; 172614.083987; -172593.552156; -89.1162811154; 2662.26022637
1234.021274661333; 171369.500762; -171349.135881; -89.1166906369; 2641.84019985
1243.022092917538; 170141.36915; -170121.189369; -89.1175445114; 2620.37186617
1252.022911173743; 168929.586839; -168909.516714; -89.1167958626; 2603.91612126
1261.023729429948; 167725.433816; -167705.415084; -89.1147632207; 2591.30455704
1270.024547686153; 166559.767483; -166539.96129; -89.1164022504; 2568.53127518
1279.025365942358; 165398.174521; -165378.529921; -89.1169305728; 2549.09322493
1288.026184198563; 164253.648951; -164234.154322; -89.1172458841; 2530.55032956
1297.027002454769; 163122.318618; -163102.918039; -89.1163317016; 2515.72291323
1306.027820710974; 162008.99093; -161989.745047; -89.1168418592; 2497.11034499
1315.028638967179; 160911.0902; -160891.970063; -89.1167333649; 2480.49279926
1324.029457223384; 159826.073453; -159807.079837; -89.1166795364; 2463.9169594
1333.030275479589; 158759.333301; -158740.460822; -89.1165475899; 2447.83747202
1342.031093735794; 157706.258628; -157687.544924; -89.1173376095; 2429.42646942
1351.031911991999; 156665.523595; -156646.899286; -89.1165294856; 2415.60351396
1360.032730248204; 155640.239262; -155621.734038; -89.1164623347; 2399.97723373
1369.03354850441; 154625.93437; -154607.558229; -89.1166661191; 2383.78664541
1378.034366760615; 153630.34604; -153612.184459; -89.118995127; 2362.19397746
1387.03518501682; 152636.962713; -152618.856179; -89.1174737473; 2350.97241152
1396.036003273025; 151663.862283; -151645.83697; -89.1166376377; 2338.19733747
1405.03682152923; 150702.766639; -150684.835316; -89.1161376193; 2324.69518787
1414.037639785435; 149753.112405; -149735.274895; -89.1156625208; 2311.28768688
1423.03845804164; 148816.897389; -148799.181444; -89.1159125506; 2296.1889128
1432.039276297845; 147892.532891; -147874.92077; -89.1157569273; 2282.32789484
1441.04009455405; 146978.943787; -146961.435836; -89.1156383184; 2268.5336807
1450.040912810256; 146071.343231; -146053.955221; -89.1159410715; 2253.75330261
1459.041731066461; 145180.615651; -145163.320772; -89.1156098842; 2240.84923736
1468.042549322666; 144298.01508; -144280.830672; -89.1157484721; 2226.87739254
1477.043367578871; 143428.25502; -143411.1896; -89.1161460084; 2212.45982545
1486.044185835076; 142567.861217; -142550.872909; -89.1154888529; 2200.82279223
1495.045004091281; 141721.629606; -141704.778068; -89.116429103; 2185.43410454
1504.045822347486; 140881.735188; -140864.895558; -89.1141117585; 2178.17953902
1513.046640603691; 140045.843016; -140029.137621; -89.1150215811; 2163.03222591
1522.047458859896; 139230.148129; -139213.547556; -89.1152221465; 2149.94639809
1531.048277116101; 138420.169009; -138403.654396; -89.1149360406; 2138.1299889
1540.049095372307; 137617.158953; -137600.741085; -89.1149634674; 2125.66041631
1549.049913628512; 136825.264771; -136808.932705; -89.1147280999; 2113.99067489
1558.050731884717; 136042.148208; -136025.9167; -89.114921431; 2101.4324743
1567.051550140922; 135266.469981; -135250.320688; -89.1146357895; 2090.12476252
1576.052368397127; 134502.774412; -134486.720523; -89.1147542627; 2078.0460871
1585.053186653332; 133745.948979; -133730.015621; -89.1155903433; 2064.40182028
1594.054004909537; 132997.477081; -132981.60295; -89.1147557405; 2054.78601737
