% Module: Sweep, ID: c0p1t6p1cfm0
% Devices: DEV4765
% Time: 2021/02/23 17:47:40
% Impedance 1 Sample Abs(Z), /dev4765/imps/0/sample.AbsZ
% Impedance 1 Sample Imag(Z), /dev4765/imps/0/sample.ImagZ
% Impedance 1 Sample Phase(Z), /dev4765/imps/0/sample.PhaseZ
% Impedance 1 Sample Real(Z), /dev4765/imps/0/sample.RealZ
% Frequency (Hz); Impedance 1 Sample Abs(Z)  Impedance (Ohm); Impedance 1 Sample Imag(Z)  Impedance (Ohm); Impedance 1 Sample Phase(Z)  Phase(Z) (deg); Impedance 1 Sample Real(Z)  Impedance (Ohm)
75067.73343031184; 2917.75485443; -2917.17525737; -88.8579551653; 58.1541302473
75076.73424856806; 2917.36546057; -2916.78515037; -88.857176157; 58.1860264301
75085.73506682426; 2917.01299863; -2916.43305874; -88.8574720928; 58.1639334567
75094.73588508046; 2916.62454922; -2916.04450586; -88.8572941407; 58.165244558
75103.73670333666; 2916.22249922; -2915.64301126; -88.8577632353; 58.1333563831
75112.73752159288; 2915.84525583; -2915.26570317; -88.8576250518; 58.1328659973
75121.73833984908; 2915.43911953; -2914.85922849; -88.857211908; 58.145787646
75130.73915810528; 2915.0670045; -2914.486517; -88.8565516081; 58.17195322
75139.73997636148; 2914.66848211; -2914.08811926; -88.8565957708; 58.1617546504
75148.7407946177; 2914.36082553; -2913.78000168; -88.8560813578; 58.1817760106
75157.7416128739; 2913.9779825; -2913.39733595; -88.8561816304; 58.1690342124
75166.7424311301; 2913.62205515; -2913.04220207; -88.8568929119; 58.1257659388
75175.7432493863; 2913.21135271; -2912.63035455; -88.8556843233; 58.1790116735
75184.74406764252; 2912.85074296; -2912.2696396; -88.8555099837; 58.1806704795
75193.74488589872; 2912.4693554; -2911.88834634; -88.8555276369; 58.1721559989
75202.74570415492; 2912.06054994; -2911.47956626; -88.8554724182; 58.1667971368
75211.74652241112; 2911.74989251; -2911.16791825; -88.8544360969; 58.2132461675
75220.74734066734; 2911.38861724; -2910.80725622; -88.8549685691; 58.1789724115
75229.74815892354; 2911.01694233; -2910.43550935; -88.8548249536; 58.1788402683
75238.74897717974; 2910.59455189; -2910.01314185; -88.8547641256; 58.1734883342
75247.74979543594; 2910.21153525; -2909.63002347; -88.8545888532; 58.1747331267
75256.75061369216; 2909.88246324; -2909.30044869; -88.8540288004; 58.1965928309
75265.75143194836; 2909.49876981; -2908.91632702; -88.8535315613; 58.2141638119
75274.75225020456; 2909.14561896; -2908.56328174; -88.8535657499; 58.2053627963
75283.75306846076; 2908.75675896; -2908.17360049; -88.8526809547; 58.2424928532
75292.75388671698; 2908.3467758; -2907.76454992; -88.8535181154; 58.1917971057
75301.75470497318; 2908.00626977; -2907.4237868; -88.8531978831; 58.2012347802
75310.75552322938; 2907.58706687; -2907.00410693; -88.852645543; 58.2208675975
75319.75634148558; 2907.26402161; -2906.68088419; -88.8524070076; 58.2265008735
75328.7571597418; 2906.88938977; -2906.30631007; -88.8523898894; 58.2198662179
75337.757977998; 2906.48612198; -2905.90259166; -88.8518668721; 58.2383152932
75346.7587962542; 2906.11286378; -2905.52923959; -88.8517011315; 58.2392416351
75355.7596145104; 2905.73075454; -2905.14693821; -88.8514368033; 58.2449857483
75364.76043276662; 2905.3742081; -2904.79051233; -88.8514844565; 58.2354232616
75373.76125102282; 2905.00174272; -2904.41764873; -88.8510194993; 58.2515267083
75382.76206927902; 2904.58352071; -2903.99902888; -88.8505452474; 58.267178223
75391.76288753522; 2904.25408802; -2903.66945884; -88.850345078; 58.2707138092
75400.76370579144; 2903.82658733; -2903.24200196; -88.8503039216; 58.2642220889
75409.76452404764; 2903.4372063; -2902.85298174; -88.8505815241; 58.2423449153
75418.76534230384; 2903.12757409; -2902.54295375; -88.8501309834; 58.2589578559
75427.76616056004; 2902.68787378; -2902.10320659; -88.849997567; 58.2568910945
75436.76697881626; 2902.37192446; -2901.78677323; -88.8494589954; 58.2778266573
75445.76779707246; 2901.96786107; -2901.38264649; -88.8493166858; 58.2769205795
