% Module: Sweep, ID: c0p1t6p1cfm0
% Devices: DEV4765
% Time: 2021/02/23 19:32:50
% Impedance 1 Sample Abs(Z), /dev4765/imps/0/sample.AbsZ
% Impedance 1 Sample Imag(Z), /dev4765/imps/0/sample.ImagZ
% Impedance 1 Sample Phase(Z), /dev4765/imps/0/sample.PhaseZ
% Impedance 1 Sample Real(Z), /dev4765/imps/0/sample.RealZ
% Frequency (Hz); Impedance 1 Sample Abs(Z)  Impedance (Ohm); Impedance 1 Sample Imag(Z)  Impedance (Ohm); Impedance 1 Sample Phase(Z)  Phase(Z) (deg); Impedance 1 Sample Real(Z)  Impedance (Ohm)
1000; 38867.2280574; -38862.6777853; -89.1232649925; 594.719713851
1009.000818256205; 38524.2710111; -38519.7607938; -89.1232557946; 589.478208485
1018.00163651241; 38186.1260555; -38181.6514484; -89.1228655577; 584.564138952
1027.002454768615; 37855.0729297; -37850.6330565; -89.1224644651; 579.761253385
1036.00327302482; 37529.5726283; -37525.1751558; -89.1228855755; 574.500322302
1045.004091281025; 37209.7162871; -37205.3494451; -89.1221970647; 570.051069781
1054.004909537231; 36895.0749086; -36890.7467801; -89.1223781327; 565.114195262
1063.005727793436; 36585.4536661; -36581.161716; -89.1223636789; 560.381019391
1072.006546049641; 36281.2421875; -36276.9767405; -89.1214170913; 556.320730753
1081.007364305846; 35982.0062234; -35977.7797989; -89.1218160566; 551.48185439
1090.008182562051; 35687.8495942; -35683.6556208; -89.1215961371; 547.110399172
1099.009000818256; 35399.0279546; -35394.8623229; -89.1210051466; 543.047726565
1108.009819074461; 35113.8575033; -35109.7222391; -89.1206656108; 538.88105808
1117.010637330666; 34833.9729427; -34829.8706766; -89.1206699123; 534.583146158
1126.011455586872; 34558.3977461; -34554.3284618; -89.1207266884; 530.319763477
1135.012273843077; 34286.6298868; -34282.592122; -89.1206743362; 526.180639629
1144.013092099282; 34019.4351663; -34015.4230866; -89.1200401611; 522.456628819
1153.013910355487; 33756.9310883; -33752.9491972; -89.1199551931; 518.475253462
1162.014728611692; 33497.9831662; -33494.0322426; -89.1200022344; 514.470553765
1171.015546867897; 33243.5402918; -33239.6157225; -89.1195918976; 510.800806932
1180.016365124102; 32991.8125189; -32987.9146818; -89.1192544536; 507.12718996
1189.017183380307; 32744.7716381; -32740.9002679; -89.1189451456; 503.506598518
1198.018001636513; 32501.2478273; -32497.4047182; -89.1188844596; 499.79642497
1207.018819892718; 32260.9263362; -32257.1116486; -89.1188849509; 496.100539363
1216.019638148923; 32024.3620515; -32020.5726434; -89.1185714736; 492.63790571
1225.020456405128; 31791.3900194; -31787.6246649; -89.1181600671; 489.282291873
1234.021274661333; 31561.6227081; -31557.8845204; -89.1181546515; 485.749068006
1243.022092917538; 31335.4576735; -31331.7413036; -89.1175644823; 482.591004918
1252.022911173743; 31112.5802171; -31108.8873897; -89.117218843; 479.346176898
1261.023729429948; 30893.1033125; -30889.4470438; -89.1184845201; 475.282381631
1270.024547686153; 30675.4952678; -30671.8524766; -89.116995414; 472.731694886
1279.025365942358; 30461.9809165; -30458.3634878; -89.1169961979; 469.440863566
1288.026184198563; 30251.1809428; -30247.5858225; -89.1166614746; 466.368992363
1297.027002454769; 30043.5826278; -30040.0114838; -89.1165752967; 463.213723668
1306.027820710974; 29838.1380155; -29834.5919903; -89.1166627007; 460.000651524
1315.028638967179; 29635.759883; -29632.2361989; -89.1164479196; 456.991766456
1324.029457223384; 29436.2660318; -29432.7621058; -89.1159480313; 454.172310226
1333.030275479589; 29239.4538541; -29235.9710888; -89.1156601424; 451.282591982
1342.031093735794; 29045.229217; -29041.7706433; -89.1157955137; 448.216303833
1351.031911991999; 28853.7490716; -28850.3126332; -89.1157096059; 445.304704981
1360.032730248204; 28664.68361; -28661.2663045; -89.1152714603; 442.60600156
1369.03354850441; 28478.3323627; -28474.9339565; -89.1148394685; 439.943277556
1378.034366760615; 28293.7114045; -28290.3361456; -89.114985635; 437.019017508
1387.03518501682; 28112.1831263; -28108.8286677; -89.1148729638; 434.270444127
1396.036003273025; 27932.5911845; -27929.256741; -89.1146851935; 431.587681027
1405.03682152923; 27755.5280431; -27752.2133512; -89.1144999748; 428.941581239
1414.037639785435; 27580.1847571; -27576.8899126; -89.1143531692; 426.302438703
1423.03845804164; 27407.5513262; -27404.2753304; -89.1141134751; 423.74871343
1432.039276297845; 27237.0461089; -27233.7884169; -89.1138306857; 421.246945484
1441.04009455405; 27068.2387754; -27064.9999843; -89.1136544; 418.719454076
1450.040912810256; 26901.8146137; -26898.5950865; -89.1135651688; 416.186919348
1459.041731066461; 26737.887336; -26734.6865059; -89.1134372425; 413.710563337
1468.042549322666; 26575.6608975; -26572.4773652; -89.1131415657; 411.337589067
1477.043367578871; 26415.2966676; -26412.1283964; -89.1125883053; 409.110518469
1486.044185835076; 26257.1252656; -26253.9758612; -89.1125734128; 406.667640595
1495.045004091281; 26100.9670899; -26097.8351929; -89.1124003465; 404.327911187
1504.045822347486; 25945.6997529; -25942.5796533; -89.1114265314; 402.363602538
1513.046640603691; 25793.0597556; -25789.9599466; -89.1117040135; 399.871576329
1522.047458859896; 25642.3437271; -25639.2619892; -89.1116978611; 397.537767257
1531.048277116101; 25493.1333183; -25490.0680437; -89.1114848183; 395.319311084
1540.049095372307; 25345.0872192; -25342.0386462; -89.1113247414; 393.094379048
1549.049913628512; 25199.5111291; -25196.4808446; -89.1114386587; 390.786442116
1558.050731884717; 25055.4723533; -25052.4592583; -89.1114191654; 388.561258247
1567.051550140922; 24912.6668024; -24909.6692139; -89.1111720747; 386.454047705
1576.052368397127; 24771.4487939; -24768.4667646; -89.1109587056; 384.355659556
1585.053186653332; 24632.1075376; -24629.1427327; -89.1110259812; 382.164713263
1594.054004909537; 24494.450728; -24491.4988394; -89.1104756672; 380.264215804
1603.054823165742; 24357.8716866; -24354.9366832; -89.1105400106; 378.116543558
1612.055641421947; 24223.4195768; -24220.5000338; -89.1104271234; 376.077112109
1621.056459678153; 24090.3705804; -24087.4617218; -89.1096076079; 374.35600919
1630.057277934358; 23958.4803922; -23955.5879626; -89.1096852224; 372.27403032
1639.058096190563; 23828.6474307; -23825.7690957; -89.1094408851; 370.358253492
1648.058914446768; 23699.3643795; -23696.4993095; -89.1090750453; 368.50016628
1657.059732702973; 23571.6863502; -23568.8347362; -89.1087656305; 366.642187127
1666.060550959178; 23445.6091578; -23442.768321; -89.1080628214; 364.968695586
1675.061369215383; 23320.788202; -23317.9605151; -89.1077511875; 363.152482881
1684.062187471588; 23197.2860889; -23194.4701915; -89.1072460876; 361.433775774
1693.063005727794; 23075.1976658; -23072.3953624; -89.1070506927; 359.610215973
1702.063823983999; 22953.9967683; -22951.2014391; -89.1058111462; 358.217918546
1711.064642240204; 22834.6017324; -22831.8140121; -89.104697374; 356.798477813
1720.065460496409; 22715.7272268; -22712.9475485; -89.1036536431; 355.354773875
1729.066278752614; 22598.5155691; -22595.7419803; -89.1023168016; 354.048377803
1738.067097008819; 22482.9916727; -22480.221264; -89.100529607; 352.939691021
1747.067915265024; 22368.757425; -22365.9889391; -89.0985487273; 351.919689362
1756.068733521229; 22255.7287414; -22252.9653023; -89.0970866779; 350.709291864
1765.069551777434; 22144.579736; -22141.826489; -89.0964943554; 349.186689985
1774.070370033639; 22034.2557365; -22031.5214683; -89.0973624929; 347.113227846
1783.071188289844; 21924.9029994; -21922.1887595; -89.0984344793; 344.980399539
1792.07200654605; 21816.117595; -21813.4258847; -89.0999483537; 342.6923441
1801.072824802255; 21708.3602517; -21705.6923391; -89.1017147538; 340.330493603
1810.07364305846; 21601.4078651; -21598.7567086; -89.1023260037; 338.423336124
1819.074461314665; 21495.5790341; -21492.946477; -89.1032811733; 336.407038727
1828.07527957087; 21390.7733515; -21388.1566091; -89.1037911528; 334.576451882
1837.076097827075; 21287.0193411; -21284.4173565; -89.1041467127; 332.821534406
1846.07691608328; 21183.9996712; -21181.4108102; -89.1042385549; 331.176873855
1855.077734339485; 21082.2299395; -21079.6569449; -89.1048349191; 329.366464247
1864.078552595691; 20981.3256105; -20978.7651341; -89.1048703897; 327.777054536
1873.079370851896; 20881.3378696; -20878.7912764; -89.1051657262; 326.107391949
1882.080189108101; 20782.3954037; -20779.8614538; -89.1052675576; 324.525257892
1891.081007364306; 20684.657997; -20682.1366294; -89.1053856202; 322.956433223
1900.081825620511; 20587.7069452; -20585.1977943; -89.1054566766; 321.417176051
1909.082643876716; 20491.6935781; -20489.1947629; -89.1052121539; 320.005648219
1918.083462132921; 20396.5228405; -20394.0360672; -89.1052906973; 318.491470362
1927.084280389126; 20302.1265668; -20299.6507497; -89.1051906839; 317.052908249
1936.085098645332; 20208.4006411; -20205.9365179; -89.1052387289; 315.572271956
1945.085916901537; 20115.8562645; -20113.4029516; -89.1051522445; 314.157468976
1954.086735157742; 20023.8293336; -20021.3858078; -89.1048889633; 312.812247517
1963.087553413947; 19932.9928075; -19930.5612348; -89.1050487753; 311.337607832
1972.088371670152; 19842.783111; -19840.3612411; -89.1048081839; 310.011916155
1981.089189926357; 19753.2655743; -19750.8550127; -89.1048792046; 308.588864073
1990.090008182562; 19664.6428908; -19662.2420918; -89.1046831015; 307.271682938
1999.090826438767; 19576.9625521; -19574.5721897; -89.10463277; 305.918821113
2008.091644694972; 19489.95418; -19487.5732196; -89.1044029008; 304.637370881
2017.092462951177; 19404.0358103; -19401.6656962; -89.1044690849; 303.272013964
2026.093281207382; 19318.6792285; -19316.3190991; -89.1043854427; 301.966146381
2035.094099463588; 19234.1524636; -19231.8000396; -89.1038860644; 300.812546658
2044.094917719793; 19150.6452269; -19148.3039753; -89.1040695561; 299.445212316
2053.095735975998; 19067.2835643; -19064.9521239; -89.1039965354; 298.166041797
2062.096554232203; 18984.9192839; -18982.5959656; -89.1036204204; 297.002674796
2071.097372488408; 18903.24451; -18900.9317065; -89.1037211384; 295.691718654
2080.098190744613; 18822.0197982; -18819.7164696; -89.1036309373; 294.450798479
2089.099009000818; 18741.7990861; -18739.5049202; -89.1035031462; 293.237625228
2098.099827257023; 18662.3602766; -18660.0754757; -89.1034327669; 292.017631822
2107.100645513228; 18583.5945673; -18581.3194445; -89.1034395674; 290.7829478
2116.101463769433; 18505.0035459; -18502.7372723; -89.1032867129; 289.602572554
2125.102282025638; 18427.7027761; -18425.4450626; -89.1031066529; 288.450723629
2134.103100281844; 18350.4570218; -18348.2086691; -89.1030860032; 287.248200148
2143.103918538049; 18274.3638858; -18272.1249433; -89.1031034567; 286.051513449
2152.104736794254; 18198.7303944; -18196.4999142; -89.1029417669; 284.91896082
2161.105555050459; 18123.5399285; -18121.3176371; -89.1027344545; 283.807348442
2170.106373306664; 18049.3739555; -18047.1596611; -89.1025120196; 282.716001774
2179.107191562869; 17975.2101552; -17973.0045807; -89.1024350073; 281.578496791
2188.108009819074; 17901.8711978; -17899.6738149; -89.1022701762; 280.481149863
2197.108828075279; 17829.3273187; -17827.1380502; -89.1021080888; 279.394986014
2206.109646331484; 17757.2223669; -17755.0421506; -89.1021489595; 278.252398344
2215.110464587689; 17685.4521224; -17683.2797109; -89.1019408025; 277.192015675
2224.111282843895; 17614.6464126; -17612.4825687; -89.1019137707; 276.090555585
2233.1121011001; 17544.2426894; -17542.087202; -89.101852896; 275.005690752
2242.112919356305; 17474.6195316; -17472.4723644; -89.1018040685; 273.929240078
2251.11373761251; 17405.7721413; -17403.6323967; -89.1015863112; 272.916142827
2260.114555868715; 17336.8761633; -17334.7434134; -89.1012755051; 271.929913599
2269.11537412492; 17268.6758321; -17266.5508695; -89.1011480835; 270.898585922
2278.116192381126; 17201.1830426; -17199.0666245; -89.1011989045; 269.824552584
2287.117010637331; 17134.3786883; -17132.2698452; -89.1010615338; 268.817709143
2296.117828893536; 17067.8646799; -17065.7637404; -89.1010009639; 267.792225619
2305.118647149741; 17001.7940575; -16999.7005026; -89.1008402857; 266.803260462
2314.119465405946; 16936.2366474; -16934.150363; -89.1006673844; 265.825593584
2323.120283662151; 16871.4480353; -16869.369947; -89.1007139773; 264.794973966
2332.121101918356; 16806.9800288; -16804.9091951; -89.1005649511; 263.826867423
2341.121920174561; 16742.9519122; -16740.8875329; -89.1002522552; 262.913153726
2350.122738430767; 16679.4006147; -16677.3443364; -89.1003102357; 261.898336474
2359.123556686972; 16616.3064774; -16614.2577746; -89.100265697; 260.920553477
2368.124374943177; 16553.8300703; -16551.7886218; -89.100166793; 259.968077938
2377.125193199382; 16491.7447042; -16489.7106797; -89.1001153947; 259.007856407
2386.126011455587; 16430.3606302; -16428.3325129; -89.099746048; 258.149702797
2395.126829711792; 16368.9855067; -16366.9647391; -89.0996956404; 257.199791842
2404.127647967997; 16308.4511888; -16306.4370307; -89.0995026124; 256.303574626
2413.128466224202; 16248.0235106; -16246.0174019; -89.0996341471; 255.316597006
2422.129284480407; 16188.1623774; -16186.1629284; -89.0994694778; 254.422476686
2431.130102736613; 16128.899272; -16126.9062136; -89.0992594404; 253.550182653
2440.130920992818; 16069.9385833; -16067.9527974; -89.0992564723; 252.624138681
2449.131739249023; 16011.5697287; -16009.5900601; -89.0990071356; 251.77623282
2458.132557505228; 15953.5708439; -15951.5981712; -89.0989671496; 250.875352916
2467.133375761433; 15895.7938329; -15893.8281306; -89.0989273249; 249.977837743
2476.134194017638; 15838.6254299; -15836.6661367; -89.0987754142; 249.120793198
2485.135012273843; 15781.8148858; -15779.8617086; -89.0985649649; 248.285197996
2494.135830530048; 15725.6918591; -15723.7449741; -89.0984136196; 247.443783988
2503.136648786253; 15669.8816435; -15667.9413462; -89.0983389018; 246.586042801
2512.137467042458; 15614.1938881; -15612.2596278; -89.0981387464; 245.764262947
2521.138285298664; 15558.9829871; -15557.0551852; -89.0980495511; 244.919472217
2530.139103554869; 15504.1508112; -15502.2297994; -89.0980488173; 244.056538231
2539.139921811074; 15449.6186705; -15447.7035991; -89.0978564122; 243.25000305
2548.140740067279; 15395.621082; -15393.7126645; -89.0978470918; 242.402329756
2557.141558323484; 15342.1360453; -15340.2341853; -89.0978299074; 241.564814744
2566.142376579689; 15288.8322577; -15286.9363567; -89.0976755012; 240.766733277
2575.143194835894; 15235.7327198; -15233.8434222; -89.097679984; 239.929336316
2584.144013092099; 15183.4168142; -15181.5331346; -89.0974716367; 239.160680787
2593.144831348304; 15131.2271829; -15129.3491954; -89.097283586; 238.388275048
2602.145649604509; 15079.3842476; -15077.5130237; -89.0973629834; 237.550610243
2611.146467860714; 15027.9438451; -15026.0788168; -89.097317483; 236.752185166
2620.14728611692; 14976.5922697; -14974.7325833; -89.0970672141; 236.008595979
2629.148104373125; 14925.974852; -14924.1205795; -89.0968549966; 235.266218524
2638.14892262933; 14875.4791818; -14873.6315023; -89.0969331254; 234.450014162
2647.149740885535; 14825.2338949; -14823.391845; -89.096783246; 233.696882372
2656.15055914174; 14775.5405295; -14773.703733; -89.0965566531; 232.971970253
2665.151377397945; 14726.021683; -14724.1919036; -89.0967691889; 232.13656754
2674.15219565415; 14677.0427261; -14675.2175871; -89.0964113017; 231.456144143
2683.153013910355; 14628.232777; -14626.4138213; -89.0964395498; 230.679202573
2692.15383216656; 14579.9874328; -14578.1740588; -89.0963355369; 229.944864938
2701.154650422765; 14531.89182; -14530.0836772; -89.0961478439; 229.233934506
2710.15546867897; 14484.0248351; -14482.2228549; -89.0961997554; 228.465733733
2719.156286935176; 14436.3884387; -14434.5922049; -89.0961543856; 227.725764747
2728.157105191381; 14389.3845351; -14387.5934652; -89.0959816322; 227.027685088
2737.157923447586; 14342.5015521; -14340.7155595; -89.0957896783; 226.33603635
2746.158741703791; 14296.0400324; -14294.2598203; -89.0957883368; 225.603171516
2755.159559959996; 14249.6215803; -14247.8463124; -89.0955753772; 224.923607287
2764.160378216201; 14203.7950373; -14202.0255688; -89.0955984061; 224.194548851
2773.161196472407; 14158.0350838; -14156.2709885; -89.0955144488; 223.493010863
2782.162014728612; 14112.7243862; -14110.9656881; -89.0954505556; 222.793491008
2791.162832984817; 14067.5587318; -14065.8044932; -89.0951489833; 222.15450782
2800.163651241022; 14022.8297479; -14021.0805572; -89.0950119145; 221.481691671
2809.164469497227; 13978.2344819; -13976.4909043; -89.0950249916; 220.774147646
2818.165287753432; 13934.0992606; -13932.3599421; -89.0947006224; 220.155945635
2827.166106009637; 13890.1911073; -13888.4568023; -89.0945786508; 219.491771325
2836.166924265842; 13846.5040915; -13844.7746104; -89.0944134779; 218.841344418
2845.167742522047; 13803.3326801; -13801.6089605; -89.0945104214; 218.135676542
2854.168560778252; 13759.9487216; -13758.2302604; -89.0944684659; 217.460149104
2863.169379034458; 13717.2244144; -13715.5109176; -89.0943703558; 216.808426556
2872.170197290663; 13674.5901964; -13672.8809147; -89.0940760132; 216.204809725
2881.171015546868; 13632.4532184; -13630.7493132; -89.0941050946; 215.531676222
2890.171833803073; 13590.2566554; -13588.5576244; -89.0939984554; 214.889831544
2899.172652059278; 13548.419031; -13546.724742; -89.0938678063; 214.259183005
2908.173470315483; 13506.9280161; -13505.2385498; -89.0937696699; 213.626162133
2917.174288571689; 13465.6344411; -13463.9499963; -89.0937310498; 212.982136484
2926.175106827894; 13424.577062; -13422.8971367; -89.093564736; 212.371706241
2935.175925084099; 13383.9850217; -13382.3104629; -89.0936423493; 211.711428115
2944.176743340304; 13343.2809954; -13341.6107146; -89.0934212103; 211.119054416
2953.177561596509; 13303.172248; -13301.5058759; -89.0931185726; 210.554707774
2962.178379852714; 13263.1364266; -13261.4760178; -89.0933774581; 209.861123533
2971.179198108919; 13223.2371777; -13221.5815185; -89.093310248; 209.245311659
2980.180016365124; 13183.4358703; -13181.7843982; -89.0930915948; 208.665797973
2989.180834621329; 13144.2758825; -13142.6286993; -89.0929217626; 208.084934759
2998.181652877534; 13105.3109868; -13103.6688496; -89.0929668355; 207.457779167
3007.182471133739; 13066.3790077; -13064.741058; -89.0927754602; 206.885122356
3016.183289389945; 13027.8497949; -13026.2161826; -89.0926387057; 206.30616527
3025.18410764615; 12989.5771271; -12987.948207; -89.0926089355; 205.706835845
3034.184925902355; 12951.248488; -12949.624103; -89.0925330732; 205.116998208
3043.18574415856; 12913.4036747; -12911.7839322; -89.0925039006; 204.524200445
3052.186562414765; 12875.6428; -12874.0273507; -89.0923794186; 203.954108889
3061.18738067097; 12838.203938; -12836.592213; -89.0921053216; 203.422474889
3070.188198927175; 12800.9140255; -12799.3071206; -89.0921445207; 202.82285628
3079.18901718338; 12763.9194887; -12762.3166217; -89.0919728573; 202.274937242
3088.189835439585; 12727.0021445; -12725.4030678; -89.0917326092; 201.74325226
3097.19065369579; 12690.525117; -12688.9303869; -89.0916652536; 201.179950395
3106.191471951995; 12654.1787435; -12652.588455; -89.0916292686; 200.611706141
3115.192290208201; 12617.7738397; -12616.1883456; -89.0916921471; 200.020719074
3124.193108464406; 12581.8763156; -12580.2944496; -89.0914385821; 199.507335828
3133.193926720611; 12546.130349; -12544.5525326; -89.091310562; 198.96855084
3142.194744976816; 12510.356598; -12508.7824309; -89.0910652026; 198.454783207
3151.195563233021; 12475.0550935; -12473.4854038; -89.0910754644; 197.892552845
3160.196381489226; 12439.8043612; -12438.2388155; -89.0909908549; 197.351736249
3169.197199745431; 12404.7691573; -12403.2073245; -89.0907881369; 196.839802524
3178.198018001637; 12369.9921502; -12368.4344356; -89.0907121235; 196.304367377
3187.198836257842; 12335.3337063; -12333.7796113; -89.0904941773; 195.801274787
3196.199654514047; 12301.0266982; -12299.4771683; -89.0905654307; 195.241416987
3205.200472770252; 12266.8640823; -12265.3181341; -89.0903530832; 194.744646623
3214.201291026457; 12232.6284582; -12231.0864926; -89.090255144; 194.222040578
3223.202109282662; 12198.815224; -12197.2772155; -89.0901648768; 193.704391722
3232.202927538867; 12165.2177969; -12163.6835045; -89.0900106856; 193.203633873
3241.203745795072; 12131.7151744; -12130.1852056; -89.0900399066; 192.66537066
3250.204564051277; 12098.3971581; -12096.8711094; -89.0899558981; 192.153979337
3259.205382307483; 12065.3951627; -12063.8727582; -89.0898008488; 191.662468366
3268.206200563688; 12032.6073574; -12031.0888249; -89.0897213513; 191.158317249
3277.207018819893; 11999.7848976; -11998.2704621; -89.0897078189; 190.63971054
3286.207837076098; 11967.2273515; -11965.7168805; -89.0896642763; 190.131564858
3295.208655332303; 11934.7040738; -11933.1974751; -89.0895939769; 189.629486576
3304.209473588508; 11902.5370767; -11901.034043; -89.0894437622; 189.149589585
3313.210291844713; 11870.5985488; -11869.0993381; -89.0893799399; 188.655258432
3322.211110100918; 11838.6998208; -11837.2048868; -89.0894555298; 188.132686423
