% Module: Sweep, ID: c0p1t6p1cfm0
% Devices: DEV4765
% Time: 2021/02/12 16:28:58
% Impedance 1 Sample Abs(Z), /dev4765/imps/0/sample.AbsZ
% Impedance 1 Sample Imag(Z), /dev4765/imps/0/sample.ImagZ
% Impedance 1 Sample Phase(Z), /dev4765/imps/0/sample.PhaseZ
% Impedance 1 Sample Real(Z), /dev4765/imps/0/sample.RealZ
% Frequency (Hz); Impedance 1 Sample Abs(Z)  Impedance (Ohm); Impedance 1 Sample Imag(Z)  Impedance (Ohm); Impedance 1 Sample Phase(Z)  Phase(Z) (deg); Impedance 1 Sample Real(Z)  Impedance (Ohm)
1000; 4792406.94217; -4790478.35885; -88.3750219352; 135900.597419
1099.099099099099; 4368793.61188; -4367091.83158; -88.4015786461; 121863.505132
1198.198198198198; 4012256.50977; -4010681.59187; -88.3953230815; 112356.551307
1297.297297297297; 3710554.72263; -3709050.60685; -88.3691749045; 105599.476086
1396.396396396396; 3451364.26405; -3449922.75989; -88.3445200433; 99708.2660191
1495.495495495496; 3226244.10667; -3224923.24487; -88.3608142559; 92287.6715149
1594.594594594595; 3028765.63316; -3027453.37189; -88.313645739; 89131.1317317
1693.693693693694; 2854513.30168; -2853267.0567; -88.3070700351; 84330.4080773
1792.792792792793; 2699765.51677; -2698542.41473; -88.2754709905; 81247.4138336
1891.891891891892; 2560703.68166; -2559539.24413; -88.2722662865; 77205.3542373
1990.990990990991; 2435078.34716; -2433951.13471; -88.2569670306; 74067.5931201
2090.09009009009; 2321626.45029; -2320535.10038; -88.2433976733; 71166.3058309
2189.189189189189; 2219044.20984; -2217965.94714; -88.2138908815; 69164.0459155
2288.288288288288; 2124589.47567; -2123543.4834; -88.2021025332; 66656.9875449
2387.387387387387; 2037944.08508; -2036909.22581; -88.1740883819; 64934.5065846
2486.486486486487; 1958475.16241; -1957473.27183; -88.1673544716; 62632.5263285
2585.585585585585; 1884601.37342; -1883626.54458; -88.1571358433; 60605.9432523
2684.684684684685; 1816434.07274; -1815463.10412; -88.1265669689; 59382.3887535
2783.783783783784; 1753024.8044; -1752080.1392; -88.1189853919; 57541.324684
2882.882882882883; 1693910.70455; -1692991.69523; -88.1126234564; 55788.8814343
2981.981981981982; 1638598.14888; -1637700.81053; -88.1038785027; 54217.141891
3081.081081081081; 1587292.73777; -1586394.62999; -88.0725997169; 53385.5640921
3180.18018018018; 1538626.61399; -1537748.47521; -88.0642299549; 51973.4675893
3279.279279279279; 1493318.01152; -1492458.56929; -88.0560582638; 50655.8639018
3378.378378378378; 1450375.77756; -1449520.66725; -88.0324615005; 49796.1482384
3477.477477477477; 1409828.81271; -1408997.80003; -88.0327021204; 48398.1260657
3576.576576576576; 1371641.42698; -1370826.01112; -88.0243093323; 47287.9878489
3675.675675675675; 1335443.91361; -1334640.81704; -88.012886477; 46306.1543828
3774.774774774774; 1301019.63329; -1300224.30213; -87.9965169975; 45483.9746015
3873.873873873874; 1268463.48889; -1267684.71671; -87.9922189939; 44440.9128188
3972.972972972973; 1237474.8377; -1236705.28839; -87.9793813312; 43632.2862339
4072.072072072072; 1208115.25711; -1207353.10227; -87.9647781047; 42904.7891064
4171.17117117117; 1180009.14474; -1179261.78842; -87.9607426418; 41989.7370992
4270.27027027027; 1153270.42784; -1152531.24229; -87.9485353237; 41283.8016229
4369.369369369369; 1127656.24173; -1126927.5583; -87.9401568976; 40531.6885422
4468.468468468468; 1103196.3438; -1102478.6428; -87.9331950209; 39786.4718396
4567.567567567567; 1079894.83058; -1079185.47456; -87.9231955169; 39134.4588214
4666.666666666666; 1057289.09365; -1056588.20823; -87.9136624309; 38491.0440259
4765.765765765766; 1035917.67107; -1035224.77316; -87.904291557; 37882.3264951
4864.864864864865; 1015263.22266; -1014578.98673; -87.8963527806; 37267.5974565
4963.963963963964; 995500.348011; -994822.617133; -87.8857134838; 36726.8789365
5063.063063063062; 976439.151571; -975770.613338; -87.8796937171; 36126.1784061
5162.162162162162; 958151.242757; -957488.624491; -87.8690470782; 35627.4817129
5261.261261261261; 940464.344651; -939810.153039; -87.8628265262; 35071.8534932
5360.36036036036; 923499.465442; -922853.123942; -87.8562607164; 34544.9592856
5459.459459459459; 907142.126325; -906501.209323; -87.8461137029; 34093.6246795
5558.558558558559; 891375.205286; -890738.232934; -87.8338449907; 33691.7810872
5657.657657657657; 876123.569786; -875492.386566; -87.8250166147; 33250.2035037
5756.756756756757; 861359.310235; -860733.771334; -87.8162810107; 32821.1132105
5855.855855855855; 847179.463132; -846510.955222; -87.7256110779; 33620.318237
5954.954954954955; 833366.659383; -832711.774827; -87.7301754872; 33005.919064
6054.054054054053; 820120.579105; -819512.4978; -87.7935097866; 31575.4624065
6153.153153153153; 807240.763455; -806640.393182; -87.790117978; 31127.3273062
6252.252252252252; 794732.110446; -794137.907718; -87.7842540839; 30726.2661211
6351.351351351351; 782632.975124; -782043.99503; -87.7770224801; 30357.1930797
