"HIOKI E.E. CORPORATION","IM3570","Ver. 3.11"

"DATE","22-09-05"
"TIME","17:43:44"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.1000","s"
"DCBIAS","OFF"

"V","0.500","V"
"RANGE","AUTO"
"SPEED","MED"
"AVG","4"
"POINT DELAY","0.0100","s"
"No.","FREQUENCY(Hz)","Z[Ħ]","X[Ħ]"
"1","10.000E+03","1.514664E+03","-1.510263E+03"
"2","10.281E+03","1.479677E+03","-1.476161E+03"
"3","10.561E+03","1.442305E+03","-1.438860E+03"
"4","10.842E+03","1.407608E+03","-1.404582E+03"
"5","11.122E+03","1.371706E+03","-1.369015E+03"
"6","11.403E+03","1.335761E+03","-1.333278E+03"
"7","11.683E+03","1.301596E+03","-1.299206E+03"
"8","11.964E+03","1.268590E+03","-1.266222E+03"
"9","12.244E+03","1.237667E+03","-1.235193E+03"
"10","12.525E+03","1.209460E+03","-1.206844E+03"
"11","12.806E+03","1.182702E+03","-1.179875E+03"
"12","13.086E+03","1.159768E+03","-1.156611E+03"
"13","13.367E+03","1.141641E+03","-1.138266E+03"
"14","13.647E+03","1.124829E+03","-1.121700E+03"
"15","13.928E+03","1.100881E+03","-1.098083E+03"
"16","14.208E+03","1.078483E+03","-1.075275E+03"
"17","14.489E+03","1.067569E+03","-1.064385E+03"
"18","14.770E+03","1.050837E+03","-1.048232E+03"
"19","15.050E+03","1.029558E+03","-1.027288E+03"
"20","15.331E+03","1.008802E+03","-1.006690E+03"
"21","15.611E+03","988.5957E+00","-986.6006E+00"
"22","15.892E+03","966.4859E+00","-964.5324E+00"
"23","16.172E+03","949.6956E+00","-947.1207E+00"
"24","16.453E+03","937.9785E+00","-935.5195E+00"
"25","16.733E+03","922.1444E+00","-919.7780E+00"
"26","17.014E+03","905.9210E+00","-903.1060E+00"
"27","17.295E+03","900.3685E+00","-897.4334E+00"
"28","17.575E+03","891.3794E+00","-888.8499E+00"
"29","17.856E+03","878.0478E+00","-875.9265E+00"
"30","18.136E+03","863.0894E+00","-861.2294E+00"
"31","18.417E+03","847.7817E+00","-846.0755E+00"
"32","18.697E+03","832.5527E+00","-830.9265E+00"
"33","18.978E+03","817.2711E+00","-815.6556E+00"
"34","19.259E+03","801.4102E+00","-799.6558E+00"
"35","19.539E+03","788.2104E+00","-786.0660E+00"
"36","19.820E+03","782.6327E+00","-779.8810E+00"
"37","20.100E+03","781.6529E+00","-779.0062E+00"
"38","20.381E+03","773.3878E+00","-771.2156E+00"
"39","20.661E+03","762.7796E+00","-760.7955E+00"
"40","20.942E+03","753.4427E+00","-751.6323E+00"
"41","21.222E+03","742.4387E+00","-740.8480E+00"
"42","21.503E+03","729.9570E+00","-728.4469E+00"
"43","21.784E+03","718.0307E+00","-716.4354E+00"
"44","22.064E+03","708.7226E+00","-706.8904E+00"
"45","22.345E+03","703.4295E+00","-701.4417E+00"
"46","22.625E+03","697.5640E+00","-695.7101E+00"
"47","22.906E+03","689.5367E+00","-687.8047E+00"
"48","23.186E+03","681.2677E+00","-679.6202E+00"
"49","23.467E+03","673.5505E+00","-671.8403E+00"
"50","23.747E+03","667.2598E+00","-665.7372E+00"
"51","24.028E+03","657.7918E+00","-656.3886E+00"
"52","24.309E+03","648.5935E+00","-647.1701E+00"
"53","24.589E+03","640.5904E+00","-639.0882E+00"
"54","24.870E+03","633.5718E+00","-631.9894E+00"
"55","25.150E+03","626.8454E+00","-625.1889E+00"
"56","25.431E+03","620.3542E+00","-618.6099E+00"
"57","25.711E+03","612.8811E+00","-610.9211E+00"
"58","25.992E+03","614.4564E+00","-611.6383E+00"
"59","26.273E+03","619.5599E+00","-617.6072E+00"
"60","26.553E+03","611.8979E+00","-610.5556E+00"
"61","26.834E+03","602.9224E+00","-601.8384E+00"
"62","27.114E+03","594.3217E+00","-593.3565E+00"
"63","27.395E+03","586.5062E+00","-585.5903E+00"
"64","27.675E+03","579.3698E+00","-578.4817E+00"
"65","27.956E+03","572.5718E+00","-571.6924E+00"
