"HIOKI E.E. CORPORATION","IM3570","Ver. 3.11"

"DATE","22-09-09"
"TIME","12:53:45"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.1000","s"
"DCBIAS","OFF"

"V","0.500","V"
"RANGE","AUTO"
"SPEED","MED"
"AVG","4"
"POINT DELAY","0.0100","s"
"No.","FREQUENCY(Hz)","Z[Ħ]","X[Ħ]"
"1","1.0000E+03","12.58576E+03","-12.57746E+03"
"2","1.2986E+03","9.750025E+03","-9.743034E+03"
"3","1.5972E+03","7.963695E+03","-7.957544E+03"
"4","1.8958E+03","6.732431E+03","-6.726845E+03"
"5","2.1944E+03","5.848246E+03","-5.843131E+03"
"6","2.4930E+03","5.159605E+03","-5.154913E+03"
"7","2.7916E+03","4.619702E+03","-4.615329E+03"
"8","3.0902E+03","4.182184E+03","-4.178069E+03"
"9","3.3888E+03","3.819459E+03","-3.815550E+03"
"10","3.6874E+03","3.524748E+03","-3.518183E+03"
"11","3.9860E+03","3.271983E+03","-3.268480E+03"
"12","4.2846E+03","3.044977E+03","-3.041659E+03"
"13","4.5832E+03","2.847344E+03","-2.844201E+03"
"14","4.8818E+03","2.672210E+03","-2.669154E+03"
"15","5.1804E+03","2.518926E+03","-2.515806E+03"
"16","5.4790E+03","2.401109E+03","-2.396990E+03"
"17","5.7776E+03","2.263671E+03","-2.260375E+03"
"18","6.0762E+03","2.188274E+03","-2.184692E+03"
"19","6.3747E+03","2.075339E+03","-2.072629E+03"
"20","6.6733E+03","1.978508E+03","-1.975015E+03"
"21","6.9719E+03","1.897832E+03","-1.895407E+03"
"22","7.2705E+03","1.815950E+03","-1.813642E+03"
"23","7.5691E+03","1.738239E+03","-1.735941E+03"
"24","7.8677E+03","1.659203E+03","-1.655744E+03"
"25","8.1663E+03","1.619965E+03","-1.617305E+03"
"26","8.4649E+03","1.558937E+03","-1.556629E+03"
"27","8.7635E+03","1.494974E+03","-1.491295E+03"
"28","9.0621E+03","1.444619E+03","-1.442094E+03"
"29","9.3607E+03","1.381546E+03","-1.375758E+03"
"30","9.6593E+03","1.445201E+03","-1.440233E+03"
"31","9.9579E+03","1.365228E+03","-1.362880E+03"
"32","10.257E+03","1.307865E+03","-1.305780E+03"
"33","10.555E+03","1.251706E+03","-1.248063E+03"
"34","10.854E+03","1.249150E+03","-1.246550E+03"
"35","11.152E+03","1.205439E+03","-1.203099E+03"
"36","11.451E+03","1.169646E+03","-1.167153E+03"
"37","11.749E+03","1.133356E+03","-1.130715E+03"
"38","12.048E+03","1.114816E+03","-1.110464E+03"
"39","12.347E+03","1.098310E+03","-1.095705E+03"
"40","12.645E+03","1.061026E+03","-1.058489E+03"
"41","12.944E+03","1.021539E+03","-1.018251E+03"
"42","13.242E+03","1.031395E+03","-1.025884E+03"
"43","13.541E+03","1.022171E+03","-1.018882E+03"
"44","13.840E+03","979.5407E+00","-977.0840E+00"
"45","14.138E+03","975.4281E+00","-970.1262E+00"
"46","14.437E+03","959.7159E+00","-957.5886E+00"
"47","14.735E+03","926.0435E+00","-924.2068E+00"
"48","15.034E+03","895.0470E+00","-892.6854E+00"
"49","15.333E+03","901.2361E+00","-897.1535E+00"
"50","15.631E+03","880.1812E+00","-877.3599E+00"
