"HIOKI E.E. CORPORATION","IM3570","Ver. 3.11"

"DATE","22-09-09"
"TIME","12:57:30"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.1000","s"
"DCBIAS","OFF"

"V","0.500","V"
"RANGE","AUTO"
"SPEED","MED"
"AVG","4"
"POINT DELAY","0.0100","s"
"No.","FREQUENCY(Hz)","Z[Ħ]","X[Ħ]"
"1","1.0000E+03","11.19955E+03","-11.18693E+03"
"2","1.2986E+03","8.683006E+03","-8.672824E+03"
"3","1.5972E+03","7.094268E+03","-7.085631E+03"
"4","1.8958E+03","5.996439E+03","-5.988857E+03"
"5","2.1944E+03","5.188670E+03","-5.181837E+03"
"6","2.4930E+03","4.560630E+03","-4.554286E+03"
"7","2.7916E+03","4.031228E+03","-4.024801E+03"
"8","3.0902E+03","3.565524E+03","-3.504654E+03"
"9","3.3888E+03","3.528499E+03","-3.521407E+03"
"10","3.6874E+03","3.195090E+03","-3.189485E+03"
"11","3.9860E+03","2.939606E+03","-2.934502E+03"
"12","4.2846E+03","2.748864E+03","-2.743898E+03"
"13","4.5832E+03","2.544050E+03","-2.539488E+03"
"14","4.8818E+03","2.390099E+03","-2.382273E+03"
"15","5.1804E+03","2.299791E+03","-2.294169E+03"
"16","5.4790E+03","2.161823E+03","-2.157012E+03"
"17","5.7776E+03","2.038315E+03","-2.033882E+03"
"18","6.0762E+03","1.925522E+03","-1.920893E+03"
"19","6.3747E+03","1.823623E+03","-1.817746E+03"
"20","6.6733E+03","1.746209E+03","-1.735440E+03"
"21","6.9719E+03","1.684758E+03","-1.676412E+03"
"22","7.2705E+03","1.633727E+03","-1.623819E+03"
"23","7.5691E+03","1.613647E+03","-1.601354E+03"
"24","7.8677E+03","1.501539E+03","-1.491854E+03"
"25","8.1663E+03","1.520198E+03","-1.505669E+03"
"26","8.4649E+03","1.498434E+03","-1.490303E+03"
"27","8.7635E+03","1.438144E+03","-1.431919E+03"
"28","9.0621E+03","1.392446E+03","-1.388278E+03"
"29","9.3607E+03","1.326969E+03","-1.323241E+03"
"30","9.6593E+03","1.282144E+03","-1.277538E+03"
"31","9.9579E+03","1.254982E+03","-1.250729E+03"
"32","10.257E+03","1.209736E+03","-1.206673E+03"
"33","10.555E+03","1.151291E+03","-1.147486E+03"
"34","10.854E+03","1.141634E+03","-1.136576E+03"
"35","11.152E+03","1.118631E+03","-1.113996E+03"
"36","11.451E+03","1.072119E+03","-1.068987E+03"
"37","11.749E+03","1.013687E+03","-1.009068E+03"
"38","12.048E+03","994.1883E+00","-974.7961E+00"
